Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Purugly,61.2,normal,none,128.4,103.8,131,1745605,29.5,Shadow Claw,Aerial Ace,Thunder
Sandslash (Alolan),61.1,ice,steel,117.9,132,122,1897975,23,Powder Snow,Ice Punch,Bulldoze
Alakazam (Shadow),60.9,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Forretress (Shadow),60.9,bug,steel,110.4,142.2,128,2009351,24.5,Bug Bite,Earthquake,Mirror Shot
Talonflame,60.9,fire,flying,123.3,112.4,131,1815258,26,Incinerate,Brave Bird,Flame Charge
Hippowdon,60.8,ground,none,117.9,115.6,139,1894516,18,Ice Fang,Body Slam,Earth Power
Chesnaught,60.6,grass,fighting,118.9,124.7,125,1853637,18.5,Vine Whip,Superpower,Energy Ball
Gloom,60.6,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Heracross,60.6,bug,fighting,135.2,108.4,112,1642084,17.5,Counter,Close Combat,Megahorn
Lilligant,60.6,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Seismitoad,60.6,water,ground,121.6,99.6,152,1840677,22,Mud Shot,Earth Power,Sludge Bomb
Wormadam (Trash),60.6,bug,steel,108.6,145.9,130,2060750,37.5,Confusion,Iron Head,Bug Buzz
Armaldo,60.4,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Lumineon,60.4,water,none,109.8,133.7,138,2025052,32.5,Water Gun,Blizzard,Silver Wind
Greninja,60.3,water,dark,141,99.8,113,1589415,20,Bubble,Night Slash,Surf
Scyther,60.3,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Rufflet,60,normal,flying,130.4,88.5,147,1696693,40,Wing Attack,Brave Bird,Aerial Ace
Swalot,59.8,poison,none,104.8,122.7,166,2134710,28.5,Infestation,Sludge Bomb,Ice Beam
Vileplume,59.8,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Cinccino,59.7,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Lileep,59.7,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Charmeleon (Shadow),59.5,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Flamethrower
Golurk,59.5,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Dynamic Punch
Frogadier,59.4,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Golem (Alolan),59.4,rock,electric,126.4,120.7,116,1769231,18.5,Volt Switch,Wild Charge,Rock Blast
Fletchinder,59.1,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Scolipede,59.1,bug,poison,133.3,116,108,1668827,23,Poison Jab,X-Scissor,Sludge Bomb
Swellow,59.1,normal,flying,136.9,99.1,119,1615281,28.5,Wing Attack,Brave Bird,Sky Attack
Pyroar,58.9,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Overheat
Fraxure,58.7,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Monferno,58.7,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Omastar,58.7,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Heatmor,58.4,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Ampharos,58.3,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Focus Blast
Braixen,58.3,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Kangaskhan,58.3,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Litleo (XL),58.3,fire,normal,121.1,106.1,144,1850202,49,Ember,Flame Charge,Crunch
Manectric,58.3,electric,none,142.5,92,118,1545899,23.5,Snarl,Wild Charge,Flame Burst
Porygon,58.3,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Tangela,58.3,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Celebi,58.1,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Shiftry (Shadow),58.1,grass,dark,134.2,85.1,145,1655004,24,Snarl,Leaf Blade,Foul Play
Luxio,58,electric,none,137.5,86.9,134,1601883,40,Spark,Wild Charge,Crunch
Bayleef,57.8,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Entei,57.8,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Grimer (Shadow),57.8,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Ponyta,57.8,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Sandshrew (Alolan XL),57.8,ice,steel,117.6,121,127,1807853,50,Powder Snow,Night Slash,Blizzard
Sharpedo,57.8,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Banette,57.7,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Marowak (Shadow),57.5,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Mr. Rime,57.5,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Torterra,57.5,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Klang,57.4,steel,none,115.8,139.4,120,1938135,31,Thunder Shock,Thunderbolt,Vise Grip
Luxray,57.4,electric,none,138,97.2,119,1596886,19,Spark,Wild Charge,Crunch
Sharpedo (Shadow),57.4,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Walrein (Shadow),57.4,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Graveler,57.2,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Shelgon (Shadow),57.2,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Flamethrower,Dragon Pulse
Magby,57,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Raticate (Alolan),57,dark,normal,109,125.9,150,2057140,36,Quick Attack,Crunch,Hyper Fang
Ariados,56.9,bug,poison,126.4,101.2,139,1777881,32,Poison Sting,Megahorn,Cross Poison
Weepinbell,56.9,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Seed Bomb
Arcanine (Shadow),56.7,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Marowak,56.7,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Uxie,56.6,psychic,none,103.1,177.5,119,2178203,23,Confusion,Future Sight,Thunder
Chansey,56.4,normal,none,59.3,113,396,2652629,40,Pound,Psychic,Hyper Beam
Garbodor,56.4,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Ampharos (Shadow),56.3,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Focus Blast
Combusken,56.3,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Graveler (Alolan),56.3,rock,electric,121.6,128.8,115,1800435,29,Volt Switch,Stone Edge,Rock Blast
Lanturn,56.3,water,electric,104.8,104.8,192,2109375,27,Spark,Thunderbolt,Hydro Pump
Latias,56.3,dragon,psychic,124.6,134.1,107,1788747,15.5,Dragon Breath,Outrage,Psychic
Maractus,56.1,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Misdreavus (Shadow),56.1,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Scraggy,56.1,dark,fighting,116.2,116.2,120,1619571,40,Feint Attack,Foul Play,Brick Break
Gothitelle,56,psychic,none,117.2,137.5,118,1902003,22.5,Confusion,Rock Slide,Psychic
Leavanny,56,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Vanillish,56,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Gigalith,55.8,rock,none,128.3,118.4,114,1732509,17,Smack Down,Rock Slide,Superpower
Ludicolo,55.8,water,grass,117.2,122.4,132,1893662,23.5,Bubble,Energy Ball,Ice Beam
Pachirisu,55.8,electric,none,86.1,147.8,134,1705913,40,Volt Switch,Thunder Punch,Thunderbolt
Plusle,55.8,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Bonsly,55.7,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Clamperl,55.5,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Poliwhirl,55.5,water,none,114.6,109.1,140,1749682,40,Mud Shot,Mud Bomb,Scald
Poliwhirl (Shadow),55.5,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Archen,55.4,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Glaceon,55.4,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Jolteon,55.4,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Omanyte (Shadow),55.4,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Smoochum,55.4,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Ice Punch,Psyshock
Spinda,55.4,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Vullaby,55.4,dark,flying,94.8,121.7,147,1696693,40,Feint Attack,Brave Bird,Foul Play
Misdreavus,55.2,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Porygon2,55.2,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Sawk,55.2,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Moltres,55,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Porygon2 (Shadow),55,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Durant,54.9,bug,steel,135.5,120.4,100,1630642,20.5,Bug Bite,X-Scissor,Stone Edge
Floatzel,54.9,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Linoone (Galarian),54.9,dark,normal,114.9,109.5,154,1937075,38.5,Snarl,Body Slam,Gunk Shot
Ursaring (Shadow),54.9,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Venomoth,54.9,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Corsola,54.7,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Dunsparce,54.7,normal,none,105.9,108.2,184,2108416,36,Bite,Drill Run,Rock Slide
Magneton,54.7,electric,steel,144.1,114.7,93,1536728,22,Thunder Shock,Discharge,Magnet Bomb
Moltres (Shadow),54.4,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Entei (Shadow),54.3,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Machop,54.3,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Mamoswine,54.3,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Miltank,54.1,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Omanyte,54.1,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Persian (Shadow),54.1,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Play Rough
Archeops,54,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Banette (Shadow),54,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Exeggutor,54,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Aerodactyl (Shadow),53.8,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Crawdaunt,53.8,water,dark,146,97.7,107,1526861,22,Snarl,Night Slash,Crabhammer
Wobbuffet (Shadow),53.8,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Wartortle,53.7,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Hydreigon,53.5,dark,dragon,137.1,104,114,1625509,15,Dragon Breath,Dark Pulse,Dragon Pulse
Palpitoad,53.5,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Walrein,53.5,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Chimecho,53.2,psychic,none,121.4,120.8,126,1847419,25.5,Extrasensory,Psyshock,Shadow Ball
Darumaka,53.2,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Persian,53.2,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Return
Typhlosion,53.2,fire,none,135.1,106.8,115,1658635,19.5,Incinerate,Blast Burn,Solar Beam
Darumaka (Galarian),53,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Exeggutor (Alolan),52.9,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Gabite,52.9,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Murkrow,52.9,dark,flying,147.3,78.7,131,1519095,39.5,Feint Attack,Drill Peck,Foul Play
Conkeldurr,52.7,fighting,none,134.6,93.9,130,1642321,16.5,Counter,Dynamic Punch,Stone Edge
Drifloon,52.7,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Litleo,52.7,fire,normal,121.7,100.4,136,1661297,40,Ember,Flame Charge,Crunch
Masquerain,52.7,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Mr. Mime (Galarian),52.7,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Nidorino (Shadow),52.7,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Slowking,52.7,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Bronzong,52.6,steel,psychic,112.4,150.1,118,1990892,24.5,Confusion,Psyshock,Bulldoze
Darmanitan (Galarian),52.6,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Nidorino,52.6,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Ursaring,52.6,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Ledian,52.4,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Ninjask,52.4,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Rotom (Wash),52.4,electric,water,131,141.6,92,1705995,22,Thunder Shock,Thunderbolt,Hydro Pump
Aerodactyl,52.3,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Ambipom,52.3,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Low Sweep
Turtwig (Shadow),52.3,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Weezing,52.3,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Exeggutor (Shadow),52,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Oddish (Shadow),52,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Kabutops,51.8,rock,water,137.3,117.3,101,1627071,20.5,Mud Shot,Stone Edge,Ancient Power
Magneton (Shadow),51.8,electric,steel,144.1,114.7,93,1536728,22,Thunder Shock,Magnet Bomb,Discharge
Rapidash,51.8,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Claydol,51.5,ground,psychic,105.5,169.7,119,2131919,28.5,Confusion,Earth Power,Shadow Ball
Persian (Alolan),51.5,dark,none,123.7,110.8,132,1807902,34.5,Feint Attack,Foul Play,Dark Pulse
Bastiodon (XL),51.3,rock,steel,81.8,244.5,137,2739618,45.5,Smack Down,Stone Edge,Flamethrower
Growlithe (Shadow),51.3,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Emboar,51.2,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Swoobat,51,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Aerial Ace,Psychic
Ho-Oh,50.9,fire,flying,124.6,127.2,113,1791064,14.5,Incinerate,Brave Bird,Earthquake
Simisear,50.9,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Stoutland,50.9,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Wartortle (Shadow),50.9,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Braviary,50.7,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Delcatty,50.7,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Gothorita,50.7,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Parasect,50.6,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Probopass,50.4,rock,steel,98.1,202.5,114,2263603,27.5,Spark,Rock Slide,Thunderbolt
Infernape,50.3,fire,fighting,138,98.6,118,1605123,20,Fire Spin,Close Combat,Blast Burn
Mantyke,50.3,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Slowbro,50.1,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Pawniard,49.8,dark,steel,133.6,101.9,113,1538646,40,Fury Cutter,Night Slash,X-Scissor
Tentacruel,49.8,water,poison,110.7,143.1,127,2012706,23.5,Poison Jab,Acid Spray,Hydro Pump
Togetic,49.8,fairy,flying,111.8,148.2,121,2004368,37.5,Hidden Power (Flying),Aerial Ace,Ancient Power
Torkoal,49.8,fire,none,109,151.3,124,2044921,27,Fire Spin,Overheat,Earthquake
Blissey,49.6,normal,none,82.4,109.9,301,2727683,20,Pound,Psychic,Hyper Beam
Tranquill,49.6,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Venomoth (Shadow),49.6,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Sunflora,49.5,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Growlithe,49.3,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Bastiodon,49.2,rock,steel,85.2,234.5,132,2638165,38.5,Smack Down,Stone Edge,Flamethrower
Donphan,49.2,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Krabby,49.2,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Dugtrio (Alolan),49,ground,steel,150.2,109.6,90,1481000,29.5,Mud Slap,Mud Bomb,Iron Head
Unfezant,49,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Dusknoir,48.9,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Oddish,48.9,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Arcanine,48.7,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Metang (Shadow),48.6,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Rhyhorn,48.6,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Krookodile,48.4,ground,dark,132.6,96.3,130,1661109,18,Snarl,Crunch,Earthquake
Rhyperior,48.4,ground,rock,127.2,102.8,134,1751147,14.5,Mud Slap,Rock Wrecker,Surf
Slowpoke,48.4,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Dustox (XL),48.1,bug,poison,95,148.7,142,2005436,50,Confusion,Sludge Bomb,Bug Buzz
Exploud,48.1,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Metagross (Shadow),48.1,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Machop (Shadow),47.9,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Slowking (Shadow),47.9,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Meowstic (Female),47.8,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Rhydon,47.8,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Teddiursa (Shadow),47.8,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Meowstic (Male),47.6,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Thunderbolt
Sandshrew (Alolan),47.6,ice,steel,110.6,113.8,120,1510970,40,Powder Snow,Night Slash,Blizzard
Chinchou,47.5,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Delphox,47.5,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Flame Charge,Psychic
Houndoom (Shadow),47.5,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Mamoswine (Shadow),47.3,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Mismagius,47.3,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Bisharp,47.2,dark,steel,139.8,107.9,105,1584629,19.5,Snarl,Dark Pulse,X-Scissor
Staravia,47.2,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Breloom,46.9,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Porygon-Z,46.9,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Teddiursa,46.9,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Darmanitan (Standard),46.7,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Dugtrio (Shadow),46.7,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Dusknoir (Shadow),46.7,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Houndoom,46.7,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Rayquaza,46.7,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Turtwig,46.7,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Dodrio,46.6,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Octillery,46.6,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Aggron (Shadow),46.4,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Fearow,46.4,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Lunatone,46.4,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Metang,46.4,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Sandshrew (Shadow),46.4,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Sigilyph,46.4,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Solrock,46.4,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Mr. Mime,46.2,psychic,fairy,132.9,140.3,90,1677961,25,Confusion,Psychic,Shadow Ball
Slowbro (Shadow),46.1,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Boldore,45.9,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Metagross,45.9,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Vibrava (Shadow),45.9,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Xatu,45.9,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Aerial Ace,Future Sight
Lampent,45.8,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Nidorina (Shadow),45.8,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Watchog,45.8,normal,none,127.6,112.9,122,1757676,31,Bite,Hyper Fang,Crunch
Yanmega,45.8,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Dwebble,45.6,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Seadra,45.6,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Aipom,45.5,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Chandelure,45.5,ghost,fire,153.7,106.9,89,1461411,17,Incinerate,Flame Charge,Shadow Ball
Gorebyss,45.5,water,none,137.5,121.7,97,1622671,22.5,Water Gun,Psychic,Water Pulse
Mesprit,45.5,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Staraptor,45.5,normal,flying,143.2,89.7,122,1567032,19,Wing Attack,Brave Bird,Close Combat
Camerupt,45.3,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Grumpig,45.3,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Magnemite,45.3,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Nuzleaf,45.3,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Chatot,45.2,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Nuzleaf (Shadow),45.2,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Hippopotas,45,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Dig
Nidoqueen,45,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Tyranitar (Shadow),45,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Magcargo,44.7,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Aggron,44.4,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Lairon,44.4,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Probopass (Shadow),44.4,rock,steel,98.1,202.5,114,2263603,27.5,Spark,Rock Slide,Thunderbolt
Starmie,44.4,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Wormadam (Sandy),44.4,bug,ground,110.7,146.8,124,2013961,33.5,Bug Bite,Bug Buzz,Bulldoze
Crobat (Shadow),44.2,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Exeggcute,44.2,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
