Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Glaceon,59.6,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Plusle,59.6,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Hippowdon,59.4,ground,none,117.9,115.6,139,1894516,18,Ice Fang,Body Slam,Stone Edge
Ninjask,59.3,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Marshtomp,59.1,water,ground,122.2,108,139,1834048,33,Mud Shot,Surf,Mud Bomb
Ponyta,59.1,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Slowking (Shadow),59.1,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Charmeleon (Shadow),59,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Flamethrower
Luxray,59,electric,none,138,97.2,119,1596886,19,Spark,Wild Charge,Crunch
Lileep,58.9,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Staraptor,58.9,normal,flying,143.2,89.7,122,1567032,19,Wing Attack,Brave Bird,Close Combat
Claydol,58.7,ground,psychic,105.5,169.7,119,2131919,28.5,Confusion,Earth Power,Shadow Ball
Pignite,58.7,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Mismagius,58.6,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Seaking,58.6,water,none,124,104.9,139,1807638,26,Waterfall,Drill Run,Icy Wind
Slowking,58.6,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Stoutland,58.6,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Wobbuffet,58.6,psychic,none,59.3,95.6,313,1774087,40,Counter,Return,Mirror Coat
Basculin,58.4,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Heatmor,58.4,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Swoobat,58.4,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Psychic,Aerial Ace
Ursaring,58.4,normal,none,140.9,87.9,128,1585858,19,Shadow Claw,Close Combat,Hyper Beam
Gothorita,58.3,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Venomoth,58.3,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Sceptile,58.1,grass,none,138.5,108.3,108,1619458,20.5,Bullet Seed,Leaf Blade,Earthquake
Slowbro,58,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Zebstrika,57.8,electric,none,138.4,94.2,123,1602957,23,Spark,Wild Charge,Flame Charge
Vanillish,57.7,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Delcatty,57.5,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Gastrodon (East),57.5,water,ground,115.2,101.4,166,1939485,24,Mud Slap,Body Slam,Earth Power
Gastrodon (West),57.5,water,ground,115.2,101.4,166,1939485,24,Mud Slap,Body Slam,Earth Power
Musharna,57.5,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Future Sight
Nidorina (Shadow),57.4,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Teddiursa,57.4,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Dwebble,57.2,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Exploud,57.2,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Grotle,57.2,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Meowstic (Female),57.2,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Yanmega,57.2,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Braixen,57.1,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Venomoth (Shadow),57.1,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Grimer (Shadow),56.9,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Torterra (Shadow),56.9,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Toxicroak,56.9,poison,fighting,136.6,92.1,129,1622926,22,Counter,Mud Bomb,Sludge Bomb
Porygon-Z,56.8,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Omanyte (Shadow),56.6,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Dusknoir (Shadow),56.5,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Sawk,56.5,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Meowstic (Male),56.3,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Energy Ball
Slowpoke (Shadow),56.3,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Boldore,56.2,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Corsola,56.2,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Exeggcute (Shadow),56.2,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Golurk,56,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Earth Power
Ivysaur (Shadow),56,grass,poison,120,119.3,129,1846516,35.5,Vine Whip,Power Whip,Sludge Bomb
Victreebel,56,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Gloom,55.7,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Jolteon,55.7,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Mamoswine,55.7,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Girafarig,55.6,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Seismitoad,55.6,water,ground,121.6,99.6,152,1840677,22,Mud Shot,Earth Power,Sludge Bomb
Entei,55.4,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Masquerain,55.4,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Monferno,55.4,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Ursaring (Shadow),55.4,normal,none,140.9,87.9,128,1585858,19,Shadow Claw,Close Combat,Hyper Beam
Clamperl,55.3,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Grumpig,55.3,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Kadabra (Shadow),55.3,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Psybeam
Tangela,55.3,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Manectric,55.1,electric,none,142.5,92,118,1545899,23.5,Snarl,Wild Charge,Flame Burst
Omanyte,55.1,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Vileplume,55.1,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Watchog,54.8,normal,none,127.6,112.9,122,1757676,31,Bite,Crunch,Hyper Fang
Miltank,54.7,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Rampardos,54.7,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Outrage
Jynx,54.5,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Psyshock
Typhlosion,54.5,fire,none,135.1,106.8,115,1658635,19.5,Incinerate,Blast Burn,Solar Beam
Darumaka (Galarian),54.4,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Kabutops,54.4,rock,water,137.3,117.3,101,1627071,20.5,Mud Shot,Stone Edge,Ancient Power
Lumineon,54.4,water,none,109.8,133.7,138,2025052,32.5,Water Gun,Blizzard,Silver Wind
Pupitar (Shadow),54.4,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Frogadier,54.3,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Unfezant,54.3,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Litleo,54.1,fire,normal,121.7,100.4,136,1661297,40,Ember,Crunch,Flame Charge
Teddiursa (Shadow),54.1,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Nidorina,54,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Ambipom,53.8,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Hyper Beam
Drifloon,53.8,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Ludicolo,53.8,water,grass,117.2,122.4,132,1893662,23.5,Bubble,Energy Ball,Ice Beam
Leavanny,53.7,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Mesprit,53.5,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Rhyperior,53.5,ground,rock,127.2,102.8,134,1751147,14.5,Smack Down,Rock Wrecker,Superpower
Seadra,53.5,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Slowpoke,53.5,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Exeggutor,53.2,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Psychic,Seed Bomb
Torterra,53.2,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Chinchou,53.1,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Walrein (Shadow),53.1,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Bayleef,52.9,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Frillish,52.9,water,ghost,102.7,117.8,127,1536446,40,Hex,Ice Beam,Ominous Wind
Darmanitan (Galarian),52.8,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Simisear,52.8,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Yanma,52.6,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Growlithe (Shadow),52.5,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Dodrio,52.3,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Elgyem,52.3,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Exeggcute,52.3,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Parasect,52.3,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Espurr,52.2,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Poliwhirl (Shadow),52.2,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Rayquaza,52.2,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Staravia,52,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Azelf,51.9,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Combusken,51.9,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Dustox (XL),51.9,bug,poison,95,148.7,142,2005436,50,Confusion,Sludge Bomb,Bug Buzz
Maractus,51.9,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Darumaka,51.7,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Magby,51.7,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Kangaskhan,51.4,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Wobbuffet (Shadow),51.4,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Heracross,51.3,bug,fighting,135.2,108.4,112,1642084,17.5,Counter,Close Combat,Megahorn
Rapidash,51.3,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Xatu,51.1,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Future Sight,Aerial Ace
Pyroar,51,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Dark Pulse
Vibrava (Shadow),51,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Rotom (Wash),50.7,electric,water,131,141.6,92,1705995,22,Thunder Shock,Thunderbolt,Hydro Pump
Sigilyph,50.7,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Blissey,50.5,normal,none,82.4,109.9,301,2727683,20,Pound,Psychic,Hyper Beam
Ledian,50.5,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Loudred,50.4,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Mantyke,50.4,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Floatzel,50.2,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Weepinbell,50.2,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Seed Bomb
Walrein,50,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Weezing,50,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Poliwhirl,49.8,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Sandshrew (Shadow),49.8,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Braviary,49.7,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Hippopotas,49.7,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Rock Tomb
Arbok,49.5,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Chesnaught,49.5,grass,fighting,118.9,124.7,125,1853637,18.5,Vine Whip,Superpower,Energy Ball
Infernape,49.5,fire,fighting,138,98.6,118,1605123,20,Fire Spin,Close Combat,Blast Burn
Kadabra,49.5,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Return
Wartortle,49.5,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Gabite,49.4,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Geodude (Alolan),49.4,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Marowak (Shadow),49.4,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Aipom,49.1,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Oddish (Shadow),49.1,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Turtwig (Shadow),48.9,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Espeon,48.8,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Nidoqueen,48.8,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Entei (Shadow),48.6,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Pupitar,48.6,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Mismagius (Shadow),48.5,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Mothim,48.5,bug,flying,142.1,84,132,1576107,32,Air Slash,Aerial Ace,Bug Buzz
Exeggutor (Shadow),48.3,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Psychic,Seed Bomb
Marowak,48,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Delphox,47.9,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Psychic,Flame Charge
Emboar,47.9,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Ho-Oh,47.9,fire,flying,124.6,127.2,113,1791064,14.5,Incinerate,Brave Bird,Earthquake
Wartortle (Shadow),47.9,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Lileep (Shadow),47.7,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Growlithe,47.6,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Mamoswine (Shadow),47.6,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Machop,47.3,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Torkoal,47.3,fire,none,109,151.3,124,2044921,27,Fire Spin,Overheat,Earthquake
Vibrava,47.3,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Darmanitan (Standard),47.1,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Fearow,47.1,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Palpitoad,47.1,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Tranquill,47.1,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Chatot,47,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Roggenrola,47,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Crobat (Shadow),46.8,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Sunflora,46.8,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Samurott,46.7,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Buneary,46.5,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Swanna,46.5,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Geodude,46.4,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Oddish,46.2,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Vanilluxe,46.2,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Conkeldurr,45.9,fighting,none,134.6,93.9,130,1642321,16.5,Counter,Dynamic Punch,Stone Edge
Drowzee (Shadow),45.9,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Dugtrio (Shadow),45.9,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Rhyhorn,45.9,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Donphan,45.6,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Lampent,45.6,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Krabby,45.5,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Turtwig,45.4,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Starmie,45.1,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Crobat,44.9,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Pidgeotto,44.8,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Herdier,44.5,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Wormadam (Sandy),44.5,bug,ground,110.7,146.8,124,2013961,33.5,Confusion,Bug Buzz,Bulldoze
Camerupt,44.3,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Octillery,44.3,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Stantler (Shadow),44.3,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Drowzee,44.2,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Rhydon,44.2,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Magcargo,44,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Nidoqueen (Shadow),44,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Sawsbuck,44,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Raticate,43.9,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Salamence (Shadow),43.7,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Arbok (Shadow),43.3,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Noivern,43.3,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Dustox,43.1,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Tauros,43.1,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Anorith,43,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Nosepass (Shadow),43,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Wormadam (Plant),42.7,bug,grass,110.7,146.8,124,2013961,33.5,Confusion,Energy Ball,Bug Buzz
Raticate (Shadow),42.4,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Hyper Beam
Anorith (Shadow),42.1,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Golett,42.1,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Audino,41.6,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Onix,41.6,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Gorebyss,41.5,water,none,137.5,121.7,97,1622671,22.5,Confusion,Psychic,Water Pulse
Machop (Shadow),41.3,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Nidoking (Shadow),41.3,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Nosepass,41.3,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Ponyta (Galarian),41.3,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Weezing (Shadow),41.3,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Illumise,41.2,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Stantler,41.2,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Flaaffy,41,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Kabuto,41,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Salamence,41,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Nidoking,40.6,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Runerigus,40.5,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Axew,40,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Butterfree,39.7,bug,flying,126.9,110.7,124,1741337,31,Confusion,Psychic,Signal Beam
Duosion,39.6,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Chandelure,39.4,ghost,fire,153.7,106.9,89,1461411,17,Incinerate,Shadow Ball,Flame Charge
Roselia,39.4,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Throh,39.3,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Breloom,39.1,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Volbeat,39,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Beautifly,38.8,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Exeggutor (Alolan),38.1,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Weepinbell (Shadow),38.1,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Flareon,37.8,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Shellos (East),37.6,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),37.6,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Lopunny,37.5,normal,none,113.8,142.8,121,1966343,28,Pound,Fire Punch,Hyper Beam
Sandshrew,37.3,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Drilbur,37,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Snover,36.9,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Flaaffy (Shadow),36.7,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Cofagrigus,36.4,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Porygon-Z (Shadow),36.4,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Snover (Shadow),36.3,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Solosis,36.2,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Whirlipede,35.7,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Sandslash,35.4,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Deoxys (Speed),35.3,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Lombre,35.3,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Cubone (Shadow),35,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Sandslash (Shadow),35,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Pineco (Shadow),34.1,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Rock Tomb,Gyro Ball
Accelgor,33.6,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Spoink,33.5,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Hitmonlee (Shadow),33,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Porygon (Shadow),32.9,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Deerling,32.4,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
