Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Tirtouga,68,water,rock,117.8,127.2,125,1872864,40,Water Gun,Surf,Body Slam
Gurdurr,67.8,fighting,none,126.7,98.8,141,1764431,26,Poison Jab,Stone Edge,Brick Break
Archen,67.7,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Wailmer,67.7,water,none,119.3,65.6,230,1800391,40,Water Gun,Body Slam,Heavy Slam
Archeops,67.5,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Graveler,67.5,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Grotle,67.5,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Slowking (Shadow),67.5,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Sunflora,67.5,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Dusknoir,67.4,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Omanyte (Shadow),67.4,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Cofagrigus,67.2,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Misdreavus,67.2,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Porygon-Z (Shadow),67.2,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Seaking,67.2,water,none,124,104.9,139,1807638,26,Waterfall,Drill Run,Icy Wind
Kangaskhan,66.9,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Lunatone,66.9,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Persian (Shadow),66.9,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Power Gem
Samurott,66.9,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Seviper,66.9,poison,none,138.9,90.8,127,1601430,26.5,Poison Jab,Crunch,Poison Fang
Solrock,66.9,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Boldore,66.6,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Shelgon (Shadow),66.6,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Dragon Pulse,Flamethrower
Charmeleon,66.5,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Return
Wartortle (Shadow),66.5,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Kricketune,66.3,bug,none,128.5,87.2,154,1726723,38,Fury Cutter,X-Scissor,Aerial Ace
Smoochum,66.3,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Psyshock,Ice Punch
Braviary,66.2,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Charmeleon (Shadow),66.2,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Flamethrower
Dewott,66.2,water,none,125.2,98.2,145,1783206,33,Fury Cutter,Aqua Tail,X-Scissor
Dusknoir (Shadow),66.2,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Bayleef,66,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Darmanitan (Standard),66,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Golduck,66,water,none,125.6,110.2,128,1771088,23,Confusion,Cross Chop,Ice Beam
Raticate,65.9,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Venomoth (Shadow),65.9,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Leafeon,65.7,grass,none,128.7,132.8,101,1725483,19,Quick Attack,Leaf Blade,Last Resort
Litleo,65.7,fire,normal,121.7,100.4,136,1661297,40,Ember,Crunch,Flame Charge
Nidoking,65.7,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Arbok (Shadow),65.5,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Wormadam (Sandy),65.5,bug,ground,110.7,146.8,124,2013961,33.5,Confusion,Bug Buzz,Bulldoze
Weezing,65.4,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Magmar,65.2,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Return
Scyther (Shadow),65.1,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Volbeat,65.1,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Cloyster (Shadow),64.9,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Avalanche,Icy Wind
Grotle (Shadow),64.9,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Cherrim (Sunshine),64.8,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Weather Ball (Fire),Solar Beam
Fraxure,64.8,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Grimer,64.8,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Herdier,64.8,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Mr. Rime,64.8,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Venomoth,64.8,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Slowbro (Shadow),64.6,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Machoke,64.5,fighting,none,128.9,98.1,137,1731952,27.5,Karate Chop,Cross Chop,Return
Geodude (Alolan),64.3,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Porygon-Z,64.3,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Qwilfish,64.3,water,poison,131.9,103.4,123,1677814,27,Poison Sting,Aqua Tail,Sludge Wave
Tranquill,64.3,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Illumise,64.2,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Maractus,64.2,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Porygon,64.2,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Grimer (Shadow),64,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Conkeldurr,63.7,fighting,none,134.6,93.9,130,1642321,16.5,Counter,Dynamic Punch,Stone Edge
Rhyperior,63.7,ground,rock,127.2,102.8,134,1751147,14.5,Smack Down,Rock Wrecker,Superpower
Scolipede,63.7,bug,poison,133.3,116,108,1668827,23,Poison Jab,X-Scissor,Sludge Bomb
Lileep,63.6,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Weezing (Shadow),63.6,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Furret,63.4,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Leavanny,63.4,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Ledian,63.4,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Dodrio,63.3,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Heatmor,63.3,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Omanyte,63.3,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Wormadam (Plant),63.3,bug,grass,110.7,146.8,124,2013961,33.5,Confusion,Energy Ball,Bug Buzz
Exeggutor (Shadow),63.1,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Psychic,Seed Bomb
Deoxys (Speed),62.9,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Glaceon,62.9,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Sandslash,62.9,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Celebi,62.8,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Entei,62.6,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Garbodor,62.6,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Dugtrio (Shadow),62.5,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Lileep (Shadow),62.5,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Golduck (Shadow),62.3,water,none,125.6,110.2,128,1771088,23,Confusion,Cross Chop,Ice Beam
Marowak,62.3,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Snover,62.3,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Bonsly,62.2,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Dustox,62.2,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Exeggutor,62.2,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Psychic,Seed Bomb
Braixen,62,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Nidorino,62,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Snover (Shadow),62,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Exeggutor (Alolan),61.9,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Girafarig,61.9,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Combusken,61.6,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Drifloon,61.6,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Palpitoad,61.6,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Victreebel (Shadow),61.4,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Aerodactyl,61.3,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Aerodactyl (Shadow),61.3,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Delphox,61.3,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Psychic,Flame Charge
Frillish,61.3,water,ghost,102.7,117.8,127,1536446,40,Hex,Ice Beam,Ominous Wind
Monferno,61.3,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Mr. Mime (Galarian),61.3,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Ponyta,61.3,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Yanmega,61.3,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Armaldo,61.1,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Pyroar,61.1,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Dark Pulse
Fletchinder,61,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Basculin,60.8,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Exploud,60.8,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Gloom (Shadow),60.8,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Victreebel,60.8,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Mantyke,60.7,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Quilava,60.7,fire,none,128.8,106.7,127,1745457,40,Ember,Flame Charge,Flamethrower
Rapidash,60.7,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Unfezant,60.7,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Audino,60.2,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Frogadier,60,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Rayquaza,60,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Nidorino (Shadow),59.9,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Sawsbuck,59.9,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Beheeyem,59.7,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Simisear,59.6,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Swoobat,59.6,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Psychic,Aerial Ace
Farfetch'd,59.4,normal,flying,109.9,102.7,123,1388185,40,Fury Cutter,Leaf Blade,Aerial Ace
Gloom,59.4,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Sandslash (Shadow),59.4,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Torterra,59.4,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Vileplume (Shadow),59.4,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Wobbuffet (Shadow),59.4,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Onix,59.3,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Scyther,59.3,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Staravia,59.3,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Crobat,59.1,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Dwebble,59.1,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Camerupt,58.8,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Golurk,58.8,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Earth Power
Vanillish,58.7,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Darmanitan (Galarian),58.5,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Emboar,58.4,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Entei (Shadow),58.4,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Donphan,58.2,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Marowak (Shadow),58.2,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Walrein,58.1,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Lampent,57.9,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Nidoking (Shadow),57.9,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Pignite,57.9,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Slowpoke,57.9,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Beautifly,57.7,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Nidorina (Shadow),57.7,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Parasect,57.7,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Ponyta (Galarian),57.7,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Teddiursa (Shadow),57.7,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Vileplume,57.6,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Flaaffy,57.3,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Torterra (Shadow),57.3,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Gabite,57.1,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Nidorina,57.1,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Poliwhirl,57.1,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Spinda,57.1,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Cinccino,57,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Poliwhirl (Shadow),57,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Xatu,57,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Future Sight,Aerial Ace
Swanna,56.8,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Espurr,56.7,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Masquerain,56.7,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Darumaka,56.5,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Lombre,56.5,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Slowpoke (Shadow),56.5,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Yanma,56.4,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Runerigus,56.2,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Mothim,56.1,bug,flying,142.1,84,132,1576107,32,Air Slash,Aerial Ace,Bug Buzz
Teddiursa,55.9,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Crobat (Shadow),55.6,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Darumaka (Galarian),55.6,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Watchog,55.6,normal,none,127.6,112.9,122,1757676,31,Bite,Crunch,Hyper Fang
Corsola,55.5,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Jynx,55.5,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Psyshock
Sandshrew (Shadow),55.3,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Sigilyph,55.3,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Accelgor,55.1,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Fearow,55.1,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Growlithe (Shadow),55.1,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Chinchou,55,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Nosepass,55,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Rhydon,55,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Whirlipede,55,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Roggenrola,54.7,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Hippopotas,54.5,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Rock Tomb
Geodude,54.2,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Roselia,54.2,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Pupitar,54.1,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Walrein (Shadow),53.9,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Mesprit,53.5,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Growlithe,53.3,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Nosepass (Shadow),53.2,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Rhyhorn,53.2,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Sandshrew,53.2,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Drowzee,53,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Sawk,52.7,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Starmie,52.5,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Noivern,52.4,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Flaaffy (Shadow),52.2,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Porygon (Shadow),52.1,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Turtwig (Shadow),51.9,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Magby,51.8,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Salamence,51.5,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Breloom,51.3,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Clamperl,51.2,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Exeggcute,51.2,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Loudred,51.2,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Octillery,51,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Raticate (Shadow),50.9,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Hyper Beam
Elgyem,50.6,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Exeggcute (Shadow),50.6,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Machop,50.1,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Turtwig,50.1,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Butterfree,49.6,bug,flying,126.9,110.7,124,1741337,31,Confusion,Psychic,Signal Beam
Oddish (Shadow),49.6,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Oddish,49.5,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Rampardos,49.5,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Outrage
Vibrava,49.3,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Chatot,49.2,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Pupitar (Shadow),49.2,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Drowzee (Shadow),49,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Pidgeotto,49,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Throh,49,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Machop (Shadow),48.7,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Espeon,48.4,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Floatzel,48.4,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Gorebyss,48.4,water,none,137.5,121.7,97,1622671,22.5,Confusion,Psychic,Water Pulse
Seadra,48.1,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Kabuto,48,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Ambipom,47.5,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Hyper Beam
Cherrim (Overcast),47.4,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Hyper Beam
Koffing,47.4,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Vanilluxe,47.4,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Salamence (Shadow),47.2,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Aipom,47,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Lilligant,47,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Flareon,46.7,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Stantler,46.7,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Vibrava (Shadow),46.6,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Tauros,46,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Golett,45.7,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Lopunny,45.4,normal,none,113.8,142.8,121,1966343,28,Pound,Fire Punch,Hyper Beam
Kadabra (Shadow),44.9,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Psybeam
Shellos (East),44.9,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),44.9,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Koffing (Shadow),44.6,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Axew,44.3,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Azelf,44.1,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Krabby,44.1,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Buneary,43.4,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Drilbur,43.1,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Stantler (Shadow),42.5,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Reuniclus,42.3,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Future Sight,Shadow Ball
Kadabra,41.7,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Return
Anorith (Shadow),41.4,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Duosion,40.8,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Phanpy,40.8,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Anorith,40.6,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
