Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Cradily (Shadow),67.7,rock,grass,132,165.2,169,3684117,40,Bullet Seed,Stone Edge,Grass Knot
Tyranitar (Shadow),67.7,rock,dark,166.4,143.8,154,3684639,23.5,Smack Down,Stone Edge,Crunch
Alakazam (Shadow),67.5,psychic,none,203.4,131.7,114,3054135,30,Counter,Fire Punch,Shadow Ball
Mewtwo,67.4,psychic,none,192.6,120.8,139,3234134,21.5,Psycho Cut,Psystrike,Shadow Ball
Tropius,67.4,grass,flying,119.3,140.7,188,3156013,40,Air Slash,Leaf Blade,Aerial Ace
Granbull,67.3,fairy,none,178.1,113,174,3501669,39,Snarl,Close Combat,Crunch
Greninja,67.1,water,dark,183.3,126.3,147,3404512,36.5,Bubble,Night Slash,Surf
Stunfisk,67.1,ground,electric,125.7,147,201,3712702,40,Mud Shot,Mud Bomb,Discharge
Whimsicott,67.1,grass,fairy,141.5,150.9,134,2861378,40,Charm,Grass Knot,Moonblast
Altaria,67,dragon,flying,123.3,170.7,154,3241030,40,Dragon Breath,Sky Attack,Dragon Pulse
Dewgong,67,water,ice,121.7,151.7,175,3231796,40,Ice Shard,Icy Wind,Water Pulse
Omastar,67,rock,water,163.9,163.9,141,3786056,34.5,Mud Shot,Rock Slide,Rock Blast
Porygon2 (Shadow),67,normal,none,158.1,150.3,164,3898496,38,Lock On,Tri Attack,Zap Cannon
Galvantula,66.8,bug,electric,170.7,113,147,2835901,40,Volt Switch,Lunge,Discharge
Golduck (Shadow),66.7,water,none,162.8,139.9,162,3689262,40,Water Gun,Cross Chop,Ice Beam
Skuntank (Shadow),66.7,poison,dark,157.3,116.2,193,3526239,40,Poison Jab,Crunch,Sludge Bomb
Donphan,66.5,ground,none,162.2,145.2,162,3815929,31.5,Counter,Earthquake,Heavy Slam
Electabuzz (Shadow),66.5,electric,none,168.3,136.7,140,3222090,40,Thunder Shock,Thunder Punch,Thunderbolt
Exeggutor (Alolan),66.5,grass,dragon,174.1,121.7,168,3560792,31,Bullet Seed,Seed Bomb,Dragon Pulse
Ludicolo,66.5,water,grass,148.6,150.9,162,3633208,40,Bubble,Energy Ball,Ice Beam
Conkeldurr,66.4,fighting,none,175.1,117,173,3544639,27.5,Counter,Dynamic Punch,Stone Edge
Mewtwo (Shadow),66.4,psychic,none,192.6,120.8,139,3234134,21.5,Psycho Cut,Psystrike,Shadow Ball
Scyther,66.4,bug,flying,173.1,143.6,143,3553111,37.5,Fury Cutter,Night Slash,X-Scissor
Seaking,66.2,water,none,150.2,128,162,3114351,40,Waterfall,Drill Run,Icy Wind
Braviary,66.1,normal,flying,174.9,119.3,171,3566545,30,Air Slash,Brave Bird,Close Combat
Golurk,65.8,ground,ghost,172.9,125.7,165,3584317,35,Mud Slap,Shadow Punch,Dynamic Punch
Beartic,65.6,ice,none,174.1,120.7,168,3532127,30,Powder Snow,Ice Punch,Surf
Lilligant,65.6,grass,none,179.5,133.1,145,3464667,39.5,Charm,Petal Blizzard,Hyper Beam
Kabutops,65.3,rock,water,175.9,151.7,132,3521587,38.5,Mud Shot,Stone Edge,Ancient Power
Rapidash (Galarian),65.2,psychic,fairy,175.4,139.9,140,3435882,40,Psycho Cut,Body Slam,Play Rough
Breloom,65,grass,fighting,197.1,121.8,131,3146305,37.5,Counter,Dynamic Punch,Grass Knot
Crobat,65,poison,flying,160.8,147.7,163,3871264,37,Air Slash,Shadow Ball,Sludge Bomb
Magmar,65,fire,none,174.7,133.6,140,3265811,40,Karate Chop,Fire Punch,Return
Ursaring (Shadow),65,normal,none,179.3,118.3,162,3434229,32,Counter,Play Rough,Close Combat
Gothitelle,64.9,psychic,none,150.9,173.9,147,3857957,40,Confusion,Rock Slide,Psychic
Simisear,64.9,fire,none,174.7,117,154,3146000,40,Fire Spin,Crunch,Flamethrower
Alomomola,64.8,water,none,120.9,115.4,278,3878583,40,Waterfall,Psychic,Hydro Pump
Ursaring,64.8,normal,none,179.3,118.3,162,3434229,32,Counter,Play Rough,Close Combat
Aerodactyl (Shadow),64.6,rock,flying,174.1,131,156,3556302,36.5,Rock Throw,Rock Slide,Earth Power
Alakazam,64.6,psychic,none,203.4,131.7,114,3054135,30,Counter,Fire Punch,Shadow Ball
Glalie,64.6,ice,none,139.9,139.9,162,3169900,40,Ice Shard,Avalanche,Shadow Ball
Hitmontop,64.6,fighting,none,148.6,175.4,120,3128067,40,Counter,Close Combat,Stone Edge
Latias,64.6,dragon,psychic,159.4,174.4,139,3863449,26,Dragon Breath,Outrage,Psychic
Gigalith,64.3,rock,none,166.2,148.9,151,3736793,29,Smack Down,Rock Slide,Superpower
Carracosta,64,water,rock,160,163.1,149,3890520,37,Water Gun,Surf,Body Slam
Emboar,64,fire,fighting,179.3,101.9,190,3470493,32,Ember,Rock Slide,Flame Charge
Armaldo (Shadow),63.7,rock,bug,174.2,138.9,148,3581018,36,Fury Cutter,Rock Blast,Cross Poison
Hypno (Shadow),63.7,psychic,none,125.7,164.4,168,3470194,40,Confusion,Fire Punch,Ice Punch
Amoonguss,63.6,grass,poison,134.4,121.7,208,3401081,40,Feint Attack,Grass Knot,Foul Play
Cherrim (Sunshine),63.6,grass,none,146.2,132.8,147,2853529,40,Bullet Seed,Weather Ball (Fire),Solar Beam
Exeggutor (Shadow),63.6,grass,psychic,176.3,118.8,168,3518637,31,Bullet Seed,Seed Bomb,Psychic
Chandelure,63.4,ghost,fire,194.8,137.3,118,3155385,27.5,Fire Spin,Shadow Ball,Flame Charge
Mismagius,63.3,ghost,none,173.1,156.8,131,3554051,37.5,Hex,Shadow Ball,Dark Pulse
Nidoqueen,63.3,poison,ground,154.1,148.6,175,4006955,40,Poison Jab,Earth Power,Stone Edge
Carnivine,63.1,grass,none,159.6,119.3,153,2914766,40,Vine Whip,Power Whip,Crunch
Wailord,63.1,water,none,150.2,80.6,286,3461814,40,Water Gun,Surf,Blizzard
Infernape,62.8,fire,fighting,180.4,126.9,150,3434397,35.5,Fire Spin,Close Combat,Blast Burn
Aerodactyl,62.7,rock,flying,174.1,131,156,3556302,36.5,Rock Throw,Rock Slide,Earth Power
Hydreigon,62.7,dark,dragon,175,135.6,148,3511771,25,Dragon Breath,Dark Pulse,Dragon Pulse
Walrein (Shadow),62.2,ice,water,146.7,145.2,199,4238420,39,Waterfall,Blizzard,Earthquake
Probopass,62.1,rock,steel,118.5,229.2,134,3640642,40,Spark,Rock Slide,Thunderbolt
Slowking (Shadow),62.1,water,psychic,148.8,153.6,181,4136633,39.5,Confusion,Psychic,Blizzard
Slowbro (Shadow),62,water,psychic,148.8,153.6,181,4136633,39.5,Confusion,Psychic,Ice Beam
Pidgeot,61.8,normal,flying,143,133.6,165,3152341,40,Gust,Brave Bird,Aerial Ace
Tangela,61.8,grass,none,156.5,145.4,140,3185628,40,Vine Whip,Grass Knot,Sludge Bomb
Exeggutor,61.7,grass,psychic,176.3,118.8,168,3518637,31,Bullet Seed,Seed Bomb,Psychic
Metagross,61.5,steel,psychic,173.6,157.4,131,3577672,23.5,Bullet Punch,Meteor Mash,Earthquake
Archeops,61.2,rock,flying,206.9,106.9,134,2963060,27,Wing Attack,Dragon Claw,Crunch
Tentacruel,61.2,water,poison,143,177,162,4102283,40,Poison Jab,Hydro Pump,Sludge Wave
Masquerain,61.1,bug,flying,163.6,130.4,147,3135852,40,Infestation,Lunge,Ominous Wind
Slowbro,61.1,water,psychic,148.8,153.6,181,4136633,39.5,Confusion,Psychic,Ice Beam
Unfezant,61.1,normal,flying,179.3,124.9,154,3449489,37.5,Air Slash,Sky Attack,Hyper Beam
Rotom (Wash),60.9,electric,water,169.6,182.2,118,3646515,38.5,Thunder Shock,Thunderbolt,Hydro Pump
Slowking,60.9,water,psychic,148.8,153.6,181,4136633,39.5,Confusion,Psychic,Blizzard
Dusknoir,60.8,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Crobat (Shadow),60.3,poison,flying,160.8,147.7,163,3871264,37,Air Slash,Shadow Ball,Sludge Bomb
Rhyperior,60.3,ground,rock,163.3,132.2,175,3779688,24.5,Mud Slap,Rock Wrecker,Surf
Armaldo,60.2,rock,bug,174.2,138.9,148,3581018,36,Fury Cutter,Rock Blast,Cross Poison
Darmanitan (Galarian),60.2,ice,none,192.8,92.8,177,3166923,29,Ice Fang,Avalanche,Superpower
Nidoqueen (Shadow),60.2,poison,ground,154.1,148.6,175,4006955,40,Poison Jab,Earth Power,Stone Edge
Rhydon,60,ground,rock,164.7,130.9,175,3774720,29,Mud Slap,Stone Edge,Surf
Mismagius (Shadow),59.9,ghost,none,173.1,156.8,131,3554051,37.5,Hex,Shadow Ball,Dark Pulse
Huntail,59.7,water,none,167.5,153.3,127,3262310,40,Water Gun,Aqua Tail,Crunch
Probopass (Shadow),59.7,rock,steel,118.5,229.2,134,3640642,40,Spark,Rock Slide,Magnet Bomb
Rayquaza,59.6,dragon,flying,189.7,117.2,147,3269277,23.5,Dragon Tail,Outrage,Aerial Ace
Manectric,59.3,electric,none,181.8,112.2,147,2998593,40,Snarl,Wild Charge,Flame Burst
Metagross (Shadow),59.3,steel,psychic,173.6,157.4,131,3577672,23.5,Bullet Punch,Meteor Mash,Psychic
Cinccino,59.2,normal,none,168.3,114.6,154,2970656,40,Charm,Aqua Tail,Thunderbolt
Noctowl,59.2,normal,flying,126.4,135.1,189,3229698,40,Wing Attack,Sky Attack,Psychic
Sudowoodo,59.2,rock,none,143.8,150.9,147,3191582,40,Counter,Rock Slide,Earthquake
Bastiodon (XL),59,rock,steel,91.6,252.9,142,3289653,50,Smack Down,Stone Edge,Flamethrower
Electrode,59,electric,none,148.6,148.6,134,2958043,40,Volt Switch,Discharge,Foul Play
Walrein,59,ice,water,146.7,145.2,199,4238420,39,Waterfall,Blizzard,Earthquake
Chimecho,58.9,psychic,none,150.2,146.2,154,3380882,40,Extrasensory,Psyshock,Shadow Ball
Quagsire,58.9,water,ground,132,124.9,182,2999362,40,Mud Shot,Earthquake,Stone Edge
Blissey,58.7,normal,none,104.8,142.3,396,5902713,38.5,Pound,Psychic,Hyper Beam
Electabuzz,58.3,electric,none,168.3,136.7,140,3222090,40,Thunder Shock,Thunder Punch,Return
Lanturn,58.3,water,electric,127.2,120.1,223,3408461,40,Water Gun,Thunderbolt,Hydro Pump
Terrakion,58.3,rock,fighting,178.3,134.3,146,3495645,25,Smack Down,Close Combat,Rock Slide
Floatzel,57.8,water,none,186.5,101.9,168,3194442,40,Waterfall,Hydro Pump,Aqua Jet
Samurott,57.8,water,none,165.9,129.2,174,3729365,35.5,Fury Cutter,Megahorn,Hydro Pump
Banette,57.5,ghost,none,184.1,111.4,139,2852160,40,Shadow Claw,Shadow Ball,Thunder
Garbodor,57.5,poison,none,154.9,141.5,162,3549834,40,Infestation,Body Slam,Seed Bomb
Vespiquen,57.5,bug,flying,129.6,162,147,3086733,40,Fury Cutter,X-Scissor,Power Gem
Vigoroth,57.5,normal,none,137.5,126.4,162,2816879,40,Counter,Body Slam,Brick Break
Weezing,57.5,poison,none,149.4,167.5,140,3503561,40,Infestation,Sludge Bomb,Shadow Ball
Porygon-Z (Shadow),57.4,normal,none,190.9,113.8,149,3236477,28,Lock On,Tri Attack,Blizzard
Sandslash,57.1,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Dusknoir (Shadow),56.9,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Torkoal,56.9,fire,none,131.2,172.3,147,3322507,40,Fire Spin,Overheat,Earthquake
Venomoth (Shadow),56.8,bug,poison,153.3,124.9,147,2814233,40,Infestation,Poison Fang,Psychic
Beheeyem,56.2,psychic,none,175.5,136.1,148,3534832,37,Confusion,Rock Slide,Psychic
Golem,56.2,rock,ground,161.3,156.1,152,3826753,32.5,Mud Shot,Stone Edge,Earthquake
Noivern,56.2,flying,dragon,162.4,143,164,3808934,37,Air Slash,Hurricane,Psychic
Rampardos,56.2,rock,none,212.1,85.5,161,2920311,28,Smack Down,Rock Slide,Flamethrower
Porygon-Z,55.9,normal,none,190.9,113.8,149,3236477,28,Lock On,Tri Attack,Blizzard
Nidoking (Shadow),55.6,poison,ground,171.2,132.1,161,3641975,38.5,Fury Cutter,Earth Power,Megahorn
Musharna,55.3,psychic,none,147.2,141,203,4213435,38,Charge Beam,Psyshock,Dazzling Gleam
Flareon,55.2,fire,none,185.2,138.9,130,3342522,30.5,Fire Spin,Flamethrower,Overheat
Maractus,55.2,grass,none,170.7,114.6,154,3012496,40,Bullet Seed,Aerial Ace,Petal Blizzard
Simipour,55.2,water,none,174.7,117,154,3146000,40,Water Gun,Surf,Crunch
Lunatone,55,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Solrock,55,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Weezing (Shadow),55,poison,none,149.4,167.5,140,3503561,40,Infestation,Sludge Bomb,Shadow Ball
Absol,54.9,dark,none,204.8,105.9,139,3015273,39,Snarl,Dark Pulse,Megahorn
Sawsbuck,54.7,normal,grass,168.3,127.2,162,3469800,40,Feint Attack,Wild Charge,Megahorn
Froslass,54.6,ice,ghost,147,130.4,147,2817722,40,Powder Snow,Avalanche,Shadow Ball
Nidoking,54.6,poison,ground,171.2,132.1,161,3641975,38.5,Fury Cutter,Earth Power,Megahorn
Gurdurr,54.3,fighting,none,154.1,117.8,168,3048696,40,Poison Jab,Brick Break,Stone Edge
Quagsire (Shadow),54.3,water,ground,132,124.9,182,2999362,40,Mud Shot,Earthquake,Stone Edge
Mesprit,54.1,psychic,none,160.9,161.6,149,3875445,30.5,Confusion,Future Sight,Blizzard
Azumarill (XL),53.9,water,fairy,106.7,140.3,201,3010128,50,Bubble,Ice Beam,Play Rough
Munchlax,53.9,normal,none,120.1,104.3,237,2969955,40,Lick,Body Slam,Bulldoze
Spiritomb,53.9,ghost,dark,145.4,169.1,120,2951188,40,Sucker Punch,Shadow Ball,Ominous Wind
Absol (Shadow),53.7,dark,none,204.8,105.9,139,3015273,39,Snarl,Dark Pulse,Megahorn
Venomoth,53.6,bug,poison,153.3,124.9,147,2814233,40,Infestation,Poison Fang,Psychic
Cacturne,53.4,grass,dark,186.5,102.7,147,2816804,40,Sucker Punch,Dark Pulse,Grass Knot
Dodrio,53.4,normal,flying,184.1,122.5,134,3022570,40,Feint Attack,Brave Bird,Drill Peck
Miltank,53.4,normal,none,135.9,164.4,182,4066747,40,Tackle,Body Slam,Ice Beam
Darkrai,53.1,dark,none,193.1,137.4,120,3183878,24,Snarl,Dark Pulse,Shadow Ball
Jynx,53.1,ice,psychic,186.5,128.8,139,3339630,40,Confusion,Avalanche,Ice Punch
Lairon,52.7,steel,rock,136.7,168.3,134,3084001,40,Metal Claw,Rock Slide,Body Slam
Sawk,51.9,fighting,none,183.2,124.9,149,3409732,37.5,Poison Jab,Body Slam,Low Sweep
Sigilyph,51.9,psychic,flying,170.9,142.5,149,3629080,39.5,Air Slash,Ancient Power,Signal Beam
Throh,51.9,fighting,none,145.9,136.5,214,4263964,39,Low Kick,Body Slam,Low Sweep
Exploud,51.6,normal,none,153.3,120.1,195,3591401,40,Bite,Crunch,Disarming Voice
Sunflora,51.6,grass,none,158.1,118.5,154,2885532,40,Bullet Seed,Sludge Bomb,Petal Blizzard
Vanilluxe,51.6,ice,none,171.5,147.9,143,3626933,34.5,Frost Breath,Blizzard,Signal Beam
Banette (Shadow),50.8,ghost,none,184.1,111.4,139,2852160,40,Shadow Claw,Shadow Ball,Thunder
Lairon (Shadow),50.3,steel,rock,136.7,168.3,134,3084001,40,Metal Claw,Rock Slide,Body Slam
Sandslash (Shadow),50.2,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Grumpig,50,psychic,none,147,160.4,162,3820392,40,Extrasensory,Shadow Ball,Psychic
Salamence,49.9,dragon,flying,186.5,118.4,150,3310430,24.5,Dragon Tail,Outrage,Fire Blast
Swalot,49.9,poison,none,122.5,137.5,189,3183660,40,Infestation,Sludge Bomb,Ice Beam
Azelf,49.7,psychic,none,196.1,117.7,136,3138633,28.5,Confusion,Future Sight,Fire Blast
Camerupt,49.6,fire,ground,165.2,119.3,147,2897507,40,Ember,Overheat,Earth Power
Ambipom,49.1,normal,none,173.9,124.9,154,3343370,40,Scratch,Aerial Ace,Low Sweep
Tornadus (Incarnate),48.6,flying,none,189.5,124.3,138,3249327,27,Air Slash,Grass Knot,Dark Pulse
Espeon,47.5,psychic,none,189.7,134.8,126,3221803,28.5,Confusion,Psychic,Last Resort
Gorebyss,47.4,water,none,178.6,153.3,127,3477746,40,Water Gun,Psychic,Water Pulse
Starmie,46.8,water,psychic,174.8,155.1,131,3552732,39.5,Water Gun,Psychic,Ice Beam
Xatu,46.6,psychic,flying,163.6,127.2,140,2914125,40,Air Slash,Aerial Ace,Future Sight
Meowstic (Female),46.3,psychic,none,143,143.8,153,3147932,40,Confusion,Psychic,Shadow Ball
Claydol,46.2,ground,psychic,122.5,192.8,134,3165267,40,Confusion,Earth Power,Psychic
Cacturne (Shadow),46,grass,dark,186.5,102.7,147,2816804,40,Sucker Punch,Dark Pulse,Grass Knot
Mr. Mime,46,psychic,fairy,163.6,173.9,106,3014969,40,Confusion,Psychic,Shadow Ball
Hitmonlee (Shadow),45.8,fighting,none,184.5,153.2,118,3336033,38.5,Rock Smash,Close Combat,Stone Edge
Salamence (Shadow),45.2,dragon,flying,186.5,118.4,150,3310430,24.5,Dragon Tail,Outrage,Fire Blast
Meowstic (Male),45,psychic,none,143,143.8,153,3147932,40,Confusion,Psychic,Thunderbolt
Runerigus,44.7,ground,ghost,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Sand Tomb
Accelgor,44.1,bug,none,185.7,106.7,162,3209967,40,Infestation,Signal Beam,Focus Blast
Octillery,44,water,none,167.5,123.3,154,3181011,40,Water Gun,Octazooka,Aurora Beam
Reuniclus,44,psychic,none,165.5,120.9,188,3761873,34,Hidden Power (Psychic),Shadow Ball,Future Sight
Tauros,43,normal,none,164.2,152.4,151,3779298,38.5,Tackle,Horn Attack,Earthquake
Weezing (Galarian),42.5,poison,fairy,149.4,167.5,140,3503561,40,Tackle,Sludge,Overheat
Hitmonlee,42.2,fighting,none,184.5,153.2,118,3336033,38.5,Rock Smash,Close Combat,Stone Edge
Deoxys (Speed),39.6,psychic,none,179.9,173.9,110,3443005,33,Charge Beam,Psycho Boost,Thunderbolt
Stantler (Shadow),37.5,normal,none,163.6,115.4,151,2850258,40,Tackle,Wild Charge,Stomp
Cofagrigus,37.2,ghost,none,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Dark Pulse
Regigigas,37.2,normal,none,180.6,135.3,141,3444764,21,Hidden Power (Ground),Thunder,Focus Blast
Stantler,33.2,normal,none,163.6,115.4,151,2850258,40,Tackle,Wild Charge,Stomp
Cherrim (Overcast),32.6,grass,none,146.2,132.8,147,2853529,40,Bullet Seed,Solar Beam,Dazzling Gleam
Lopunny,27.6,normal,none,135.1,165.2,140,3125032,40,Low Kick,Fire Punch,Focus Blast
Slaking,25,normal,none,180.8,106.4,179,3445835,20.5,Yawn,Body Slam,Earthquake
