Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Lilligant,28.7,grass,none,181,134.4,147,3574256,40,Hidden Power (Grass),Petal Blizzard,Hyper Beam
Pinsir (Shadow),28.7,bug,none,199.9,155.7,140,4358116,40,Fury Cutter,Close Combat,X-Scissor
Luxray,28.4,electric,none,195.2,135.1,162,4273582,40,Spark,Wild Charge,Crunch
Throh,28.2,fighting,none,147.8,138.3,217,4435304,40,Low Kick,Body Slam,Low Sweep
Sigilyph,28,psychic,flying,173.1,143.8,150,3734141,40,Air Slash,Ancient Power,Signal Beam
Bellossom (Shadow),27.7,grass,none,145.4,158.9,154,3557284,40,Bullet Seed,Leaf Blade,Dazzling Gleam
Lunatone,27.5,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Solrock,27.5,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Runerigus,27.2,ground,ghost,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Sand Tomb
Scyther (Shadow),26.8,bug,flying,184.1,146.2,147,3957573,40,Fury Cutter,Night Slash,X-Scissor
Scyther,26.5,bug,flying,184.1,146.2,147,3957573,40,Fury Cutter,Night Slash,X-Scissor
Nidoking,26.1,poison,ground,173.1,135.1,162,3789127,40,Fury Cutter,Earth Power,Megahorn
Samurott,26.1,water,none,179.4,135.9,182,4438229,40,Fury Cutter,Megahorn,Hydro Pump
Weezing (Galarian),26.1,poison,fairy,149.4,167.5,140,3503561,40,Tackle,Sludge,Play Rough
Ludicolo,25.4,water,grass,148.6,150.9,162,3633208,40,Bubble,Energy Ball,Ice Beam
Dusknoir,24.7,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Mismagius (Shadow),24.7,ghost,none,178.6,159.6,134,3820750,40,Hex,Shadow Ball,Dark Pulse
Grumpig,24,psychic,none,147,160.4,162,3820392,40,Extrasensory,Shadow Ball,Psychic
Houndoom (Shadow),24,dark,fire,188.9,125.7,154,3655104,40,Snarl,Crunch,Flamethrower
Kabutops,24,rock,water,185.7,158.9,134,3953236,40,Mud Shot,Stone Edge,Ancient Power
Mismagius,23.2,ghost,none,178.6,159.6,134,3820750,40,Hex,Shadow Ball,Dark Pulse
Musharna,22.8,psychic,none,156.5,143,211,4722916,40,Charge Beam,Psyshock,Dazzling Gleam
Dusknoir (Shadow),22.3,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Sawk,22.1,fighting,none,194.4,132.8,154,3975109,40,Poison Jab,Body Slam,Low Sweep
Garbodor,21.4,poison,none,154.9,141.5,162,3549834,40,Infestation,Body Slam,Seed Bomb
Granbull,20.9,fairy,none,179.4,115.4,175,3622436,40,Snarl,Close Combat,Crunch
Cradily,18.5,rock,grass,132,165.2,169,3684117,40,Bullet Seed,Stone Edge,Grass Knot
Cofagrigus,18.3,ghost,none,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Dark Pulse
Sandslash (Shadow),17.6,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Deoxys,16.9,psychic,none,284.5,102.7,120,3507608,40,Charge Beam,Psycho Boost,Thunderbolt
Deoxys (Speed),16.9,psychic,none,193.6,184.1,120,4278458,40,Charge Beam,Psycho Boost,Thunderbolt
Cradily (Shadow),16.4,rock,grass,132,165.2,169,3684117,40,Bullet Seed,Stone Edge,Grass Knot
Weezing,16,poison,none,149.4,167.5,140,3503561,40,Infestation,Shadow Ball,Sludge Bomb
Weezing (Shadow),13.4,poison,none,149.4,167.5,140,3503561,40,Infestation,Shadow Ball,Sludge Bomb
