Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Whiscash,72.3,water,ground,131.2,123.3,203,3283316,40,Mud Shot,Mud Bomb,Blizzard
Kyogre,72.1,water,none,174.3,153.3,133,3553837,22.5,Waterfall,Surf,Thunder
Nidoking (Shadow),72.1,poison,ground,171.2,132.1,161,3641975,38.5,Fury Cutter,Earth Power,Megahorn
Raichu (Alolan),72.1,electric,psychic,170.7,133.6,134,3055127,40,Volt Switch,Wild Charge,Thunder Punch
Slowbro (Shadow),72.1,water,psychic,148.8,153.6,181,4136633,39.5,Confusion,Psychic,Ice Beam
Slowking,72.1,water,psychic,148.8,153.6,181,4136633,39.5,Confusion,Psychic,Blizzard
Aggron (Shadow),71.6,steel,rock,151.9,201.5,134,4100271,31.5,Smack Down,Stone Edge,Heavy Slam
Houndoom,71.6,dark,fire,183.8,121.5,151,3372978,38,Snarl,Crunch,Flamethrower
Samurott,71.6,water,none,165.9,129.2,174,3729365,35.5,Fury Cutter,Megahorn,Hydro Pump
Breloom,71.5,grass,fighting,197.1,121.8,131,3146305,37.5,Counter,Dynamic Punch,Grass Knot
Garchomp,71.5,dragon,ground,172.3,133.3,157,3605462,23,Mud Shot,Sand Tomb,Outrage
Kyurem,71.5,dragon,ice,170,124.8,171,3627753,25.5,Dragon Breath,Dragon Claw,Blizzard
Magmortar,71.5,fire,none,182.8,135,137,3380644,29.5,Karate Chop,Fire Punch,Thunderbolt
Cloyster (Shadow),71.3,water,ice,156.7,213.4,118,3946175,39.5,Ice Shard,Icy Wind,Hydro Pump
Golem,71.3,rock,ground,161.3,156.1,152,3826753,32.5,Mud Shot,Stone Edge,Earthquake
Jolteon,71.3,electric,none,179.8,143.4,134,3454422,34.5,Volt Switch,Discharge,Last Resort
Manectric,71.3,electric,none,181.8,112.2,147,2998593,40,Snarl,Wild Charge,Flame Burst
Salamence,71.1,dragon,flying,186.5,118.4,150,3310430,24.5,Dragon Tail,Outrage,Fire Blast
Alakazam,71,psychic,none,203.4,131.7,114,3054135,30,Counter,Fire Punch,Shadow Ball
Golduck,71,water,none,162.8,139.9,162,3689262,40,Water Gun,Cross Chop,Ice Beam
Pidgeot,71,normal,flying,143,133.6,165,3152341,40,Gust,Brave Bird,Aerial Ace
Quagsire,71,water,ground,132,124.9,182,2999362,40,Mud Shot,Earthquake,Stone Edge
Celebi,70.7,psychic,grass,154.1,157.6,164,3983992,27.5,Confusion,Seed Bomb,Psychic
Simisage,70.7,grass,none,174.7,117,154,3146000,40,Vine Whip,Grass Knot,Crunch
Glalie,70.5,ice,none,139.9,139.9,162,3169900,40,Ice Shard,Avalanche,Shadow Ball
Rapidash,70.5,fire,none,175.4,139.9,140,3435882,40,Incinerate,Drill Run,Flame Charge
Relicanth,70.5,water,rock,138.3,170.7,189,4462082,40,Water Gun,Aqua Tail,Ancient Power
Torterra,70.5,grass,ground,156,148.5,172,3982013,33,Razor Leaf,Frenzy Plant,Stone Edge
Entei,70.3,fire,none,165.5,125.3,180,3734231,26,Fire Spin,Flame Charge,Iron Head
Klinklang,70.3,steel,none,164.7,176.3,130,3774212,37,Thunder Shock,Mirror Shot,Zap Cannon
Leafeon,70.3,grass,none,166.4,168.7,133,3734504,33,Quick Attack,Leaf Blade,Last Resort
Torkoal,70.3,fire,none,131.2,172.3,147,3322507,40,Fire Spin,Overheat,Earthquake
Absol (Shadow),70.2,dark,none,204.8,105.9,139,3015273,39,Snarl,Dark Pulse,Megahorn
Omastar (Shadow),70.2,rock,water,163.9,163.9,141,3786056,34.5,Mud Shot,Rock Slide,Rock Blast
Torterra (Shadow),70,grass,ground,156,148.5,172,3982013,33,Razor Leaf,Frenzy Plant,Stone Edge
Victreebel (Shadow),70,grass,poison,175.4,118.5,162,3369327,40,Razor Leaf,Leaf Blade,Sludge Bomb
Sawsbuck,69.8,normal,grass,168.3,127.2,162,3469800,40,Feint Attack,Wild Charge,Megahorn
Stunfisk,69.8,ground,electric,125.7,147,201,3712702,40,Mud Shot,Mud Bomb,Discharge
Entei (Shadow),69.5,fire,none,165.5,125.3,180,3734231,26,Fire Spin,Flame Charge,Iron Head
Froslass,69.5,ice,ghost,147,130.4,147,2817722,40,Powder Snow,Avalanche,Shadow Ball
Glaceon,69.5,ice,none,176.3,157.4,126,3497856,29.5,Ice Shard,Avalanche,Icy Wind
Sandslash (Shadow),69.5,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Beartic,69.3,ice,none,174.1,120.7,168,3532127,30,Powder Snow,Ice Punch,Surf
Dodrio,69.3,normal,flying,184.1,122.5,134,3022570,40,Feint Attack,Brave Bird,Drill Peck
Lanturn,69.3,water,electric,127.2,120.1,223,3408461,40,Water Gun,Thunderbolt,Hydro Pump
Alakazam (Shadow),69.2,psychic,none,203.4,131.7,114,3054135,30,Counter,Fire Punch,Shadow Ball
Bronzong,69.2,steel,psychic,139.1,180.2,143,3583996,40,Confusion,Psyshock,Bulldoze
Pelipper,68.9,water,flying,150.2,149.4,134,3005413,40,Wing Attack,Weather Ball (Water),Hurricane
Weezing,68.9,poison,none,149.4,167.5,140,3503561,40,Infestation,Sludge Bomb,Shadow Ball
Aerodactyl,68.7,rock,flying,174.1,131,156,3556302,36.5,Rock Throw,Rock Slide,Earth Power
Beheeyem,68.7,psychic,none,175.5,136.1,148,3534832,37,Confusion,Rock Slide,Psychic
Emboar,68.5,fire,fighting,179.3,101.9,190,3470493,32,Ember,Rock Slide,Flame Charge
Omastar,68.5,rock,water,163.9,163.9,141,3786056,34.5,Mud Shot,Rock Slide,Rock Blast
Raichu,68.5,electric,none,164.4,131.2,134,2889750,40,Volt Switch,Wild Charge,Thunder Punch
Golduck (Shadow),68.4,water,none,162.8,139.9,162,3689262,40,Water Gun,Cross Chop,Ice Beam
Kangaskhan,68.4,normal,none,151.1,140.2,193,4089135,38,Mud Slap,Power-Up Punch,Outrage
Porygon-Z,68.4,normal,none,190.9,113.8,149,3236477,28,Lock On,Tri Attack,Blizzard
Rapidash (Galarian),68.4,psychic,fairy,175.4,139.9,140,3435882,40,Psycho Cut,Body Slam,Play Rough
Kabutops,68.2,rock,water,175.9,151.7,132,3521587,38.5,Mud Shot,Stone Edge,Ancient Power
Wailord,68.2,water,none,150.2,80.6,286,3461814,40,Water Gun,Surf,Blizzard
Darmanitan (Galarian),68,ice,none,192.8,92.8,177,3166923,29,Ice Fang,Avalanche,Superpower
Hypno,68,psychic,none,125.7,164.4,168,3470194,40,Confusion,Fire Punch,Shadow Ball
Mantine,68,water,flying,128.8,190.5,140,3434920,40,Wing Attack,Aerial Ace,Ice Beam
Tangela,68,grass,none,156.5,145.4,140,3185628,40,Vine Whip,Grass Knot,Sludge Bomb
Quagsire (Shadow),67.9,water,ground,132,124.9,182,2999362,40,Mud Shot,Earthquake,Stone Edge
Delphox,67.7,fire,psychic,171.9,147.8,141,3583476,30,Fire Spin,Flame Charge,Psychic
Mr. Rime,67.7,ice,psychic,167.3,142,157,3728793,36,Ice Shard,Icy Wind,Psychic
Kingler,66.9,water,none,188,144.3,122,3309209,36,Mud Shot,Crabhammer,X-Scissor
Darkrai,66.7,dark,none,193.1,137.4,120,3183878,24,Snarl,Dark Pulse,Shadow Ball
Heatmor,66.7,fire,none,173.1,113.8,168,3309024,40,Fire Spin,Flamethrower,Thunder Punch
Magmar,66.7,fire,none,174.7,133.6,140,3265811,40,Karate Chop,Fire Punch,Return
Scyther (Shadow),66.7,bug,flying,173.1,143.6,143,3553111,37.5,Fury Cutter,Night Slash,X-Scissor
Electabuzz (Shadow),66.6,electric,none,168.3,136.7,140,3222090,40,Thunder Shock,Thunder Punch,Thunderbolt
Spiritomb,66.4,ghost,dark,145.4,169.1,120,2951188,40,Sucker Punch,Shadow Ball,Ominous Wind
Bastiodon (XL),66.2,rock,steel,91.6,252.9,142,3289653,50,Smack Down,Stone Edge,Flamethrower
Grumpig,65.9,psychic,none,147,160.4,162,3820392,40,Extrasensory,Shadow Ball,Psychic
Galvantula,65.7,bug,electric,170.7,113,147,2835901,40,Volt Switch,Lunge,Discharge
Amoonguss,65.6,grass,poison,134.4,121.7,208,3401081,40,Feint Attack,Grass Knot,Foul Play
Carnivine,65.6,grass,none,159.6,119.3,153,2914766,40,Vine Whip,Power Whip,Crunch
Sudowoodo,65.6,rock,none,143.8,150.9,147,3191582,40,Counter,Rock Slide,Earthquake
Walrein (Shadow),65.6,ice,water,146.7,145.2,199,4238420,39,Waterfall,Blizzard,Earthquake
Weezing (Shadow),65.6,poison,none,149.4,167.5,140,3503561,40,Infestation,Sludge Bomb,Shadow Ball
Exeggutor,65.3,grass,psychic,176.3,118.8,168,3518637,31,Bullet Seed,Seed Bomb,Psychic
Exeggutor (Alolan),65.3,grass,dragon,174.1,121.7,168,3560792,31,Bullet Seed,Seed Bomb,Dragon Pulse
Vileplume (Shadow),65.3,grass,poison,169.6,142.3,152,3669062,38.5,Razor Leaf,Sludge Bomb,Moonblast
Absol,65.1,dark,none,204.8,105.9,139,3015273,39,Snarl,Dark Pulse,Megahorn
Carracosta,65.1,water,rock,160,163.1,149,3890520,37,Water Gun,Surf,Body Slam
Probopass,65.1,rock,steel,118.5,229.2,134,3640642,40,Spark,Rock Slide,Thunderbolt
Gardevoir,64.9,psychic,fairy,178.5,149.5,131,3494934,29.5,Charm,Synchronoise,Shadow Ball
Pyroar,64.8,fire,normal,175,123.6,164,3545234,36,Fire Fang,Flame Charge,Overheat
Gardevoir (Shadow),64.6,psychic,fairy,178.5,149.5,131,3494934,29.5,Charm,Synchronoise,Shadow Ball
Rhyperior,64.6,ground,rock,163.3,132.2,175,3779688,24.5,Mud Slap,Rock Wrecker,Surf
Haxorus,64.4,dragon,none,197,123.4,130,3161161,25.5,Counter,Dragon Claw,Night Slash
Noctowl,64.4,normal,flying,126.4,135.1,189,3229698,40,Wing Attack,Sky Attack,Psychic
Golurk,64.3,ground,ghost,172.9,125.7,165,3584317,35,Mud Slap,Shadow Punch,Dynamic Punch
Electrode,63.9,electric,none,148.6,148.6,134,2958043,40,Volt Switch,Discharge,Foul Play
Flareon,63.8,fire,none,185.2,138.9,130,3342522,30.5,Fire Spin,Flamethrower,Overheat
Probopass (Shadow),63.8,rock,steel,118.5,229.2,134,3640642,40,Spark,Rock Slide,Magnet Bomb
Rhydon,63.5,ground,rock,164.7,130.9,175,3774720,29,Mud Slap,Stone Edge,Surf
Yanmega,63.5,bug,flying,177.8,126.4,156,3506481,32,Wing Attack,Aerial Ace,Bug Buzz
Electabuzz,63.3,electric,none,168.3,136.7,140,3222090,40,Thunder Shock,Thunder Punch,Return
Mesprit,63.3,psychic,none,160.9,161.6,149,3875445,30.5,Confusion,Future Sight,Blizzard
Tyranitar,63.3,rock,dark,166.4,143.8,154,3684639,23.5,Smack Down,Crunch,Stone Edge
Whimsicott,63.3,grass,fairy,141.5,150.9,134,2861378,40,Charm,Grass Knot,Moonblast
Huntail,63.1,water,none,167.5,153.3,127,3262310,40,Water Gun,Aqua Tail,Crunch
Tropius,63.1,grass,flying,119.3,140.7,188,3156013,40,Air Slash,Leaf Blade,Aerial Ace
Aerodactyl (Shadow),63,rock,flying,174.1,131,156,3556302,36.5,Rock Throw,Rock Slide,Earth Power
Jynx,63,ice,psychic,186.5,128.8,139,3339630,40,Confusion,Avalanche,Ice Punch
Tyranitar (Shadow),63,rock,dark,166.4,143.8,154,3684639,23.5,Smack Down,Stone Edge,Crunch
Dusknoir,62.8,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Scyther,62.8,bug,flying,173.1,143.6,143,3553111,37.5,Fury Cutter,Night Slash,X-Scissor
Dusknoir (Shadow),62.6,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Simipour,62.6,water,none,174.7,117,154,3146000,40,Water Gun,Surf,Crunch
Tornadus (Incarnate),62.6,flying,none,189.5,124.3,138,3249327,27,Air Slash,Grass Knot,Dark Pulse
Noivern,62.5,flying,dragon,162.4,143,164,3808934,37,Air Slash,Hurricane,Psychic
Azumarill (XL),62.3,water,fairy,106.7,140.3,201,3010128,50,Bubble,Ice Beam,Play Rough
Simisear,62.3,fire,none,174.7,117,154,3146000,40,Fire Spin,Crunch,Flamethrower
Armaldo (Shadow),62,rock,bug,174.2,138.9,148,3581018,36,Fury Cutter,Rock Blast,Cross Poison
Dewgong,62,water,ice,121.7,151.7,175,3231796,40,Ice Shard,Icy Wind,Water Pulse
Exeggutor (Shadow),62,grass,psychic,176.3,118.8,168,3518637,31,Bullet Seed,Seed Bomb,Psychic
Chandelure,61.7,ghost,fire,194.8,137.3,118,3155385,27.5,Fire Spin,Shadow Ball,Flame Charge
Miltank,61.5,normal,none,135.9,164.4,182,4066747,40,Tackle,Body Slam,Ice Beam
Salamence (Shadow),61.5,dragon,flying,186.5,118.4,150,3310430,24.5,Dragon Tail,Outrage,Fire Blast
Starmie,61.3,water,psychic,174.8,155.1,131,3552732,39.5,Water Gun,Psychic,Ice Beam
Chimecho,61.2,psychic,none,150.2,146.2,154,3380882,40,Extrasensory,Psyshock,Shadow Ball
Musharna,61.2,psychic,none,147.2,141,203,4213435,38,Charge Beam,Psyshock,Dazzling Gleam
Seaking,61,water,none,150.2,128,162,3114351,40,Waterfall,Drill Run,Icy Wind
Armaldo,60.5,rock,bug,174.2,138.9,148,3581018,36,Fury Cutter,Rock Blast,Cross Poison
Cherrim (Sunshine),60.3,grass,none,146.2,132.8,147,2853529,40,Bullet Seed,Weather Ball (Fire),Solar Beam
Gurdurr,60.3,fighting,none,154.1,117.8,168,3048696,40,Poison Jab,Brick Break,Stone Edge
Maractus,60.2,grass,none,170.7,114.6,154,3012496,40,Bullet Seed,Aerial Ace,Petal Blizzard
Sunflora,60.2,grass,none,158.1,118.5,154,2885532,40,Bullet Seed,Sludge Bomb,Petal Blizzard
Reuniclus,59.5,psychic,none,165.5,120.9,188,3761873,34,Hidden Power (Psychic),Shadow Ball,Future Sight
Gorebyss,59.4,water,none,178.6,153.3,127,3477746,40,Water Gun,Psychic,Water Pulse
Lunatone,59.4,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Solrock,59.4,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Cofagrigus,58.9,ghost,none,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Dark Pulse
Garbodor,58.9,poison,none,154.9,141.5,162,3549834,40,Infestation,Body Slam,Seed Bomb
Swalot,58.9,poison,none,122.5,137.5,189,3183660,40,Infestation,Sludge Bomb,Ice Beam
Exploud,58.5,normal,none,153.3,120.1,195,3591401,40,Bite,Crunch,Disarming Voice
Cacturne (Shadow),58.4,grass,dark,186.5,102.7,147,2816804,40,Sucker Punch,Dark Pulse,Grass Knot
Camerupt,58.4,fire,ground,165.2,119.3,147,2897507,40,Ember,Overheat,Earth Power
Hypno (Shadow),58.2,psychic,none,125.7,164.4,168,3470194,40,Confusion,Fire Punch,Ice Punch
Terrakion,58.2,rock,fighting,178.3,134.3,146,3495645,25,Smack Down,Close Combat,Rock Slide
Cacturne,57.9,grass,dark,186.5,102.7,147,2816804,40,Sucker Punch,Dark Pulse,Grass Knot
Archeops,57.2,rock,flying,206.9,106.9,134,2963060,27,Wing Attack,Dragon Claw,Crunch
Meowstic (Female),57.1,psychic,none,143,143.8,153,3147932,40,Confusion,Psychic,Shadow Ball
Vigoroth,57.1,normal,none,137.5,126.4,162,2816879,40,Counter,Body Slam,Brick Break
Vespiquen,56.6,bug,flying,129.6,162,147,3086733,40,Fury Cutter,X-Scissor,Power Gem
Mr. Mime,56.4,psychic,fairy,163.6,173.9,106,3014969,40,Confusion,Psychic,Shadow Ball
Accelgor,56.3,bug,none,185.7,106.7,162,3209967,40,Infestation,Signal Beam,Focus Blast
Vanilluxe,55.9,ice,none,171.5,147.9,143,3626933,34.5,Frost Breath,Blizzard,Signal Beam
Lairon,55.8,steel,rock,136.7,168.3,134,3084001,40,Metal Claw,Rock Slide,Body Slam
Meowstic (Male),55.4,psychic,none,143,143.8,153,3147932,40,Confusion,Psychic,Thunderbolt
Deoxys (Speed),55.1,psychic,none,179.9,173.9,110,3443005,33,Charge Beam,Psycho Boost,Thunderbolt
Munchlax,54.9,normal,none,120.1,104.3,237,2969955,40,Lick,Body Slam,Bulldoze
Sigilyph,54.5,psychic,flying,170.9,142.5,149,3629080,39.5,Air Slash,Ancient Power,Signal Beam
Cinccino,54.1,normal,none,168.3,114.6,154,2970656,40,Charm,Aqua Tail,Thunderbolt
Claydol,54.1,ground,psychic,122.5,192.8,134,3165267,40,Confusion,Earth Power,Psychic
Lairon (Shadow),54.1,steel,rock,136.7,168.3,134,3084001,40,Metal Claw,Rock Slide,Body Slam
Masquerain,54.1,bug,flying,163.6,130.4,147,3135852,40,Infestation,Lunge,Ominous Wind
Throh,54,fighting,none,145.9,136.5,214,4263964,39,Low Kick,Body Slam,Low Sweep
Octillery,53.6,water,none,167.5,123.3,154,3181011,40,Water Gun,Octazooka,Aurora Beam
Venomoth (Shadow),53.6,bug,poison,153.3,124.9,147,2814233,40,Infestation,Poison Fang,Psychic
Sawk,53.3,fighting,none,183.2,124.9,149,3409732,37.5,Poison Jab,Body Slam,Low Sweep
Floatzel,52,water,none,186.5,101.9,168,3194442,40,Waterfall,Hydro Pump,Aqua Jet
Lilligant,52,grass,none,179.5,133.1,145,3464667,39.5,Charm,Petal Blizzard,Hyper Beam
Weezing (Galarian),51.8,poison,fairy,149.4,167.5,140,3503561,40,Tackle,Sludge,Overheat
Venomoth,51.2,bug,poison,153.3,124.9,147,2814233,40,Infestation,Poison Fang,Psychic
Xatu,51,psychic,flying,163.6,127.2,140,2914125,40,Air Slash,Aerial Ace,Future Sight
Runerigus,50.9,ground,ghost,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Sand Tomb
Tauros,50.2,normal,none,164.2,152.4,151,3779298,38.5,Tackle,Horn Attack,Earthquake
Cherrim (Overcast),49.5,grass,none,146.2,132.8,147,2853529,40,Bullet Seed,Solar Beam,Dazzling Gleam
Ambipom,48.7,normal,none,173.9,124.9,154,3343370,40,Scratch,Aerial Ace,Low Sweep
Rampardos,48.6,rock,none,212.1,85.5,161,2920311,28,Smack Down,Rock Slide,Flamethrower
Espeon,48.1,psychic,none,189.7,134.8,126,3221803,28.5,Confusion,Psychic,Last Resort
Hitmonlee,45.3,fighting,none,184.5,153.2,118,3336033,38.5,Rock Smash,Close Combat,Stone Edge
Regigigas,41.7,normal,none,180.6,135.3,141,3444764,21,Hidden Power (Ground),Thunder,Focus Blast
Azelf,40.4,psychic,none,196.1,117.7,136,3138633,28.5,Confusion,Future Sight,Fire Blast
Hitmonlee (Shadow),38.7,fighting,none,184.5,153.2,118,3336033,38.5,Rock Smash,Close Combat,Stone Edge
Stantler,36.8,normal,none,163.6,115.4,151,2850258,40,Tackle,Wild Charge,Stomp
Lopunny,36.6,normal,none,135.1,165.2,140,3125032,40,Low Kick,Fire Punch,Focus Blast
Slaking,36.4,normal,none,180.8,106.4,179,3445835,20.5,Yawn,Body Slam,Earthquake
Stantler (Shadow),36.1,normal,none,163.6,115.4,151,2850258,40,Tackle,Wild Charge,Stomp
