Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Golem,53.7,rock,ground,126.4,120.7,116,1769231,18.5,Mud Shot,Stone Edge,Rock Blast
Primeape,53.7,fighting,none,141.8,97.1,115,1584241,23.5,Counter,Night Slash,Ice Punch
Ivysaur,53.5,grass,poison,120,119.3,129,1846516,35.5,Vine Whip,Power Whip,Sludge Bomb
Poliwrath (Shadow),53.5,water,fighting,117.7,120.8,134,1904764,21.5,Mud Shot,Dynamic Punch,Ice Punch
Delphox,53.3,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Psychic,Flame Charge
Flygon (Shadow),53.3,ground,dragon,128.8,108.9,123,1725102,20.5,Mud Shot,Dragon Claw,Stone Edge
Gallade,53.3,psychic,fighting,137.2,115.6,102,1617468,18,Confusion,Leaf Blade,Close Combat
Haunter,53.3,ghost,poison,163.3,87,96,1364117,28.5,Shadow Claw,Shadow Punch,Shadow Ball
Misdreavus,53.3,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Omastar,53.3,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Parasect,53.3,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Piloswine,53.3,ice,ground,122.4,97.5,153,1825800,24,Powder Snow,Avalanche,Bulldoze
Venusaur,53.3,grass,poison,123.4,122.8,119,1802730,20.5,Vine Whip,Frenzy Plant,Sludge Bomb
Zapdos,53.3,electric,flying,137.3,104.7,113,1623486,15.5,Thunder Shock,Drill Peck,Thunder
Camerupt,53,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Graveler,53,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Huntail,53,water,none,132.2,121.1,105,1680530,24,Water Gun,Aqua Tail,Crunch
Kadabra,53,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Return
Venomoth,53,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Noivern,52.8,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Wormadam (Sandy),52.8,bug,ground,110.7,146.8,124,2013961,33.5,Confusion,Bug Buzz,Bulldoze
Gliscor (Shadow),52.6,ground,flying,116.1,142.1,116,1914629,20.5,Fury Cutter,Earthquake,Night Slash
Illumise,52.6,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Slowpoke (Shadow),52.6,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Audino,52.4,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Stoutland,52.4,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Electrode,52.2,electric,none,124.7,126.7,114,1800418,26,Volt Switch,Foul Play,Thunderbolt
Furret,52.2,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Nosepass,52.2,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Breloom,51.8,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Garbodor,51.8,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Jynx,51.8,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Psyshock
Nosepass (Shadow),51.8,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Octillery,51.8,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Scolipede,51.8,bug,poison,133.3,116,108,1668827,23,Poison Jab,X-Scissor,Sludge Bomb
Simipour,51.8,water,none,138.7,92.3,126,1613093,24,Water Gun,Surf,Crunch
Tangrowth,51.8,grass,none,122.4,112.2,133,1827093,18,Vine Whip,Power Whip,Rock Slide
Basculin,51.5,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Elgyem,51.5,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Starmie,51.5,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Wormadam (Plant),51.5,bug,grass,110.7,146.8,124,2013961,33.5,Confusion,Energy Ball,Bug Buzz
Bellossom (Shadow),51.3,grass,none,115.1,130.3,128,1918300,24.5,Bullet Seed,Leaf Blade,Dazzling Gleam
Dustox,51.3,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Fearow,51.3,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Herdier,51.3,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Raichu (Alolan),51.1,electric,psychic,136.2,111.7,107,1628654,24.5,Volt Switch,Wild Charge,Grass Knot
Grumpig,50.9,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Tranquill,50.9,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Typhlosion,50.9,fire,none,135.1,106.8,115,1658635,19.5,Incinerate,Blast Burn,Solar Beam
Volbeat,50.9,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Ariados,50.7,bug,poison,126.4,101.2,139,1777881,32,Poison Sting,Megahorn,Cross Poison
Banette,50.7,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Seviper,50.7,poison,none,138.9,90.8,127,1601430,26.5,Poison Jab,Crunch,Poison Fang
Porygon,50.5,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Sirfetchd,50.5,fighting,none,145.9,108.6,96,1521428,18.5,Counter,Leaf Blade,Night Slash
Xatu,50.5,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Future Sight,Aerial Ace
Ampharos (Shadow),50.3,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Dragon Pulse
Braviary,50.3,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Sigilyph,50.3,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Chatot,50.1,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Heatmor,50.1,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Nidorino,50.1,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Rhydon,50.1,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Venusaur (Shadow),50.1,grass,poison,123.4,122.8,119,1802730,20.5,Vine Whip,Frenzy Plant,Sludge Bomb
Glaceon,49.8,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Mothim,49.8,bug,flying,142.1,84,132,1576107,32,Air Slash,Aerial Ace,Bug Buzz
Venomoth (Shadow),49.8,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Dusknoir,49.6,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Growlithe (Shadow),49.6,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Moltres (Shadow),49.6,fire,flying,138.4,103.7,113,1621207,16,Wing Attack,Sky Attack,Overheat
Electabuzz,49.4,electric,none,132.9,113.2,111,1669548,24,Thunder Shock,Thunder Punch,Return
Machoke (Shadow),49.4,fighting,none,128.9,98.1,137,1731952,27.5,Karate Chop,Cross Chop,Dynamic Punch
Minun,49.4,electric,none,118,127.3,126,1891708,37.5,Spark,Thunderbolt,Grass Knot
Pinsir,49.4,bug,none,141.9,113.2,98,1574251,18.5,Fury Cutter,Close Combat,X-Scissor
Chimecho,49.2,psychic,none,121.4,120.8,126,1847419,25.5,Extrasensory,Psyshock,Shadow Ball
Ivysaur (Shadow),49.2,grass,poison,120,119.3,129,1846516,35.5,Vine Whip,Power Whip,Sludge Bomb
Rapidash,49.2,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Fraxure,49,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Gurdurr,49,fighting,none,126.7,98.8,141,1764431,26,Poison Jab,Stone Edge,Brick Break
Lileep,49,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Exeggcute,48.8,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Exeggcute (Shadow),48.8,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Rufflet,48.8,normal,flying,130.4,88.5,147,1696693,40,Wing Attack,Brave Bird,Aerial Ace
Seismitoad,48.8,water,ground,121.6,99.6,152,1840677,22,Mud Shot,Earth Power,Sludge Bomb
Stantler (Shadow),48.8,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Unfezant,48.8,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Butterfree,48.6,bug,flying,126.9,110.7,124,1741337,31,Confusion,Psychic,Signal Beam
Salamence (Shadow),48.6,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Simisear,48.6,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Chandelure,48.4,ghost,fire,153.7,106.9,89,1461411,17,Incinerate,Shadow Ball,Flame Charge
Raichu,48.4,electric,none,135.6,108.9,112,1653365,25,Volt Switch,Wild Charge,Thunder Punch
Drifloon,48.1,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Emolga,48.1,electric,flying,128.1,110.2,123,1735695,37.5,Thunder Shock,Discharge,Aerial Ace
Poliwhirl,47.9,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Tauros,47.9,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Infernape,47.7,fire,fighting,138,98.6,118,1605123,20,Fire Spin,Close Combat,Blast Burn
Moltres,47.7,fire,flying,138.4,103.7,113,1621207,16,Wing Attack,Sky Attack,Overheat
Espurr,47.5,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Misdreavus (Shadow),47.5,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Spinda,47.3,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Stantler,47.3,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Ursaring (Shadow),47.3,normal,none,140.9,87.9,128,1585858,19,Shadow Claw,Close Combat,Hyper Beam
Cradily (Shadow),47.1,rock,grass,105.9,141,140,2090467,25.5,Bullet Seed,Stone Edge,Grass Knot
Growlithe,47.1,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Nidorina,47.1,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Nidorino (Shadow),47.1,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Qwilfish,47.1,water,poison,131.9,103.4,123,1677814,27,Poison Sting,Aqua Tail,Sludge Wave
Ludicolo,46.9,water,grass,117.2,122.4,132,1893662,23.5,Bubble,Energy Ball,Ice Beam
Nidoqueen (Shadow),46.9,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Rayquaza,46.9,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Grimer,46.6,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Nidoqueen,46.6,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Piloswine (Shadow),46.4,ice,ground,122.4,97.5,153,1825800,24,Powder Snow,Avalanche,Bulldoze
Cherrim (Sunshine),46.2,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Weather Ball (Fire),Solar Beam
Gorebyss,46.2,water,none,137.5,121.7,97,1622671,22.5,Confusion,Psychic,Water Pulse
Magmar,46.2,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Return
Ursaring,46.2,normal,none,140.9,87.9,128,1585858,19,Shadow Claw,Close Combat,Hyper Beam
Axew,46,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Beartic,46,ice,none,137.3,90.8,131,1633093,18.5,Powder Snow,Ice Punch,Surf
Darmanitan (Standard),46,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Scyther (Shadow),46,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Carnivine,45.8,grass,none,132.2,101.9,126,1696965,25.5,Vine Whip,Power Whip,Crunch
Drilbur,45.8,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Drowzee,45.8,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Sawsbuck,45.8,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Teddiursa (Shadow),45.8,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Frillish,45.6,water,ghost,102.7,117.8,127,1536446,40,Hex,Ice Beam,Ominous Wind
Omanyte,45.6,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Omastar (Shadow),45.6,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Poliwhirl (Shadow),45.6,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Salamence,45.6,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Tangela,45.6,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Flareon,45.4,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Haxorus,45.4,dragon,none,152,96.2,100,1462937,15.5,Counter,Dragon Claw,Night Slash
Mantyke,45.4,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Omanyte (Shadow),45.4,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Scyther,45.4,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Runerigus,45.2,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Yanmega,45.2,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Quagsire (Shadow),44.9,water,ground,111.7,111.7,159,1983389,28,Mud Shot,Stone Edge,Earthquake
Clamperl,44.7,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Sceptile,44.7,grass,none,138.5,108.3,108,1619458,20.5,Bullet Seed,Leaf Blade,Earthquake
Zapdos (Shadow),44.7,electric,flying,137.3,104.7,113,1623486,15.5,Thunder Shock,Drill Peck,Thunderbolt
Donphan,44.5,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Farfetchd (Galarian),44.5,fighting,none,137.9,99.4,117,1603044,36.5,Fury Cutter,Leaf Blade,Brave Bird
Grimer (Shadow),44.5,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Nidoking (Shadow),44.5,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Whirlipede,44.5,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Yanma,44.5,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Leafeon,44.3,grass,none,128.7,132.8,101,1725483,19,Quick Attack,Leaf Blade,Last Resort
Staraptor,44.3,normal,flying,143.2,89.7,122,1567032,19,Wing Attack,Brave Bird,Close Combat
Arbok,44.1,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Golett,44.1,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Grovyle,44.1,grass,none,138.4,100.1,117,1620128,38.5,Bullet Seed,Leaf Blade,Aerial Ace
Anorith (Shadow),43.9,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Dusknoir (Shadow),43.9,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Simisage,43.7,grass,none,138.7,92.3,126,1613093,24,Vine Whip,Grass Knot,Crunch
Swellow,43.7,normal,flying,136.9,99.1,119,1615281,28.5,Wing Attack,Brave Bird,Sky Attack
Teddiursa,43.7,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Drowzee (Shadow),43.4,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Raikou,43.4,electric,none,132,109.9,116,1683273,15.5,Thunder Shock,Wild Charge,Shadow Ball
Duosion,43.2,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Bonsly,43,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Dodrio,43,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Nidoking,43,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Jolteon,42.8,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Zebstrika,42.8,electric,none,138.4,94.2,123,1602957,23,Spark,Wild Charge,Flame Charge
Arbok (Shadow),42.6,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Porygon2,42.6,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Solar Beam
Armaldo,42.2,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Nidorina (Shadow),42.2,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Roselia,42.2,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Ninjask,42,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Farfetch'd,41.7,normal,flying,109.9,102.7,123,1388185,40,Fury Cutter,Leaf Blade,Aerial Ace
Pineco (Shadow),41.7,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Rock Tomb,Gyro Ball
Archen,41.5,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Frogadier,41.5,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Archeops,41.3,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Mamoswine (Shadow),41.3,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Anorith,41.1,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Armaldo (Shadow),41.1,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Electabuzz (Shadow),41.1,electric,none,132.9,113.2,111,1669548,24,Thunder Shock,Thunder Punch,Thunderbolt
Hitmonlee (Shadow),41.1,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Shellos (East),41.1,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),41.1,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Mamoswine,40.9,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Lopunny,40.7,normal,none,113.8,142.8,121,1966343,28,Pound,Fire Punch,Hyper Beam
Pinsir (Shadow),40.7,bug,none,141.9,113.2,98,1574251,18.5,Fury Cutter,Close Combat,X-Scissor
Lileep (Shadow),40.5,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Pineco,40.5,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Rock Tomb
Palpitoad,40.2,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Pidgeotto,40,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Magmortar,39.8,fire,none,140.8,102.8,108,1563877,17.5,Karate Chop,Fire Punch,Thunderbolt
Musharna,39.6,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Future Sight
Solosis,39.6,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Geodude (Alolan),39.4,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Magmar (Shadow),39.4,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Flamethrower
Cofagrigus,38.8,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Cubone (Shadow),38.8,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Raticate,38.5,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Staravia,38.5,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Krabby,38.3,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Arcanine,38.1,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Crunch
Cubone,38.1,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Exeggutor,38.1,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Psychic,Seed Bomb
Hitmonlee,38.1,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Kabutops,38.1,rock,water,137.3,117.3,101,1627071,20.5,Mud Shot,Stone Edge,Ancient Power
Mismagius,38.1,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Mismagius (Shadow),38.1,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Roserade,38.1,grass,poison,145.4,109.7,97,1547427,18.5,Bullet Seed,Weather Ball (Fire),Grass Knot
Throh,38.1,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Machop,37.9,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Raticate (Shadow),37.7,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Hyper Beam
Smoochum,37.7,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Psyshock,Ice Punch
Spoink,37.7,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Exeggutor (Alolan),37.5,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Plusle,37.5,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Dugtrio,37.3,ground,none,139.7,117.2,97,1587879,37.5,Mud Shot,Mud Bomb,Stone Edge
Electivire,37.3,electric,none,144,98,109,1538496,18,Thunder Shock,Ice Punch,Wild Charge
Weezing,37.3,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Arcanine (Shadow),36.4,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Crunch
Deerling,36.4,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Snover (Shadow),36.4,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Sawk,36.2,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Rotom (Wash),36,electric,water,131,141.6,92,1705995,22,Thunder Shock,Thunderbolt,Hydro Pump
Porygon2 (Shadow),35.8,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Solar Beam
Reuniclus,35.8,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Future Sight,Shadow Ball
Sandshrew,35.8,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Dugtrio (Shadow),35.3,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Snover,35.3,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Magmortar (Shadow),34.9,fire,none,140.8,102.8,108,1563877,17.5,Karate Chop,Fire Punch,Thunderbolt
Samurott,34.9,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Gabite,34.7,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Exeggutor (Shadow),34.5,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Psychic,Seed Bomb
Weepinbell,34.5,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Seed Bomb
Sunflora,34.3,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Beautifly,34.1,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Kingler,34.1,water,none,145.7,111.5,94,1526953,19.5,Mud Shot,Crabhammer,X-Scissor
Luxray,34.1,electric,none,138,97.2,119,1596886,19,Spark,Wild Charge,Crunch
Manectric,34.1,electric,none,142.5,92,118,1545899,23.5,Snarl,Wild Charge,Flame Burst
Raikou (Shadow),34.1,electric,none,132,109.9,116,1683273,15.5,Thunder Shock,Wild Charge,Shadow Ball
Sandshrew (Shadow),34.1,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Luxio,33.9,electric,none,137.5,86.9,134,1601883,40,Spark,Wild Charge,Crunch
Machop (Shadow),33.4,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Magby,33.2,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Flaaffy,33,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Buneary,32.8,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Lombre,32.8,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Maractus,32.8,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Accelgor,32.1,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Weezing (Shadow),31.7,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Alakazam,31.5,psychic,none,158.1,98,91,1410853,18,Psycho Cut,Fire Punch,Shadow Ball
Weepinbell (Shadow),31.5,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Electivire (Shadow),30.9,electric,none,144,98,109,1538496,18,Thunder Shock,Ice Punch,Wild Charge
Phanpy,30.2,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Alakazam (Shadow),30,psychic,none,158.1,98,91,1410853,18,Psycho Cut,Fire Punch,Shadow Ball
Cranidos,29.2,rock,none,165.3,63.2,129,1347532,30.5,Zen Headbutt,Ancient Power,Bulldoze
Flaaffy (Shadow),29.2,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Porygon (Shadow),28.9,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Sandslash,28.9,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Kabuto,28.3,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
