Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Victreebel,76,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Golduck (Shadow),75.9,water,none,125.6,110.2,128,1771088,23,Water Gun,Cross Chop,Ice Beam
Gurdurr,75.9,fighting,none,126.7,98.8,141,1764431,26,Poison Jab,Brick Break,Stone Edge
Grovyle,75.8,grass,none,138.4,100.1,117,1620128,38.5,Bullet Seed,Leaf Blade,Aerial Ace
Linoone (Galarian),75.8,dark,normal,114.9,109.5,154,1937075,38.5,Snarl,Body Slam,Gunk Shot
Magmar,75.8,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Return
Seviper,75.8,poison,none,138.9,90.8,127,1601430,26.5,Poison Jab,Poison Fang,Crunch
Uxie,75.8,psychic,none,103.1,177.5,119,2178203,23,Confusion,Future Sight,Thunder
Charmeleon,75.7,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Return
Fletchinder,75.7,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Omastar (Shadow),75.7,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Dewott,75.6,water,none,125.2,98.2,145,1783206,33,Fury Cutter,Aqua Tail,X-Scissor
Venomoth,75.6,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Moltres (Shadow),75.4,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Nidorina (XL),75.4,poison,none,110.9,113.4,157,1975496,50,Poison Sting,Poison Fang,Sludge Bomb
Tirtouga,75.4,water,rock,117.8,127.2,125,1872864,40,Water Gun,Surf,Body Slam
Torterra (Shadow),75.4,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Leavanny,75.3,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Nidorino (XL),75.3,poison,none,122,105.2,142,1822623,49,Poison Jab,Sludge Bomb,Horn Attack
Grimer (Shadow),75.2,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Vileplume,75.2,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Minun,75.1,electric,none,118,127.3,126,1891708,37.5,Spark,Thunderbolt,Grass Knot
Arcanine (Shadow),75,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Mewtwo (Shadow),75,psychic,none,146.9,94.4,108,1497979,13,Psycho Cut,Psystrike,Thunderbolt
Servine,75,grass,none,108.3,132,134,1914811,40,Vine Whip,Grass Knot,Wrap
Ariados,74.8,bug,poison,126.4,101.2,139,1777881,32,Poison Sting,Megahorn,Cross Poison
Bouffalant,74.8,normal,none,119.5,113.5,137,1857953,20,Mud Shot,Stomp,Megahorn
Carnivine,74.7,grass,none,132.2,101.9,126,1696965,25.5,Vine Whip,Power Whip,Crunch
Golurk,74.7,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Dynamic Punch
Luxio,74.7,electric,none,137.5,86.9,134,1601883,40,Spark,Wild Charge,Crunch
Luxray,74.7,electric,none,138,97.2,119,1596886,19,Spark,Wild Charge,Crunch
Heatmor,74.6,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Hippowdon,74.6,ground,none,117.9,115.6,139,1894516,18,Fire Fang,Body Slam,Earth Power
Qwilfish,74.6,water,poison,131.9,103.4,123,1677814,27,Poison Sting,Aqua Tail,Sludge Wave
Alakazam,74.5,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Claydol,74.5,ground,psychic,105.5,169.7,119,2131919,28.5,Confusion,Earth Power,Shadow Ball
Darmanitan (Standard),74.5,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Electabuzz,74.5,electric,none,132.9,113.2,111,1669548,24,Thunder Shock,Thunder Punch,Return
Grimer (Alolan),74.5,poison,dark,118.5,83,162,1593601,40,Poison Jab,Crunch,Sludge Bomb
Aggron (Shadow),74.3,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Chandelure,74.3,ghost,fire,153.7,106.9,89,1461411,17,Incinerate,Flame Charge,Shadow Ball
Huntail,74.3,water,none,132.2,121.1,105,1680530,24,Water Gun,Aqua Tail,Crunch
Shelgon (Shadow),74.3,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Flamethrower,Dragon Pulse
Klang,74.1,steel,none,115.8,139.4,120,1938135,31,Thunder Shock,Thunderbolt,Vise Grip
Latias,74.1,dragon,psychic,124.6,134.1,107,1788747,15.5,Dragon Breath,Outrage,Psychic
Tentacruel,74.1,water,poison,110.7,143.1,127,2012706,23.5,Poison Jab,Acid Spray,Hydro Pump
Arcanine,74,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Bisharp,74,dark,steel,139.8,107.9,105,1584629,19.5,Snarl,Dark Pulse,X-Scissor
Grimer,74,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Alakazam (Shadow),73.9,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Bayleef,73.9,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Carracosta,73.9,water,rock,121.2,128.6,117,1823041,21,Water Gun,Surf,Body Slam
Mamoswine,73.9,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Rufflet,73.9,normal,flying,130.4,88.5,147,1696693,40,Wing Attack,Brave Bird,Aerial Ace
Kingler,73.8,water,none,145.7,111.5,94,1526953,19.5,Mud Shot,Crabhammer,X-Scissor
Lairon (Shadow),73.8,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Porygon2,73.8,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Hyper Beam
Ursaring,73.8,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Play Rough
Kricketune,73.6,bug,none,128.5,87.2,154,1726723,38,Fury Cutter,X-Scissor,Aerial Ace
Torterra,73.6,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Entei,73.5,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Overheat
Houndoom (Shadow),73.5,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Ponyta,73.5,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Banette,73.4,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Beartic,73.4,ice,none,137.3,90.8,131,1633093,18.5,Powder Snow,Ice Punch,Surf
Crawdaunt,73.4,water,dark,146,97.7,107,1526861,22,Snarl,Night Slash,Crabhammer
Houndoom,73.4,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Scyther (Shadow),73.4,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Lairon,73.3,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Monferno,73.3,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Nidoqueen (Shadow),73.3,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Aggron,73.2,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Combusken,73.2,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Metang,73.2,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Raticate (Alolan),73.1,dark,normal,109,125.9,150,2057140,36,Quick Attack,Crunch,Hyper Fang
Mamoswine (Shadow),73,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Braixen,72.9,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Leafeon,72.9,grass,none,128.7,132.8,101,1725483,19,Quick Attack,Leaf Blade,Last Resort
Tangela,72.9,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Manectric,72.8,electric,none,142.5,92,118,1545899,23.5,Snarl,Wild Charge,Flame Burst
Metagross,72.8,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Quilava,72.8,fire,none,128.8,106.7,127,1745457,40,Ember,Flame Charge,Flamethrower
Sandshrew (Alolan),72.8,ice,steel,110.6,113.8,120,1510970,40,Powder Snow,Night Slash,Blizzard
Swellow,72.8,normal,flying,136.9,99.1,119,1615281,28.5,Wing Attack,Brave Bird,Sky Attack
Vullaby,72.7,dark,flying,94.8,121.7,147,1696693,40,Air Slash,Brave Bird,Foul Play
Amoonguss,72.6,grass,poison,109.7,103.5,178,2021129,26,Feint Attack,Grass Knot,Sludge Bomb
Hydreigon,72.6,dark,dragon,137.1,104,114,1625509,15,Dragon Breath,Dark Pulse,Dragon Pulse
Magnemite (Shadow),72.6,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Simisage,72.5,grass,none,138.7,92.3,126,1613093,24,Vine Whip,Grass Knot,Crunch
Celebi,72.4,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Chansey,72.4,normal,none,59.3,113,396,2652629,40,Pound,Psychic,Hyper Beam
Graveler,72.3,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Krookodile,72.3,ground,dark,132.6,96.3,130,1661109,18,Snarl,Crunch,Earthquake
Omastar,72.3,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Simipour,72.3,water,none,138.7,92.3,126,1613093,24,Water Gun,Surf,Crunch
Dustox (XL),72.2,bug,poison,95,148.7,142,2005436,50,Confusion,Sludge Bomb,Bug Buzz
Ninjask,72.2,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Magcargo,72.1,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Cloyster,72,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Icy Wind,Hydro Pump
Staraptor,72,normal,flying,143.2,89.7,122,1567032,19,Wing Attack,Brave Bird,Close Combat
Ursaring (Shadow),72,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Play Rough
Eelektrik,71.9,electric,none,123.1,110.1,133,1802101,35.5,Spark,Discharge,Crunch
Pignite,71.9,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Litleo,71.8,fire,normal,121.7,100.4,136,1661297,40,Ember,Flame Charge,Crunch
Nidorino (Shadow),71.8,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Weezing (Shadow),71.8,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Garbodor,71.7,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Palpitoad,71.7,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Pawniard,71.6,dark,steel,133.6,101.9,113,1538646,40,Fury Cutter,Night Slash,X-Scissor
Drifloon,71.5,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Entei (Shadow),71.5,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Overheat
Metang (Shadow),71.5,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Emboar,71.4,fire,fighting,139.7,78.6,146,1603836,19,Ember,Flame Charge,Rock Slide
Gothitelle,71.4,psychic,none,117.2,137.5,118,1902003,22.5,Confusion,Rock Slide,Psychic
Magnemite,71.4,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Dunsparce,71.2,normal,none,105.9,108.2,184,2108416,36,Bite,Drill Run,Rock Slide
Banette (Shadow),71.1,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Poliwhirl (Shadow),71,water,none,114.6,109.1,140,1749682,40,Mud Shot,Mud Bomb,Scald
Darumaka,70.9,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Delphox,70.9,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Flame Charge,Psychic
Greninja,70.8,water,dark,141,99.8,113,1589415,20,Bubble,Night Slash,Surf
Chimecho,70.7,psychic,none,121.4,120.8,126,1847419,25.5,Extrasensory,Psyshock,Shadow Ball
Pyroar,70.7,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Overheat
Weepinbell,70.7,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Bonsly,70.6,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Breloom,70.6,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Cryogonal,70.6,ice,none,116.8,136.9,119,1902125,19.5,Ice Shard,Night Slash,Aurora Beam
Togetic,70.6,fairy,flying,111.8,148.2,121,2004368,37.5,Hidden Power (Flying),Aerial Ace,Dazzling Gleam
Armaldo (Shadow),70.5,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Metagross (Shadow),70.5,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Simisear,70.4,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Flamethrower,Crunch
Lumineon,70.3,water,none,109.8,133.7,138,2025052,32.5,Water Gun,Blizzard,Silver Wind
Basculin,70.2,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Gigalith,70.2,rock,none,128.3,118.4,114,1732509,17,Smack Down,Rock Slide,Superpower
Donphan,70.1,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Plusle,70.1,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Porygon2 (Shadow),70.1,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Hyper Beam
Masquerain,70,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Weepinbell (Shadow),70,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Jolteon,69.9,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Aerodactyl (Shadow),69.8,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Nidorino,69.8,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Parasect,69.8,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Weezing,69.8,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Cinccino,69.7,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Purugly,69.7,normal,none,128.4,103.8,131,1745605,29.5,Shadow Claw,Aerial Ace,Thunder
Scyther,69.7,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Cloyster (Shadow),69.6,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Icy Wind,Hydro Pump
Kabutops,69.6,rock,water,137.3,117.3,101,1627071,20.5,Mud Shot,Stone Edge,Ancient Power
Misdreavus (Shadow),69.6,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Wartortle,69.5,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Gabite,69.4,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Kangaskhan,69.4,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Machop,69.4,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Nidoking,69.4,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Exeggcute (Shadow XL),69.3,grass,psychic,102.5,117.6,142,1712557,50,Confusion,Seed Bomb,Psychic
Exeggcute (XL),69.3,grass,psychic,102.5,117.6,142,1712557,50,Confusion,Seed Bomb,Psychic
Poliwhirl,69.3,water,none,114.6,109.1,140,1749682,40,Mud Shot,Mud Bomb,Scald
Lilligant,69.2,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Mightyena,69.2,dark,none,127.9,103.2,132,1743018,28,Ice Fang,Crunch,Poison Fang
Garchomp,69.1,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Glaceon,69.1,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Growlithe (Shadow),69.1,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Mismagius,69,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Tyranitar (Shadow),69,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Stone Edge,Crunch
Weavile (Shadow),68.9,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Fraxure,68.8,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Ledian,68.8,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Sunflora,68.8,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Leaf Storm
Murkrow,68.7,dark,flying,147.3,78.7,131,1519095,39.5,Feint Attack,Drill Peck,Foul Play
Omanyte (Shadow),68.7,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Rotom (Wash),68.7,electric,water,131,141.6,92,1705995,22,Thunder Shock,Thunderbolt,Hydro Pump
Weavile,68.7,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Yanmega,68.7,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Wobbuffet (Shadow),68.6,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Farfetch'd,68.2,normal,flying,109.9,102.7,123,1388185,40,Fury Cutter,Leaf Blade,Aerial Ace
Sharpedo,68.2,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Sharpedo (Shadow),68.2,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Slowbro,68.2,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Slowking,68.2,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Wormadam (Sandy),68.2,bug,ground,110.7,146.8,124,2013961,33.5,Bug Bite,Bug Buzz,Bulldoze
Archen,68.1,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Braviary,68.1,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Corsola,68.1,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Exeggutor (Alolan),68.1,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Growlithe,68.1,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Oddish (Shadow),68,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Armaldo,67.9,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Tranquill,67.9,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Dugtrio (Alolan),67.8,ground,steel,150.2,109.6,90,1481000,29.5,Mud Slap,Mud Bomb,Iron Head
Dusknoir,67.8,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Ominous Wind
Archeops,67.7,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Lampent,67.7,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Misdreavus,67.7,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Nidorina (Shadow),67.7,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Rhyhorn,67.7,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Sneasel,67.7,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Dusknoir (Shadow),67.6,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Machop (Shadow),67.6,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Scraggy,67.6,dark,fighting,116.2,116.2,120,1619571,40,Feint Attack,Foul Play,Brick Break
Delcatty,67.5,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Golem,67.5,rock,ground,126.4,120.7,116,1769231,18.5,Mud Shot,Stone Edge,Earthquake
Rhydon,67.5,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Furret,67.4,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Rhyperior,67.4,ground,rock,127.2,102.8,134,1751147,14.5,Mud Slap,Rock Wrecker,Surf
Sandslash,67.4,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Tyranitar,67.4,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Boldore,67.3,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Swoobat,67.3,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Aerial Ace,Psychic
Exeggutor,67.2,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Gothorita,67.1,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Slowbro (Shadow),67.1,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Meowstic (Female),67,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Slowking (Shadow),66.9,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Wormadam (Plant),66.8,bug,grass,110.7,146.8,124,2013961,33.5,Bug Bite,Energy Ball,Bug Buzz
Aerodactyl,66.7,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Crobat,66.6,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Frogadier,66.6,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Mr. Rime,66.5,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Sneasel (Shadow),66.5,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Wartortle (Shadow),66.5,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Persian (Alolan),66.4,dark,none,123.7,110.8,132,1807902,34.5,Feint Attack,Foul Play,Play Rough
Omanyte,66.3,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Unfezant,66.3,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Meowstic (Male),66.2,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Thunderbolt
Stoutland,66.2,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Arbok,66,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Exeggutor (Shadow),66,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Lunatone,65.9,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Solrock,65.9,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Rayquaza,65.7,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Mantyke,65.6,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Miltank,65.6,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Camerupt,65.4,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Yanma,65.4,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Magby,65.3,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Nidoking (Shadow),65.3,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Turtwig (Shadow),65.2,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Vanillish,65.2,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Sawk,65.1,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Nidorina,64.9,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Blissey,64.8,normal,none,82.4,109.9,301,2727683,20,Pound,Psychic,Hyper Beam
Persian (Shadow),64.8,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Play Rough
Grumpig,64.7,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Mismagius (Shadow),64.6,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Ambipom (Shadow),64.5,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Low Sweep
Darmanitan (Galarian),64.5,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Mr. Mime (Galarian),64.5,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Walrein (Shadow),64.5,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Dwebble,64.4,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Mr. Mime,64.4,psychic,fairy,132.9,140.3,90,1677961,25,Confusion,Psychic,Shadow Ball
Chinchou,64.3,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Crobat (Shadow),64.2,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Mothim,64.2,bug,flying,142.1,84,132,1576107,32,Bug Bite,Aerial Ace,Bug Buzz
Xatu,64.2,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Aerial Ace,Future Sight
Lileep,64.1,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Nuzleaf,64.1,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Oddish,64.1,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Nuzleaf (Shadow),63.9,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Porygon,63.9,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Geodude (Alolan),63.7,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Maractus,63.7,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Sandslash (Shadow),63.6,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
