Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Honchkrow,52.4,dark,flying,193.2,91.1,182,3204121,38,Snarl,Brave Bird,Sky Attack
Nidoqueen,52.4,poison,ground,154.1,148.6,175,4006955,40,Poison Jab,Earth Power,Stone Edge
Ursaring (Shadow),52.4,normal,none,179.3,118.3,162,3434229,32,Counter,Play Rough,Close Combat
Weavile,52.4,dark,ice,185.2,133.9,136,3372180,32,Snarl,Avalanche,Foul Play
Houndoom,52.2,dark,fire,183.8,121.5,151,3372978,38,Snarl,Crunch,Flamethrower
Miltank,52.2,normal,none,135.9,164.4,182,4066747,40,Tackle,Body Slam,Ice Beam
Glalie,52,ice,none,139.9,139.9,162,3169900,40,Ice Shard,Avalanche,Shadow Ball
Scyther (Shadow),52,bug,flying,173.1,143.6,143,3553111,37.5,Fury Cutter,Night Slash,X-Scissor
Gothitelle,51.8,psychic,none,150.9,173.9,147,3857957,40,Confusion,Rock Slide,Psychic
Ursaring,51.8,normal,none,179.3,118.3,162,3434229,32,Counter,Play Rough,Close Combat
Wailord,51.6,water,none,150.2,80.6,286,3461814,40,Water Gun,Surf,Blizzard
Noctowl,51.4,normal,flying,126.4,135.1,189,3229698,40,Wing Attack,Sky Attack,Psychic
Pinsir (Shadow),51.4,bug,none,182.2,141.9,132,3412747,32.5,Fury Cutter,Close Combat,X-Scissor
Terrakion,51.4,rock,fighting,178.3,134.3,146,3495645,25,Smack Down,Close Combat,Rock Slide
Azumarill (XL),51.2,water,fairy,106.7,140.3,201,3010128,50,Bubble,Ice Beam,Play Rough
Electivire,51.2,electric,none,186.5,128.4,139,3328791,29.5,Thunder Shock,Wild Charge,Ice Punch
Darmanitan (Galarian),51,ice,none,192.8,92.8,177,3166923,29,Ice Fang,Avalanche,Superpower
Moltres (Shadow),51,fire,flying,176,133.4,149,3499508,26.5,Fire Spin,Sky Attack,Overheat
Staraptor,51,normal,flying,182.1,116.4,160,3391095,34,Wing Attack,Brave Bird,Close Combat
Metagross (Shadow),50.8,steel,psychic,173.6,157.4,131,3577672,23.5,Bullet Punch,Meteor Mash,Psychic
Rapidash (Galarian),50.8,psychic,fairy,175.4,139.9,140,3435882,40,Psycho Cut,Body Slam,Play Rough
Darmanitan (Standard),50.6,fire,none,192.8,92.8,177,3166923,29,Incinerate,Rock Slide,Overheat
Hitmonchan (Shadow),50.2,fighting,none,164.4,167.5,120,3304946,40,Counter,Close Combat,Ice Punch
Vespiquen,50.2,bug,flying,129.6,162,147,3086733,40,Fury Cutter,X-Scissor,Power Gem
Golduck (Shadow),49.7,water,none,162.8,139.9,162,3689262,40,Water Gun,Cross Chop,Ice Beam
Primeape,49.7,fighting,none,175.4,120.9,140,2970000,40,Counter,Close Combat,Night Slash
Breloom,49.5,grass,fighting,197.1,121.8,131,3146305,37.5,Counter,Dynamic Punch,Grass Knot
Krookodile,49.5,ground,dark,173.4,124.1,167,3593154,29.5,Snarl,Crunch,Earthquake
Seaking,49.5,water,none,150.2,128,162,3114351,40,Waterfall,Drill Run,Icy Wind
Lanturn,49.3,water,electric,127.2,120.1,223,3408461,40,Water Gun,Thunderbolt,Hydro Pump
Probopass (Shadow),49.3,rock,steel,118.5,229.2,134,3640642,40,Spark,Rock Slide,Magnet Bomb
Tangela,49.3,grass,none,156.5,145.4,140,3185628,40,Vine Whip,Grass Knot,Sludge Bomb
Unfezant,49.3,normal,flying,179.3,124.9,154,3449489,37.5,Air Slash,Sky Attack,Hyper Beam
Heatmor,49.1,fire,none,173.1,113.8,168,3309024,40,Fire Spin,Flamethrower,Thunder Punch
Magmortar,49.1,fire,none,182.8,135,137,3380644,29.5,Karate Chop,Fire Punch,Thunderbolt
Mesprit,49.1,psychic,none,160.9,161.6,149,3875445,30.5,Confusion,Future Sight,Blizzard
Houndoom (Shadow),48.9,dark,fire,183.8,121.5,151,3372978,38,Snarl,Crunch,Flamethrower
Crawdaunt,48.7,water,dark,188.9,124.1,138,3234153,40,Snarl,Night Slash,Crabhammer
Emboar,48.5,fire,fighting,179.3,101.9,190,3470493,32,Ember,Rock Slide,Flame Charge
Froslass (XL),48.5,ice,ghost,156.3,138.6,157,3402243,50,Powder Snow,Avalanche,Shadow Ball
Jolteon,48.5,electric,none,179.8,143.4,134,3454422,34.5,Volt Switch,Discharge,Last Resort
Omastar (Shadow),48.5,rock,water,163.9,163.9,141,3786056,34.5,Mud Shot,Rock Slide,Rock Blast
Zebstrika,48.1,electric,none,178.6,119.3,154,3282389,40,Spark,Wild Charge,Flame Charge
Armaldo,47.9,rock,bug,174.2,138.9,148,3581018,36,Fury Cutter,Rock Blast,Cross Poison
Cherrim (Sunshine),47.9,grass,none,146.2,132.8,147,2853529,40,Bullet Seed,Weather Ball (Fire),Solar Beam
Beheeyem,47.7,psychic,none,175.5,136.1,148,3534832,37,Confusion,Rock Slide,Psychic
Torkoal,47.7,fire,none,131.2,172.3,147,3322507,40,Fire Spin,Overheat,Earthquake
Yanmega,47.7,bug,flying,177.8,126.4,156,3506481,32,Wing Attack,Aerial Ace,Bug Buzz
Floatzel,47.5,water,none,186.5,101.9,168,3194442,40,Waterfall,Hydro Pump,Aqua Jet
Granbull,47.5,fairy,none,178.1,113,174,3501669,39,Snarl,Close Combat,Crunch
Nidoqueen (Shadow),47.5,poison,ground,154.1,148.6,175,4006955,40,Poison Jab,Earth Power,Stone Edge
Raikou (Shadow),47.5,electric,none,171,141.7,150,3633564,26,Volt Switch,Wild Charge,Shadow Ball
Luxray,47.3,electric,none,180.8,126.7,151,3457386,31.5,Spark,Wild Charge,Crunch
Munchlax,47.3,normal,none,120.1,104.3,237,2969955,40,Lick,Body Slam,Bulldoze
Rampardos,47.1,rock,none,212.1,85.5,161,2920311,28,Smack Down,Rock Slide,Flamethrower
Sawsbuck,47.1,normal,grass,168.3,127.2,162,3469800,40,Feint Attack,Wild Charge,Megahorn
Weezing,47.1,poison,none,149.4,167.5,140,3503561,40,Infestation,Sludge Bomb,Shadow Ball
Electivire (Shadow),46.9,electric,none,186.5,128.4,139,3328791,29.5,Thunder Shock,Wild Charge,Ice Punch
Kabutops,46.7,rock,water,175.9,151.7,132,3521587,38.5,Mud Shot,Stone Edge,Ancient Power
Rhyperior,46.7,ground,rock,163.3,132.2,175,3779688,24.5,Mud Slap,Rock Wrecker,Surf
Garchomp,46.5,dragon,ground,172.3,133.3,157,3605462,23,Mud Shot,Sand Tomb,Outrage
Rhydon,46.5,ground,rock,164.7,130.9,175,3774720,29,Mud Slap,Stone Edge,Surf
Ambipom,46.3,normal,none,173.9,124.9,154,3343370,40,Scratch,Aerial Ace,Low Sweep
Dusknoir,46.3,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Raichu (Alolan),46.3,electric,psychic,170.7,133.6,134,3055127,40,Volt Switch,Wild Charge,Thunder Punch
Amoonguss,46.1,grass,poison,134.4,121.7,208,3401081,40,Feint Attack,Grass Knot,Foul Play
Magmar,46.1,fire,none,174.7,133.6,140,3265811,40,Karate Chop,Fire Punch,Return
Roserade,46.1,grass,poison,184.4,147.6,123,3347468,31,Bullet Seed,Weather Ball (Fire),Grass Knot
Vigoroth,45.9,normal,none,137.5,126.4,162,2816879,40,Counter,Body Slam,Brick Break
Hypno (Shadow),45.6,psychic,none,125.7,164.4,168,3470194,40,Confusion,Fire Punch,Ice Punch
Masquerain,45.6,bug,flying,163.6,130.4,147,3135852,40,Infestation,Lunge,Ominous Wind
Shiftry (Shadow),45.6,grass,dark,169.9,107.5,175,3195946,40,Snarl,Leaf Blade,Foul Play
Raichu,45.4,electric,none,164.4,131.2,134,2889750,40,Volt Switch,Wild Charge,Thunder Punch
Rotom (Wash),45.4,electric,water,169.6,182.2,118,3646515,38.5,Thunder Shock,Thunderbolt,Hydro Pump
Rayquaza,45,dragon,flying,189.7,117.2,147,3269277,23.5,Dragon Tail,Outrage,Aerial Ace
Sudowoodo,45,rock,none,143.8,150.9,147,3191582,40,Counter,Rock Slide,Earthquake
Braviary,44.8,normal,flying,174.9,119.3,171,3566545,30,Air Slash,Brave Bird,Close Combat
Gallade (Shadow),44.8,psychic,fighting,178.5,149.5,131,3494934,29.5,Confusion,Close Combat,Leaf Blade
Simisage,44.8,grass,none,174.7,117,154,3146000,40,Vine Whip,Grass Knot,Crunch
Throh,44.8,fighting,none,145.9,136.5,214,4263964,39,Low Kick,Body Slam,Low Sweep
Exeggutor (Alolan),44.6,grass,dragon,174.1,121.7,168,3560792,31,Bullet Seed,Seed Bomb,Dragon Pulse
Huntail,44.6,water,none,167.5,153.3,127,3262310,40,Water Gun,Aqua Tail,Crunch
Flareon,44.4,fire,none,185.2,138.9,130,3342522,30.5,Fire Spin,Flamethrower,Overheat
Magmar (Shadow),44.4,fire,none,174.7,133.6,140,3265811,40,Karate Chop,Fire Punch,Flamethrower
Noivern,44.4,flying,dragon,162.4,143,164,3808934,37,Air Slash,Hurricane,Psychic
Haxorus,44.2,dragon,none,197,123.4,130,3161161,25.5,Counter,Dragon Claw,Night Slash
Electrode,44,electric,none,148.6,148.6,134,2958043,40,Volt Switch,Discharge,Foul Play
Infernape,44,fire,fighting,180.4,126.9,150,3434397,35.5,Fire Spin,Close Combat,Blast Burn
Lairon,44,steel,rock,136.7,168.3,134,3084001,40,Metal Claw,Rock Slide,Body Slam
Simisear,44,fire,none,174.7,117,154,3146000,40,Fire Spin,Crunch,Flamethrower
Garbodor,43.8,poison,none,154.9,141.5,162,3549834,40,Infestation,Body Slam,Seed Bomb
Porygon2 (Shadow),43.8,normal,none,158.1,150.3,164,3898496,38,Lock On,Tri Attack,Zap Cannon
Armaldo (Shadow),43.6,rock,bug,174.2,138.9,148,3581018,36,Fury Cutter,Rock Blast,Cross Poison
Exeggutor,43.6,grass,psychic,176.3,118.8,168,3518637,31,Bullet Seed,Seed Bomb,Psychic
Spiritomb,43.6,ghost,dark,145.4,169.1,120,2951188,40,Sucker Punch,Shadow Ball,Ominous Wind
Quagsire,43.2,water,ground,132,124.9,182,2999362,40,Mud Shot,Earthquake,Stone Edge
Carnivine,43,grass,none,159.6,119.3,153,2914766,40,Vine Whip,Power Whip,Crunch
Gorebyss,42.6,water,none,178.6,153.3,127,3477746,40,Water Gun,Psychic,Water Pulse
Alakazam (Shadow),42.4,psychic,none,203.4,131.7,114,3054135,30,Counter,Fire Punch,Shadow Ball
Chandelure,42.4,ghost,fire,194.8,137.3,118,3155385,27.5,Fire Spin,Shadow Ball,Flame Charge
Espeon,42.4,psychic,none,189.7,134.8,126,3221803,28.5,Confusion,Psychic,Last Resort
Swalot,42.4,poison,none,122.5,137.5,189,3183660,40,Infestation,Sludge Bomb,Ice Beam
Azelf,42.2,psychic,none,196.1,117.7,136,3138633,28.5,Confusion,Future Sight,Fire Blast
Lairon (Shadow),42.2,steel,rock,136.7,168.3,134,3084001,40,Metal Claw,Rock Slide,Body Slam
Nidoking,42.2,poison,ground,171.2,132.1,161,3641975,38.5,Fury Cutter,Earth Power,Megahorn
Alakazam,42,psychic,none,203.4,131.7,114,3054135,30,Counter,Fire Punch,Shadow Ball
Dodrio,42,normal,flying,184.1,122.5,134,3022570,40,Feint Attack,Brave Bird,Drill Peck
Kingler,42,water,none,188,144.3,122,3309209,36,Mud Shot,Crabhammer,X-Scissor
Camerupt,41.8,fire,ground,165.2,119.3,147,2897507,40,Ember,Overheat,Earth Power
Magmortar (Shadow),41.5,fire,none,182.8,135,137,3380644,29.5,Karate Chop,Fire Punch,Thunderbolt
Darkrai,41.3,dark,none,193.1,137.4,120,3183878,24,Snarl,Dark Pulse,Shadow Ball
Jynx,41.3,ice,psychic,186.5,128.8,139,3339630,40,Confusion,Avalanche,Ice Punch
Mismagius,41.3,ghost,none,173.1,156.8,131,3554051,37.5,Hex,Shadow Ball,Dark Pulse
Starmie,41.1,water,psychic,174.8,155.1,131,3552732,39.5,Water Gun,Psychic,Ice Beam
Golem,40.9,rock,ground,161.3,156.1,152,3826753,32.5,Mud Shot,Stone Edge,Earthquake
Sandslash,40.9,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Tauros,40.9,normal,none,164.2,152.4,151,3779298,38.5,Tackle,Horn Attack,Earthquake
Dusknoir (Shadow),40.7,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Exeggutor (Shadow),40.7,grass,psychic,176.3,118.8,168,3518637,31,Bullet Seed,Seed Bomb,Psychic
Claydol,40.5,ground,psychic,122.5,192.8,134,3165267,40,Confusion,Earth Power,Psychic
Lunatone,40.5,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Sigilyph,40.5,psychic,flying,170.9,142.5,149,3629080,39.5,Air Slash,Ancient Power,Signal Beam
Solrock,40.5,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Tornadus (Incarnate),40.5,flying,none,189.5,124.3,138,3249327,27,Air Slash,Grass Knot,Dark Pulse
Arcanine (Shadow),40.3,fire,none,171.9,132.3,159,3615381,30.5,Snarl,Wild Charge,Flamethrower
Galvantula,40.1,bug,electric,170.7,113,147,2835901,40,Volt Switch,Lunge,Discharge
Grumpig,40.1,psychic,none,147,160.4,162,3820392,40,Extrasensory,Shadow Ball,Psychic
Gurdurr,40.1,fighting,none,154.1,117.8,168,3048696,40,Poison Jab,Brick Break,Stone Edge
Mamoswine (Shadow),40.1,ice,ground,178.6,112.8,173,3485633,27.5,Powder Snow,Avalanche,Stone Edge
Mr. Mime,40.1,psychic,fairy,163.6,173.9,106,3014969,40,Confusion,Psychic,Shadow Ball
Salamence,40.1,dragon,flying,186.5,118.4,150,3310430,24.5,Dragon Tail,Outrage,Fire Blast
Salamence (Shadow),40.1,dragon,flying,186.5,118.4,150,3310430,24.5,Dragon Tail,Outrage,Fire Blast
Banette (Shadow),39.7,ghost,none,184.1,111.4,139,2852160,40,Shadow Claw,Shadow Ball,Thunder
Runerigus,39.7,ground,ghost,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Sand Tomb
Simipour,39.5,water,none,174.7,117,154,3146000,40,Water Gun,Surf,Crunch
Weezing (Shadow),39.5,poison,none,149.4,167.5,140,3503561,40,Infestation,Sludge Bomb,Shadow Ball
Banette,39.3,ghost,none,184.1,111.4,139,2852160,40,Shadow Claw,Shadow Ball,Thunder
Meowstic (Female),39.3,psychic,none,143,143.8,153,3147932,40,Confusion,Psychic,Shadow Ball
Electabuzz,39.1,electric,none,168.3,136.7,140,3222090,40,Thunder Shock,Thunder Punch,Return
Meowstic (Male),39.1,psychic,none,143,143.8,153,3147932,40,Confusion,Psychic,Thunderbolt
Musharna,38.9,psychic,none,147.2,141,203,4213435,38,Charge Beam,Psyshock,Dazzling Gleam
Porygon-Z,38.9,normal,none,190.9,113.8,149,3236477,28,Lock On,Tri Attack,Blizzard
Thundurus (Incarnate),38.9,electric,flying,189.5,124.3,138,3249327,27,Thunder Shock,Crunch,Thunder
Octillery,38.7,water,none,167.5,123.3,154,3181011,40,Water Gun,Octazooka,Aurora Beam
Reuniclus,38.7,psychic,none,165.5,120.9,188,3761873,34,Hidden Power (Psychic),Shadow Ball,Future Sight
Froslass,38.5,ice,ghost,147,130.4,147,2817722,40,Powder Snow,Avalanche,Shadow Ball
Hitmonlee (Shadow),38.3,fighting,none,184.5,153.2,118,3336033,38.5,Rock Smash,Close Combat,Stone Edge
Chimecho,38.1,psychic,none,150.2,146.2,154,3380882,40,Extrasensory,Psyshock,Shadow Ball
Cradily (Shadow),38.1,rock,grass,132,165.2,169,3684117,40,Bullet Seed,Stone Edge,Grass Knot
Venomoth,37.9,bug,poison,153.3,124.9,147,2814233,40,Infestation,Poison Fang,Psychic
Venomoth (Shadow),37.5,bug,poison,153.3,124.9,147,2814233,40,Infestation,Poison Fang,Psychic
Weezing (Galarian),37.2,poison,fairy,149.4,167.5,140,3503561,40,Tackle,Sludge,Overheat
Hitmonlee,36.2,fighting,none,184.5,153.2,118,3336033,38.5,Rock Smash,Close Combat,Stone Edge
Sawk,36.2,fighting,none,183.2,124.9,149,3409732,37.5,Poison Jab,Body Slam,Low Sweep
Mewtwo,35.8,psychic,none,192.6,120.8,139,3234134,21.5,Psycho Cut,Psystrike,Shadow Ball
Xatu,35.6,psychic,flying,163.6,127.2,140,2914125,40,Air Slash,Aerial Ace,Future Sight
Electabuzz (Shadow),35.2,electric,none,168.3,136.7,140,3222090,40,Thunder Shock,Thunder Punch,Thunderbolt
Stantler (Shadow),35.2,normal,none,163.6,115.4,151,2850258,40,Tackle,Wild Charge,Stomp
Archeops,35,rock,flying,206.9,106.9,134,2963060,27,Wing Attack,Dragon Claw,Crunch
Regigigas,34.8,normal,none,180.6,135.3,141,3444764,21,Hidden Power (Ground),Thunder,Focus Blast
Nidoking (Shadow),34.2,poison,ground,171.2,132.1,161,3641975,38.5,Fury Cutter,Earth Power,Megahorn
Cacturne (Shadow),33.8,grass,dark,186.5,102.7,147,2816804,40,Sucker Punch,Dark Pulse,Grass Knot
Mismagius (Shadow),33.4,ghost,none,173.1,156.8,131,3554051,37.5,Hex,Shadow Ball,Dark Pulse
Cacturne,32.9,grass,dark,186.5,102.7,147,2816804,40,Sucker Punch,Dark Pulse,Grass Knot
Samurott,32.9,water,none,165.9,129.2,174,3729365,35.5,Fury Cutter,Megahorn,Hydro Pump
Cofagrigus,32.5,ghost,none,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Dark Pulse
Maractus,31.7,grass,none,170.7,114.6,154,3012496,40,Bullet Seed,Aerial Ace,Petal Blizzard
Mewtwo (Shadow),31.3,psychic,none,192.6,120.8,139,3234134,21.5,Psycho Cut,Psystrike,Shadow Ball
Stantler,31.3,normal,none,163.6,115.4,151,2850258,40,Tackle,Wild Charge,Stomp
Weavile (Shadow),30.7,dark,ice,185.2,133.9,136,3372180,32,Snarl,Avalanche,Foul Play
Sunflora,30.5,grass,none,158.1,118.5,154,2885532,40,Bullet Seed,Sludge Bomb,Petal Blizzard
Sandslash (Shadow),29.7,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Manectric,29.5,electric,none,181.8,112.2,147,2998593,40,Snarl,Wild Charge,Flame Burst
Quagsire (Shadow),27.2,water,ground,132,124.9,182,2999362,40,Mud Shot,Earthquake,Stone Edge
Absol,24.7,dark,none,204.8,105.9,139,3015273,39,Snarl,Dark Pulse,Megahorn
Absol (Shadow),24.5,dark,none,204.8,105.9,139,3015273,39,Snarl,Dark Pulse,Megahorn
Accelgor,24.5,bug,none,185.7,106.7,162,3209967,40,Infestation,Signal Beam,Focus Blast
Lopunny,24.3,normal,none,135.1,165.2,140,3125032,40,Low Kick,Fire Punch,Focus Blast
Cherrim (Overcast),21.9,grass,none,146.2,132.8,147,2853529,40,Bullet Seed,Solar Beam,Dazzling Gleam
Porygon-Z (Shadow),21.5,normal,none,190.9,113.8,149,3236477,28,Lock On,Tri Attack,Blizzard
Deoxys (Speed),21.1,psychic,none,179.9,173.9,110,3443005,33,Charge Beam,Psycho Boost,Thunderbolt
Slaking,9.6,normal,none,180.8,106.4,179,3445835,20.5,Yawn,Body Slam,Earthquake
