Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Heatmor,73.3,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Yanmega,73.3,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Celebi,73.2,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Plusle,73.2,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Rapidash,73.2,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Stoutland,73.2,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Grotle (Shadow),73,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Infernape,73,fire,fighting,138,98.6,118,1605123,20,Fire Spin,Close Combat,Blast Burn
Tangela,73,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Gastrodon (East),72.9,water,ground,115.2,101.4,166,1939485,24,Mud Slap,Body Slam,Earth Power
Gastrodon (West),72.9,water,ground,115.2,101.4,166,1939485,24,Mud Slap,Body Slam,Earth Power
Grimer (Shadow),72.9,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Seaking,72.9,water,none,124,104.9,139,1807638,26,Waterfall,Drill Run,Icy Wind
Bonsly,72.8,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Delcatty,72.8,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Growlithe (Shadow),72.8,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Alomomola,72.7,water,none,98.5,98.5,234,2269817,25.5,Waterfall,Psychic,Hydro Pump
Conkeldurr,72.7,fighting,none,134.6,93.9,130,1642321,16.5,Counter,Dynamic Punch,Stone Edge
Persian,72.7,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Return
Masquerain,72.6,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Tirtouga,72.6,water,rock,117.8,127.2,125,1872864,40,Water Gun,Surf,Body Slam
Simipour,72.4,water,none,138.7,92.3,126,1613093,24,Water Gun,Surf,Crunch
Smoochum,72.4,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Psyshock,Ice Punch
Nidorino (Shadow),72.3,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Amoonguss,72.2,grass,poison,109.7,103.5,178,2021129,26,Feint Attack,Grass Knot,Foul Play
Arbok,71.9,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Torkoal,71.9,fire,none,109,151.3,124,2044921,27,Fire Spin,Overheat,Earthquake
Furret,71.7,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Garbodor,71.7,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Pachirisu,71.7,electric,none,86.1,147.8,134,1705913,40,Volt Switch,Thunder Punch,Thunderbolt
Dugtrio (Shadow),71.6,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Gigalith,71.6,rock,none,128.3,118.4,114,1732509,17,Smack Down,Rock Slide,Superpower
Mr. Mime (Galarian),71.6,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Kingdra,71.4,water,dragon,122.4,124.3,119,1810502,21,Dragon Breath,Outrage,Octazooka
Maractus,71.4,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Golduck,71.3,water,none,125.6,110.2,128,1771088,23,Confusion,Cross Chop,Ice Beam
Staravia,71.3,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Entei,71.2,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Unfezant,71.1,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Combusken,71,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Grotle,71,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Charmeleon,70.8,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Return
Quilava,70.8,fire,none,128.8,106.7,127,1745457,40,Ember,Flame Charge,Flamethrower
Simisear,70.8,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Ponyta,70.7,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Fletchinder,70.6,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Sunflora,70.6,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Chinchou,70.5,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Jolteon,70.5,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Tranquill,70.3,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Shelgon (Shadow),70.2,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Dragon Pulse,Flamethrower
Pidgeot,70.1,normal,flying,118.1,113.3,141,1886409,25.5,Gust,Aerial Ace,Brave Bird
Litleo,70,fire,normal,121.7,100.4,136,1661297,40,Ember,Crunch,Flame Charge
Grimer,69.9,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Monferno,69.7,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Musharna,69.7,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Future Sight
Dwebble,69.6,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Victreebel (Shadow),69.6,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Samurott,69.5,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Arbok (Shadow),69.4,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Mr. Rime,69.4,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Gloom (Shadow),69.2,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Aerodactyl (Shadow),69.1,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Golurk,69.1,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Earth Power
Hippowdon,69,ground,none,117.9,115.6,139,1894516,18,Ice Fang,Body Slam,Stone Edge
Porygon,69,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Boldore,68.9,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Corsola,68.9,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Frogadier,68.9,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Rhydon,68.9,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Braixen,68.7,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Leavanny,68.7,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Nidorina (Shadow),68.7,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Spinda,68.7,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Emboar,68.6,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Weepinbell (Shadow),68.6,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Weezing (Shadow),68.6,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Gothitelle,68.5,psychic,none,117.2,137.5,118,1902003,22.5,Confusion,Rock Slide,Psychic
Vileplume (Shadow),68.5,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Wobbuffet,68.4,psychic,none,59.3,95.6,313,1774087,40,Counter,Return,Mirror Coat
Nidoqueen,68.3,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Nidorino,68.1,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Parasect,68.1,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Geodude (Alolan),68,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Pignite,68,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Gabite,67.9,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Xatu,67.9,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Future Sight,Aerial Ace
Growlithe,67.8,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Basculin,67.5,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Poliwhirl (Shadow),67.5,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Uxie,67.5,psychic,none,103.1,177.5,119,2178203,23,Confusion,Future Sight,Thunder
Delphox,67.4,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Psychic,Flame Charge
Sandshrew (Shadow),67.4,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Beautifly,67.3,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Weezing,67,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Dark Pulse
Braviary,66.9,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Latias,66.9,dragon,psychic,124.6,134.1,107,1788747,15.5,Dragon Breath,Psychic,Outrage
Mothim,66.9,bug,flying,142.1,84,132,1576107,32,Air Slash,Aerial Ace,Bug Buzz
Rayquaza,66.9,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Donphan,66.4,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Marowak (Shadow),66.4,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Victreebel,66.4,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Frillish,66.2,water,ghost,102.7,117.8,127,1536446,40,Hex,Ice Beam,Ominous Wind
Lileep (Shadow),66.2,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Palpitoad,66.2,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Teddiursa (Shadow),66.2,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Torterra (Shadow),66.2,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Roggenrola,65.9,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Sigilyph,65.9,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Teddiursa,65.9,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Clamperl,65.8,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Rhyperior,65.8,ground,rock,127.2,102.8,134,1751147,14.5,Smack Down,Rock Wrecker,Superpower
Lumineon,65.6,water,none,109.8,133.7,138,2025052,32.5,Water Gun,Blizzard,Silver Wind
Poliwhirl,65.6,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Gloom,65.4,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Cinccino,65.3,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Lileep,65.2,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Grumpig,65.1,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Vileplume,65.1,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Magcargo,64.6,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Mantyke,64.6,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Raticate,64.6,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Sandslash (Shadow),64.6,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Aerodactyl,64.4,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Darumaka,64.4,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Machop,64.3,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Magby,64.3,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Vanillish,64.3,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Chansey,64,normal,none,59.3,113,396,2652629,40,Pound,Psychic,Hyper Beam
Kangaskhan,64,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Rampardos,63.8,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Outrage
Yanma,63.8,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Pyroar,63.5,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Dark Pulse
Sawk,63.5,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Bayleef,63.3,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Flaaffy (Shadow),63.3,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Slowbro (Shadow),63.3,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Garchomp,63.2,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Lunatone,63.1,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Solrock,63.1,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Dunsparce,63,normal,none,105.9,108.2,184,2108416,36,Bite,Rock Slide,Drill Run
Sawsbuck,63,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Ledian,62.8,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Marowak,62.8,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Nidorina,62.8,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Darumaka (Galarian),62.7,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Torterra,62.7,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Claydol,62.6,ground,psychic,105.5,169.7,119,2131919,28.5,Confusion,Earth Power,Shadow Ball
Runerigus,62.6,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Sandslash,62.6,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Slowking,62.4,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Swoobat,62.4,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Psychic,Aerial Ace
Dustox (XL),62.2,bug,poison,95,148.7,142,2005436,50,Confusion,Sludge Bomb,Bug Buzz
Slowking (Shadow),62.2,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Machop (Shadow),62.1,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Exeggcute (Shadow),61.9,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Flaaffy,61.5,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Slowbro,61.5,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Snover,61.4,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Wartortle,61.4,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Breloom,61.3,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Lilligant,61.3,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Beheeyem,60.9,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Crobat,60.6,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Gothorita,60.6,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Roselia,60.5,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Snover (Shadow),60.5,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Rhyhorn,60.3,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Meowstic (Female),60.1,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Nidoqueen (Shadow),60,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Darmanitan (Galarian),59.9,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Miltank,59.9,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Oddish (Shadow),59.8,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Pupitar (Shadow),59.8,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Slowpoke (Shadow),59.5,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Turtwig (Shadow),59.5,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Lampent,59.4,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Lombre,59.3,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Exeggcute,58.9,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Camerupt,58.8,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Meowstic (Male),58.8,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Energy Ball
Wobbuffet (Shadow),58.3,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Crobat (Shadow),58.2,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Raticate (Shadow),58.1,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Hyper Beam
Slowpoke,58.1,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Psychic
Jynx,57.7,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Psyshock
Anorith (Shadow),57.6,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Cofagrigus,57.6,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Hippopotas,57.6,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Rock Tomb
Exploud,57.4,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Geodude,57.2,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Golett,57.2,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Kadabra (Shadow),57.2,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Psybeam
Nidoking,57.1,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Walrein (Shadow),57,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Deoxys (Speed),56.8,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Wartortle (Shadow),56.8,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Girafarig,56.7,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Ponyta (Galarian),56.6,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Turtwig,56.5,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Oddish,56.2,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Walrein,56.2,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Porygon (Shadow),55.8,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Floatzel,55.6,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Anorith,55.2,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Onix,55.2,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Watchog,55.2,normal,none,127.6,112.9,122,1757676,31,Bite,Crunch,Hyper Fang
Sandshrew,55.1,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Swanna,55.1,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Illumise,55,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Mesprit,55,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Pupitar,54.7,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Accelgor,54.4,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Espurr,54.4,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Kabuto,54.4,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Krabby,54.4,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Ambipom,54.1,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Hyper Beam
Noivern,53.9,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Loudred,53.8,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Vibrava (Shadow),53.8,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Blissey,53.6,normal,none,82.4,109.9,301,2727683,20,Pound,Psychic,Hyper Beam
Nosepass (Shadow),53.5,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Azelf,53.1,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Fearow,53,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Nosepass,52.9,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Starmie,52.7,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Wormadam (Sandy),52.7,bug,ground,110.7,146.8,124,2013961,33.5,Confusion,Bug Buzz,Bulldoze
Elgyem,52.4,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Flareon,52.3,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Nidoking (Shadow),52.3,poison,ground,130.7,105.9,123,1702675,21.5,Poison Jab,Earth Power,Megahorn
Dustox,52.2,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Pidgeotto,52.2,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Octillery,52,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Chatot,51.9,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Kadabra,51.9,psychic,none,167.1,89.4,90,1344532,26.5,Confusion,Shadow Ball,Return
Koffing (Shadow),51.5,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Wormadam (Plant),51.4,bug,grass,110.7,146.8,124,2013961,33.5,Confusion,Energy Ball,Bug Buzz
Vanilluxe,51.3,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Espeon,51.2,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Koffing,50.8,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Seadra,50.8,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Volbeat,50.4,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Buneary,50.3,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Shellos (East),50.1,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),50.1,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Aipom,49.8,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Herdier,49.3,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Vibrava,49.1,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Drowzee (Shadow),48.6,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Throh,48,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Cubone (Shadow),47.9,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Whirlipede,47.7,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Drowzee,47.6,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Butterfree,47.4,bug,flying,126.9,110.7,124,1741337,31,Confusion,Psychic,Signal Beam
Salamence (Shadow),46.8,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Drilbur,46.6,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Audino,45.8,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Tauros,45.4,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Salamence,45.3,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Munna,45,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Gorebyss,44.8,water,none,137.5,121.7,97,1622671,22.5,Confusion,Psychic,Water Pulse
Stantler (Shadow),44.3,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Cubone,44.1,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Duosion,43.4,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Axew,42.2,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Stantler,42.2,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
