Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Emboar,57.6,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Ludicolo,57.6,water,grass,117.2,122.4,132,1893662,23.5,Bubble,Energy Ball,Ice Beam
Vullaby,57.6,dark,flying,94.8,121.7,147,1696693,40,Feint Attack,Brave Bird,Foul Play
Boldore,57.4,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Golem (Alolan),57.4,rock,electric,126.4,120.7,116,1769231,18.5,Volt Switch,Wild Charge,Rock Blast
Lairon,57.4,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Shiftry,57.2,grass,dark,134.2,85.1,145,1655004,24,Snarl,Leaf Blade,Foul Play
Bellossom (Shadow),56.9,grass,none,115.1,130.3,128,1918300,24.5,Bullet Seed,Leaf Blade,Dazzling Gleam
Floatzel,56.9,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Latios,56.9,dragon,psychic,140.5,112.5,101,1595527,14,Dragon Breath,Dragon Claw,Psychic
Metang,56.9,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Skuntank,56.9,poison,dark,123,93.9,156,1802330,23.5,Poison Jab,Crunch,Sludge Bomb
Sharpedo,56.7,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Wormadam (Plant),56.7,bug,grass,110.7,146.8,124,2013961,33.5,Bug Bite,Energy Ball,Bug Buzz
Entei,56.5,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Vanillish,56.5,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Beedrill (Shadow),56.3,bug,poison,128.6,103.6,130,1731686,30.5,Poison Jab,X-Scissor,Drill Run
Entei (Shadow),56.3,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Galvantula,56.3,bug,electric,138.3,94.8,122,1599873,25,Volt Switch,Discharge,Lunge
Klinklang,56.3,steel,none,126.4,141.2,99,1766641,21.5,Thunder Shock,Mirror Shot,Flash Cannon
Muk,56.3,poison,none,118.3,111.7,143,1889615,20,Poison Jab,Thunder Punch,Dark Pulse
Rhydon,56.3,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Charizard (Shadow),56.1,fire,flying,135.1,106.8,115,1658635,19.5,Fire Spin,Blast Burn,Dragon Claw
Sandshrew (Alolan),56.1,ice,steel,110.6,113.8,120,1510970,40,Powder Snow,Night Slash,Blizzard
Blissey,55.9,normal,none,82.4,109.9,301,2727683,20,Pound,Psychic,Hyper Beam
Genesect,55.9,bug,steel,140,114.4,98,1568916,16,Fury Cutter,X-Scissor,Magnet Bomb
Glalie,55.9,ice,none,116.2,119.7,138,1919084,26.5,Ice Shard,Avalanche,Shadow Ball
Golduck (Shadow),55.9,water,none,125.6,110.2,128,1771088,23,Water Gun,Cross Chop,Ice Beam
Gothorita,55.7,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Masquerain,55.7,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Rhyperior,55.7,ground,rock,127.2,102.8,134,1751147,14.5,Mud Slap,Rock Wrecker,Surf
Watchog,55.7,normal,none,127.6,112.9,122,1757676,31,Bite,Hyper Fang,Crunch
Camerupt,55.5,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Ivysaur (Shadow),55.5,grass,poison,120,119.3,129,1846516,35.5,Vine Whip,Power Whip,Sludge Bomb
Sableye (Shadow),55.5,dark,ghost,123.3,119.3,120,1765496,40,Shadow Claw,Foul Play,Shadow Sneak
Durant,55.2,bug,steel,135.5,120.4,100,1630642,20.5,Bug Bite,X-Scissor,Stone Edge
Bouffalant,55,normal,none,119.5,113.5,137,1857953,20,Mud Shot,Stomp,Megahorn
Darumaka (Galarian),55,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Pinsir,55,bug,none,141.9,113.2,98,1574251,18.5,Fury Cutter,Close Combat,X-Scissor
Crobat (Shadow),54.8,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Donphan,54.8,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Zapdos,54.8,electric,flying,137.3,104.7,113,1623486,15.5,Thunder Shock,Drill Peck,Thunder
Ampharos,54.6,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Focus Blast
Darmanitan (Galarian),54.6,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Dewott,54.6,water,none,125.2,98.2,145,1783206,33,Fury Cutter,Aqua Tail,X-Scissor
Meowstic (Female),54.4,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Meowstic (Male),54.4,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Thunderbolt
Bisharp,54.2,dark,steel,139.8,107.9,105,1584629,19.5,Snarl,Dark Pulse,X-Scissor
Gothitelle,54.2,psychic,none,117.2,137.5,118,1902003,22.5,Confusion,Rock Slide,Psychic
Spiritomb,54.2,ghost,dark,121.7,145.8,103,1827786,26.5,Sucker Punch,Shadow Ball,Ominous Wind
Ambipom,54,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Low Sweep
Amoonguss,54,grass,poison,109.7,103.5,178,2021129,26,Feint Attack,Grass Knot,Foul Play
Froslass,54,ice,ghost,125.4,109.3,131,1795223,27.5,Powder Snow,Avalanche,Shadow Ball
Minun,54,electric,none,118,127.3,126,1891708,37.5,Spark,Thunderbolt,Grass Knot
Parasect,54,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Cloyster (Shadow),53.8,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Icy Wind,Hydro Pump
Pupitar (Shadow),53.8,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Delphox,53.6,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Flame Charge,Psychic
Tangela,53.6,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Wormadam (Sandy),53.6,bug,ground,110.7,146.8,124,2013961,33.5,Bug Bite,Bug Buzz,Bulldoze
Crobat,53.3,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Swoobat,53.3,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Aerial Ace,Psychic
Electrode,53.1,electric,none,124.7,126.7,114,1800418,26,Volt Switch,Foul Play,Thunderbolt
Gallade,53.1,psychic,fighting,137.2,115.6,102,1617468,18,Confusion,Close Combat,Leaf Blade
Carnivine,52.9,grass,none,132.2,101.9,126,1696965,25.5,Vine Whip,Power Whip,Crunch
Graveler,52.9,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Mesprit,52.9,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Scizor (Shadow),52.9,bug,steel,137.7,110.5,105,1598160,18,Bullet Punch,Night Slash,Iron Head
Hippopotas,52.7,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Dig
Huntail,52.7,water,none,132.2,121.1,105,1680530,24,Water Gun,Aqua Tail,Crunch
Miltank,52.7,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Mr. Mime,52.5,psychic,fairy,132.9,140.3,90,1677961,25,Confusion,Psychic,Shadow Ball
Rampardos,52.3,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Flamethrower
Scraggy,52.3,dark,fighting,116.2,116.2,120,1619571,40,Feint Attack,Foul Play,Brick Break
Dugtrio (Alolan),52.1,ground,steel,150.2,109.6,90,1481000,29.5,Mud Slap,Mud Bomb,Iron Head
Gallade (Shadow),52.1,psychic,fighting,137.2,115.6,102,1617468,18,Confusion,Close Combat,Leaf Blade
Krokorok,52.1,ground,dark,134.4,83,134,1493919,40,Mud Slap,Crunch,Earthquake
Moltres,51.9,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Mr. Rime,51.9,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Regice,51.9,ice,none,105.4,180.2,112,2127885,18,Lock On,Blizzard,Earthquake
Simipour,51.9,water,none,138.7,92.3,126,1613093,24,Water Gun,Surf,Crunch
Drapion,51.6,poison,dark,119.1,136.9,115,1875026,22.5,Poison Sting,Crunch,Sludge Bomb
Noivern,51.6,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Octillery,51.6,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Onix,51.6,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Pupitar,51.6,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Scolipede,51.6,bug,poison,133.3,116,108,1668827,23,Poison Jab,X-Scissor,Sludge Bomb
Ursaring (Shadow),51.6,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Venomoth,51.6,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Dustox,51.4,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Girafarig,51.4,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Moltres (Shadow),51.4,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Rapidash (Galarian),51.4,psychic,fairy,136.3,109.6,110,1643375,21.5,Psycho Cut,Body Slam,Play Rough
Vanilluxe,51.4,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Ariados,51.2,bug,poison,126.4,101.2,139,1777881,32,Poison Sting,Megahorn,Cross Poison
Metang (Shadow),51.2,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Pawniard,51.2,dark,steel,133.6,101.9,113,1538646,40,Fury Cutter,Night Slash,X-Scissor
Basculin,51,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Cradily (Shadow),51,rock,grass,105.9,141,140,2090467,25.5,Bullet Seed,Stone Edge,Grass Knot
Poliwhirl,51,water,none,114.6,109.1,140,1749682,40,Mud Shot,Mud Bomb,Scald
Skuntank (Shadow),50.8,poison,dark,123,93.9,156,1802330,23.5,Poison Jab,Crunch,Sludge Bomb
Slowpoke,50.8,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Emolga,50.6,electric,flying,128.1,110.2,123,1735695,37.5,Thunder Shock,Discharge,Aerial Ace
Furret,50.6,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Persian,50.6,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Return
Alakazam (Shadow),50.4,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Ampharos (Shadow),50.4,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Focus Blast
Heatmor,50.4,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Persian (Alolan),50.4,dark,none,123.7,110.8,132,1807902,34.5,Feint Attack,Foul Play,Dark Pulse
Swanna,50.4,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Gorebyss,50.2,water,none,137.5,121.7,97,1622671,22.5,Water Gun,Psychic,Water Pulse
Aipom,50,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Magneton,50,electric,steel,144.1,114.7,93,1536728,22,Thunder Shock,Discharge,Magnet Bomb
Muk (Shadow),50,poison,none,118.3,111.7,143,1889615,20,Poison Jab,Thunder Punch,Dark Pulse
Starmie,50,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Kricketune,49.7,bug,none,128.5,87.2,154,1726723,38,Fury Cutter,X-Scissor,Aerial Ace
Mr. Mime (Galarian),49.7,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Nidoqueen,49.7,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Qwilfish,49.7,water,poison,131.9,103.4,123,1677814,27,Poison Sting,Aqua Tail,Sludge Wave
Seadra,49.7,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Typhlosion,49.7,fire,none,135.1,106.8,115,1658635,19.5,Incinerate,Blast Burn,Solar Beam
Venusaur (Shadow),49.7,grass,poison,123.4,122.8,119,1802730,20.5,Vine Whip,Frenzy Plant,Sludge Bomb
Haxorus,49.5,dragon,none,152,96.2,100,1462937,15.5,Counter,Dragon Claw,Night Slash
Infernape,49.5,fire,fighting,138,98.6,118,1605123,20,Fire Spin,Close Combat,Blast Burn
Lunatone,49.5,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Sneasel,49.5,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Solrock,49.5,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Vibrava (Shadow),49.5,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Beheeyem,49.3,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Growlithe (Shadow),49.3,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Quagsire (Shadow),49.3,water,ground,111.7,111.7,159,1983389,28,Mud Shot,Earthquake,Stone Edge
Raichu,49.3,electric,none,135.6,108.9,112,1653365,25,Volt Switch,Wild Charge,Thunder Punch
Slowpoke (Shadow),49.3,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Gurdurr,49.1,fighting,none,126.7,98.8,141,1764431,26,Poison Jab,Brick Break,Stone Edge
Illumise,49.1,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Loudred,49.1,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Simisear,49.1,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Garbodor,48.9,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Geodude,48.9,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Piloswine,48.9,ice,ground,122.4,97.5,153,1825800,24,Powder Snow,Avalanche,Bulldoze
Chandelure,48.7,ghost,fire,153.7,106.9,89,1461411,17,Incinerate,Flame Charge,Shadow Ball
Drilbur,48.7,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Grimer (Alolan),48.7,poison,dark,118.5,83,162,1593601,40,Poison Jab,Crunch,Sludge Bomb
Metagross,48.7,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Rapidash,48.7,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Grovyle,48.5,grass,none,138.4,100.1,117,1620128,38.5,Bullet Seed,Leaf Blade,Aerial Ace
Lileep,48.5,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Shiftry (Shadow),48.5,grass,dark,134.2,85.1,145,1655004,24,Snarl,Leaf Blade,Foul Play
Golett,48.3,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Leafeon,48.3,grass,none,128.7,132.8,101,1725483,19,Quick Attack,Leaf Blade,Last Resort
Raikou (Shadow),48.3,electric,none,132,109.9,116,1683273,15.5,Thunder Shock,Wild Charge,Shadow Ball
Ursaring,48.3,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Espeon,48,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Greninja,48,water,dark,141,99.8,113,1589415,20,Bubble,Night Slash,Surf
Growlithe,48,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Exeggcute,47.8,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Nidorina,47.8,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Raichu (Alolan),47.8,electric,psychic,136.2,111.7,107,1628654,24.5,Volt Switch,Wild Charge,Grass Knot
Raikou,47.8,electric,none,132,109.9,116,1683273,15.5,Thunder Shock,Wild Charge,Shadow Ball
Venomoth (Shadow),47.8,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Zangoose,47.8,normal,none,146.4,87.4,119,1523126,22.5,Shadow Claw,Close Combat,Night Slash
Zapdos (Shadow),47.8,electric,flying,137.3,104.7,113,1623486,15.5,Thunder Shock,Drill Peck,Thunderbolt
Azelf,47.6,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Fearow,47.6,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Magmar,47.6,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Return
Nidoqueen (Shadow),47.6,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Palpitoad,47.6,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Delcatty,47.4,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Electabuzz (Shadow),47.4,electric,none,132.9,113.2,111,1669548,24,Thunder Shock,Thunder Punch,Thunderbolt
Gengar,47.4,ghost,poison,156.6,95.5,95,1420960,19,Shadow Claw,Shadow Ball,Shadow Punch
Metagross (Shadow),47.4,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Seviper,47.4,poison,none,138.9,90.8,127,1601430,26.5,Poison Jab,Crunch,Poison Fang
Vibrava,47.4,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bulldoze,Bug Buzz
Bonsly,47.2,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Chatot,47.2,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Dwebble,47.2,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Omastar (Shadow),47.2,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Sneasel (Shadow),47.2,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Zebstrika,47,electric,none,138.4,94.2,123,1602957,23,Spark,Wild Charge,Flame Charge
Braviary,46.8,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Electabuzz,46.8,electric,none,132.9,113.2,111,1669548,24,Thunder Shock,Thunder Punch,Return
Roggenrola,46.8,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Nidorino,46.6,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Runerigus,46.6,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Elgyem,46.3,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Flareon,46.3,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Hitmonlee (Shadow),46.3,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Volbeat,46.3,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Jynx,46.1,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Ice Punch
Sceptile,46.1,grass,none,138.5,108.3,108,1619458,20.5,Bullet Seed,Leaf Blade,Earthquake
Mothim,45.9,bug,flying,142.1,84,132,1576107,32,Bug Bite,Aerial Ace,Bug Buzz
Poliwhirl (Shadow),45.9,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Sigilyph,45.9,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Throh,45.9,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Audino,45.7,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Cubone,45.7,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Mantyke,45.7,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Murkrow,45.7,dark,flying,147.3,78.7,131,1519095,39.5,Feint Attack,Drill Peck,Foul Play
Pineco (Shadow),45.7,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Sand Tomb,Rock Tomb
Tranquill,45.7,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Banette (Shadow),45.5,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Butterfree,45.5,bug,flying,126.9,110.7,124,1741337,31,Confusion,Signal Beam,Psychic
Drifloon,45.5,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Haunter,45.5,ghost,poison,163.3,87,96,1364117,28.5,Shadow Claw,Shadow Punch,Shadow Ball
Scyther (Shadow),45.5,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Snubbull,45.5,fairy,none,120.1,79,134,1272133,40,Bite,Crunch,Brick Break
Alakazam,45.3,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Exeggcute (Shadow),45.3,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Xatu,45.3,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Aerial Ace,Future Sight
Weezing (Galarian),45.1,poison,fairy,118.5,137.4,115,1872102,24,Tackle,Sludge,Overheat
Excadrill,44.9,ground,steel,143.2,77.7,139,1545908,17,Mud Shot,Drill Run,Rock Slide
Nidorino (Shadow),44.9,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Purugly,44.9,normal,none,128.4,103.8,131,1745605,29.5,Shadow Claw,Aerial Ace,Thunder
Scyther,44.9,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Shellos (East),44.9,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),44.9,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Unfezant,44.9,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Frillish,44.7,water,ghost,102.7,117.8,127,1536446,40,Bubble,Ice Beam,Ominous Wind
Herdier,44.7,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Tauros,44.7,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Chimecho,44.4,psychic,none,121.4,120.8,126,1847419,25.5,Extrasensory,Psyshock,Shadow Ball
Clamperl,44.4,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Dusknoir,44.4,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Grimer,44.4,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Machop,44.4,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Hitmonlee,44.2,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Krookodile,44.2,ground,dark,132.6,96.3,130,1661109,18,Snarl,Crunch,Earthquake
Magneton (Shadow),44.2,electric,steel,144.1,114.7,93,1536728,22,Thunder Shock,Magnet Bomb,Discharge
Porygon,44.2,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Rotom (Wash),44.2,electric,water,131,141.6,92,1705995,22,Thunder Shock,Thunderbolt,Hydro Pump
Stantler (Shadow),44.2,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Magmortar,44,fire,none,140.8,102.8,108,1563877,17.5,Karate Chop,Fire Punch,Thunderbolt
Nosepass,44,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Omastar,44,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Cubone (Shadow),43.8,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Darmanitan (Standard),43.8,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Stoutland,43.8,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Pinsir (Shadow),43.6,bug,none,141.9,113.2,98,1574251,18.5,Fury Cutter,Close Combat,X-Scissor
Sunflora,43.6,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Aron,43.4,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Banette,43.4,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Glaceon,43.4,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Klefki,43.4,steel,fairy,119.4,139.6,112,1866670,29,Astonish,Foul Play,Play Rough
Misdreavus,43.4,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Persian (Shadow),43.4,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Play Rough
Yanma,43.4,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Espurr,43.2,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Nosepass (Shadow),43.2,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Nuzleaf (Shadow),43.2,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Yanmega,43.2,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Aron (Shadow),43,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Grumpig,43,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Sandshrew,43,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Houndoom,42.7,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Nuzleaf,42.7,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Rufflet,42.7,normal,flying,130.4,88.5,147,1696693,40,Wing Attack,Brave Bird,Aerial Ace
Stantler,42.7,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Simisage,42.5,grass,none,138.7,92.3,126,1613093,24,Vine Whip,Grass Knot,Crunch
Whirlipede,42.5,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Crawdaunt,42.3,water,dark,146,97.7,107,1526861,22,Snarl,Night Slash,Crabhammer
Farfetchd (Galarian),42.3,fighting,none,137.9,99.4,117,1603044,36.5,Fury Cutter,Leaf Blade,Brave Bird
Geodude (Alolan),42.3,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Axew,42.1,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Grimer (Shadow),42.1,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
