Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Musharna,37.5,psychic,none,156.5,143,211,4722916,40,Charge Beam,Psyshock,Dazzling Gleam
Beheeyem,37,psychic,none,186.5,140.7,154,4040515,40,Confusion,Rock Slide,Psychic
Alomomola,36.6,water,none,120.9,115.4,278,3878583,40,Waterfall,Hydro Pump,Psychic
Dusknoir (Shadow),35.9,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Miltank,35.9,normal,none,135.9,164.4,182,4066747,40,Tackle,Body Slam,Ice Beam
Cradily,35.1,rock,grass,132,165.2,169,3684117,40,Bullet Seed,Stone Edge,Grass Knot
Sawk,35,fighting,none,194.4,132.8,154,3975109,40,Poison Jab,Body Slam,Low Sweep
Mismagius,34.8,ghost,none,178.6,159.6,134,3820750,40,Hex,Shadow Ball,Dark Pulse
Mismagius (Shadow),34.7,ghost,none,178.6,159.6,134,3820750,40,Hex,Shadow Ball,Dark Pulse
Golduck (Shadow),34.5,water,none,162.8,139.9,162,3689262,40,Water Gun,Cross Chop,Ice Beam
Tauros,34.4,normal,none,168.3,156.5,154,4056481,40,Tackle,Horn Attack,Earthquake
Throh,34.1,fighting,none,147.8,138.3,217,4435304,40,Low Kick,Body Slam,Low Sweep
Infernape,33.8,fire,fighting,187.3,131.2,156,3833231,40,Fire Spin,Close Combat,Blast Burn
Dusknoir,33.7,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Garbodor,33.4,poison,none,154.9,141.5,162,3549834,40,Infestation,Body Slam,Seed Bomb
Nidoking (Shadow),32.7,poison,ground,173.1,135.1,162,3789127,40,Fury Cutter,Earth Power,Megahorn
Reuniclus,32.4,psychic,none,181,128.8,203,4732636,40,Hidden Power (Psychic),Shadow Ball,Future Sight
Starmie,31.2,water,psychic,177.8,157.3,134,3747351,40,Water Gun,Psychic,Ice Beam
Hitmonlee (Shadow),30.6,fighting,none,188.9,154.9,120,3510906,40,Rock Smash,Close Combat,Stone Edge
Sigilyph,30.5,psychic,flying,173.1,143.8,150,3734141,40,Air Slash,Ancient Power,Signal Beam
Samurott,30,water,none,179.4,135.9,182,4438229,40,Fury Cutter,Megahorn,Hydro Pump
Weezing (Galarian),29.7,poison,fairy,149.4,167.5,140,3503561,40,Tackle,Sludge,Play Rough
Lunatone,29.6,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Solrock,29.6,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Nidoking,29.5,poison,ground,173.1,135.1,162,3789127,40,Fury Cutter,Earth Power,Megahorn
Deoxys (Speed),29,psychic,none,193.6,184.1,120,4278458,40,Charge Beam,Psycho Boost,Thunderbolt
Runerigus,29,ground,ghost,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Sand Tomb
Sandslash (Shadow),29,ground,none,155.7,150.2,154,3600183,40,Mud Shot,Earthquake,Bulldoze
Hitmonlee,28.9,fighting,none,188.9,154.9,120,3510906,40,Rock Smash,Close Combat,Stone Edge
Weezing (Shadow),26.7,poison,none,149.4,167.5,140,3503561,40,Infestation,Shadow Ball,Sludge Bomb
Lilligant,25.8,grass,none,181,134.4,147,3574256,40,Hidden Power (Grass),Petal Blizzard,Hyper Beam
Grumpig,25.2,psychic,none,147,160.4,162,3820392,40,Extrasensory,Shadow Ball,Psychic
Cofagrigus,20.6,ghost,none,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Dark Pulse
Deoxys,17.2,psychic,none,284.5,102.7,120,3507608,40,Charge Beam,Psycho Boost,Thunderbolt
