Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Bisharp,75.3,dark,steel,139.8,107.9,105,1584629,19.5,Snarl,Dark Pulse,X-Scissor
Dusclops,75.3,ghost,none,106.3,191.7,103,2099186,37.5,Hex,Shadow Punch,Ice Punch
Wormadam (Sandy),75.3,bug,ground,110.7,146.8,124,2013961,33.5,Bug Bite,Bug Buzz,Bulldoze
Alakazam (Shadow),75.2,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Magcargo,75.2,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Nidoking,75.2,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Alakazam,75,psychic,none,158.1,98,91,1410853,18,Counter,Fire Punch,Shadow Ball
Houndoom (Shadow),75,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Prinplup,74.8,water,none,119.8,116.8,133,1860925,37,Bubble,Icy Wind,Hydro Pump
Delcatty,74.7,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Grimer (Alolan),74.7,poison,dark,118.5,83,162,1593601,40,Poison Jab,Crunch,Sludge Bomb
Grovyle,74.7,grass,none,138.4,100.1,117,1620128,38.5,Bullet Seed,Leaf Blade,Aerial Ace
Porygon2 (Shadow),74.7,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Samurott,74.7,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Sandshrew (Alolan XL),74.7,ice,steel,117.6,121,127,1807853,50,Powder Snow,Night Slash,Blizzard
Litleo (XL),74.5,fire,normal,121.1,106.1,144,1850202,49,Ember,Flame Charge,Crunch
Ursaring,74.5,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Bayleef,74.3,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Electabuzz,74.3,electric,none,132.9,113.2,111,1669548,24,Thunder Shock,Thunder Punch,Return
Murkrow,74.3,dark,flying,147.3,78.7,131,1519095,39.5,Feint Attack,Drill Peck,Foul Play
Omastar (Shadow),74.3,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Porygon2,74.3,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Relicanth,74.3,water,rock,105.9,133.5,149,2105658,22,Water Gun,Aqua Tail,Ancient Power
Wobbuffet,74.3,psychic,none,59.3,95.6,313,1774087,40,Counter,Return,Mirror Coat
Braviary,74.2,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Graveler (Alolan),74,rock,electric,121.6,128.8,115,1800435,29,Volt Switch,Stone Edge,Rock Blast
Vespiquen,73.8,bug,flying,110.5,143.3,128,2028256,28.5,Fury Cutter,X-Scissor,Power Gem
Weavile (Shadow),73.8,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Weezing,73.8,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Nidoking (Shadow),73.7,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Simipour,73.7,water,none,138.7,92.3,126,1613093,24,Water Gun,Surf,Crunch
Articuno (Shadow),73.5,ice,flying,113.2,142.5,122,1967716,18.5,Ice Shard,Icy Wind,Hurricane
Gurdurr,73.5,fighting,none,126.7,98.8,141,1764431,26,Poison Jab,Brick Break,Stone Edge
Kingler,73.5,water,none,145.7,111.5,94,1526953,19.5,Mud Shot,Crabhammer,X-Scissor
Krookodile,73.5,ground,dark,132.6,96.3,130,1661109,18,Snarl,Crunch,Earthquake
Rotom (Wash),73.5,electric,water,131,141.6,92,1705995,22,Thunder Shock,Thunderbolt,Hydro Pump
Arcanine (Shadow),73.3,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Hippowdon,73.3,ground,none,117.9,115.6,139,1894516,18,Ice Fang,Body Slam,Earth Power
Genesect,73.2,bug,steel,140,114.4,98,1568916,16,Fury Cutter,X-Scissor,Magnet Bomb
Marowak,73.2,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Wormadam (Plant),73.2,bug,grass,110.7,146.8,124,2013961,33.5,Bug Bite,Energy Ball,Bug Buzz
Grotle (Shadow),72.7,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Haxorus,72.7,dragon,none,152,96.2,100,1462937,15.5,Counter,Dragon Claw,Night Slash
Leafeon,72.7,grass,none,128.7,132.8,101,1725483,19,Quick Attack,Leaf Blade,Last Resort
Magmar,72.7,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Return
Weezing (Shadow),72.7,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Ariados,72.5,bug,poison,126.4,101.2,139,1777881,32,Poison Sting,Megahorn,Cross Poison
Golem,72.5,rock,ground,126.4,120.7,116,1769231,18.5,Mud Shot,Stone Edge,Earthquake
Hydreigon,72.5,dark,dragon,137.1,104,114,1625509,15,Dragon Breath,Dark Pulse,Dragon Pulse
Magnemite,72.5,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Dugtrio,72.3,ground,none,139.7,117.2,97,1587879,37.5,Mud Shot,Mud Bomb,Stone Edge
Ninjask,72.3,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Purugly,72.3,normal,none,128.4,103.8,131,1745605,29.5,Shadow Claw,Aerial Ace,Thunder
Sunflora,72.3,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Jolteon,72.2,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Bouffalant,72,normal,none,119.5,113.5,137,1857953,20,Mud Shot,Stomp,Megahorn
Croconaw,72,water,none,119.4,117.1,134,1873255,36.5,Water Gun,Ice Punch,Crunch
Golduck,72,water,none,125.6,110.2,128,1771088,23,Water Gun,Cross Chop,Ice Beam
Mawile,72,steel,fairy,126.3,121.6,115,1766823,39,Fire Fang,Power-Up Punch,Play Rough
Beartic,71.9,ice,none,137.3,90.8,131,1633093,18.5,Powder Snow,Ice Punch,Surf
Gothitelle,71.9,psychic,none,117.2,137.5,118,1902003,22.5,Confusion,Rock Slide,Psychic
Gothorita,71.9,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Seaking,71.9,water,none,124,104.9,139,1807638,26,Waterfall,Drill Run,Icy Wind
Durant,71.7,bug,steel,135.5,120.4,100,1630642,20.5,Bug Bite,X-Scissor,Stone Edge
Scizor (Shadow),71.7,bug,steel,137.7,110.5,105,1598160,18,Bullet Punch,Night Slash,Iron Head
Scolipede,71.7,bug,poison,133.3,116,108,1668827,23,Poison Jab,X-Scissor,Sludge Bomb
Shelgon (Shadow),71.5,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Flamethrower,Dragon Pulse
Gigalith,71.4,rock,none,128.3,118.4,114,1732509,17,Smack Down,Rock Slide,Superpower
Charmeleon,71.2,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Return
Kangaskhan,71.2,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Leavanny,71.2,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Meowstic (Female),71.2,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Sandslash (Shadow),71.2,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Grimer (Shadow),71,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Moltres,71,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Scizor,71,bug,steel,137.7,110.5,105,1598160,18,Bullet Punch,X-Scissor,Iron Head
Slowking,71,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Tirtouga,71,water,rock,117.8,127.2,125,1872864,40,Water Gun,Surf,Body Slam
Metang,70.9,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Meowstic (Male),70.7,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Thunderbolt
Slowbro,70.7,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Stoutland,70.7,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Ursaring (Shadow),70.7,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Weepinbell,70.7,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Seed Bomb
Kabutops,70.5,rock,water,137.3,117.3,101,1627071,20.5,Mud Shot,Stone Edge,Ancient Power
Lairon (Shadow),70.5,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Mismagius,70.5,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Qwilfish,70.5,water,poison,131.9,103.4,123,1677814,27,Poison Sting,Aqua Tail,Sludge Wave
Liepard,70.2,dark,none,141.9,88.5,125,1570953,30,Snarl,Dark Pulse,Play Rough
Palpitoad,70.2,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Venomoth,70.2,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Togekiss,70,fairy,flying,126.4,125.9,111,1766785,16.5,Charm,Ancient Power,Flamethrower
Aggron,69.9,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Cryogonal,69.9,ice,none,116.8,136.9,119,1902125,19.5,Ice Shard,Night Slash,Aurora Beam
Dewott,69.9,water,none,125.2,98.2,145,1783206,33,Fury Cutter,Aqua Tail,X-Scissor
Houndoom,69.7,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Golduck (Shadow),69.5,water,none,125.6,110.2,128,1771088,23,Water Gun,Cross Chop,Ice Beam
Persian (Alolan),69.5,dark,none,123.7,110.8,132,1807902,34.5,Feint Attack,Foul Play,Dark Pulse
Venomoth (Shadow),69.5,bug,poison,128.9,104.4,129,1735654,27.5,Infestation,Poison Fang,Bug Buzz
Grimer,69.4,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Klang,69.4,steel,none,115.8,139.4,120,1938135,31,Thunder Shock,Thunderbolt,Vise Grip
Klinklang,69.4,steel,none,126.4,141.2,99,1766641,21.5,Thunder Shock,Mirror Shot,Flash Cannon
Wailmer,69.4,water,none,119.3,65.6,230,1800391,40,Water Gun,Body Slam,Heavy Slam
Wartortle (Shadow),69.4,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Absol,69.2,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Arbok,69.2,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Huntail,69.2,water,none,132.2,121.1,105,1680530,24,Water Gun,Aqua Tail,Crunch
Lairon,69.2,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Rapidash (Galarian),69.2,psychic,fairy,136.3,109.6,110,1643375,21.5,Psycho Cut,Body Slam,Play Rough
Carracosta,69,water,rock,121.2,128.6,117,1823041,21,Water Gun,Surf,Body Slam
Greninja,69,water,dark,141,99.8,113,1589415,20,Bubble,Night Slash,Surf
Lileep,69,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Mightyena,69,dark,none,127.9,103.2,132,1743018,28,Ice Fang,Crunch,Poison Fang
Donphan,68.9,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Absol (Shadow),68.7,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Gloom,68.7,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Grumpig,68.7,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Metagross,68.7,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Celebi,68.5,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Furret,68.5,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Crobat,68.2,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Ledian,68.2,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Litleo,68.2,fire,normal,121.7,100.4,136,1661297,40,Ember,Flame Charge,Crunch
Marowak (Shadow),68.2,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Porygon-Z (Shadow),68.2,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Seviper,68.2,poison,none,138.9,90.8,127,1601430,26.5,Poison Jab,Crunch,Poison Fang
Aggron (Shadow),68,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Entei (Shadow),68,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Breloom,67.9,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Dusknoir,67.9,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Entei,67.9,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Maractus,67.9,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Mawile (Shadow),67.9,steel,fairy,126.3,121.6,115,1766823,39,Fire Fang,Power-Up Punch,Play Rough
Slowbro (Shadow),67.9,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Victreebel,67.9,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Braixen,67.7,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Chandelure,67.7,ghost,fire,153.7,106.9,89,1461411,17,Incinerate,Flame Charge,Shadow Ball
Lileep (Shadow),67.7,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Metang (Shadow),67.7,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Moltres (Shadow),67.7,fire,flying,138.4,103.7,113,1621207,16,Fire Spin,Sky Attack,Overheat
Monferno,67.7,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Torterra,67.7,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Arbok (Shadow),67.6,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Darmanitan (Standard),67.6,fire,none,150.9,71.5,136,1467821,17.5,Incinerate,Rock Slide,Overheat
Graveler,67.6,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Miltank,67.6,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Sandshrew (Alolan),67.4,ice,steel,110.6,113.8,120,1510970,40,Powder Snow,Night Slash,Blizzard
Slowking (Shadow),67.4,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Heatmor,67.2,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Omanyte (Shadow),67.2,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Porygon-Z,67.2,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Fletchinder,67.1,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Gabite,67.1,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Sneasel,67.1,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Cofagrigus,66.9,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Darumaka,66.9,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Pawniard,66.9,dark,steel,133.6,101.9,113,1538646,40,Fury Cutter,Night Slash,X-Scissor
Ponyta,66.9,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Porygon,66.9,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Rapidash,66.9,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Scyther (Shadow),66.9,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Delphox,66.7,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Flame Charge,Psychic
Victreebel (Shadow),66.7,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Volbeat,66.7,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Armaldo (Shadow),66.6,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Chimecho,66.6,psychic,none,121.4,120.8,126,1847419,25.5,Extrasensory,Psyshock,Shadow Ball
Combusken,66.6,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Dustox,66.2,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Gloom (Shadow),66.2,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Klefki,66.2,steel,fairy,119.4,139.6,112,1866670,29,Astonish,Foul Play,Play Rough
Mismagius (Shadow),66.2,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Poliwhirl (Shadow),66.2,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Quilava,66.2,fire,none,128.8,106.7,127,1745457,40,Ember,Flame Charge,Flamethrower
Gardevoir (Shadow),66.1,psychic,fairy,137.2,115.6,102,1617468,18,Charm,Synchronoise,Shadow Ball
Granbull,66.1,fairy,none,137.2,87.1,137,1637249,22,Charm,Close Combat,Crunch
Kricketune,65.9,bug,none,128.5,87.2,154,1726723,38,Fury Cutter,X-Scissor,Aerial Ace
Omastar,65.9,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Raticate,65.9,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Unfezant,65.9,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Persian,65.7,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Return
Simisear,65.7,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Tranquill,65.7,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Snover,65.6,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Staravia,65.6,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Cloyster,65.4,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Icy Wind,Hydro Pump
Dodrio,65.4,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Nuzleaf (Shadow),65.4,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Scraggy,65.4,dark,fighting,116.2,116.2,120,1619571,40,Feint Attack,Foul Play,Brick Break
Poliwhirl,65.2,water,none,114.6,109.1,140,1749682,40,Mud Shot,Mud Bomb,Scald
Geodude (Alolan),65.1,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Togetic,65.1,fairy,flying,111.8,148.2,121,2004368,37.5,Hidden Power (Flying),Aerial Ace,Ancient Power
Torterra (Shadow),65.1,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Bonsly,64.9,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Exeggutor (Alolan),64.9,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Metagross (Shadow),64.9,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Exeggutor,64.7,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Basculin,64.6,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Golurk,64.6,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Dynamic Punch
Rayquaza,64.6,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Camerupt,64.4,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Dugtrio (Alolan),64.4,ground,steel,150.2,109.6,90,1481000,29.5,Mud Slap,Mud Bomb,Iron Head
Garbodor,64.4,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Lombre,64.4,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Misdreavus (Shadow),64.4,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Emboar,64.2,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Mr. Rime,64.2,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Vileplume,64.2,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Archeops,64.1,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Cloyster (Shadow),64.1,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Icy Wind,Hydro Pump
Farfetch'd,64.1,normal,flying,109.9,102.7,123,1388185,40,Fury Cutter,Leaf Blade,Aerial Ace
Nidorino (Shadow),64.1,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Swoobat,64.1,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Aerial Ace,Psychic
Yanmega,64.1,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Frogadier,63.9,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Girafarig,63.9,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Herdier,63.9,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Nidorino,63.9,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Archen,63.8,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Dusknoir (Shadow),63.8,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Glaceon,63.8,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Misdreavus,63.8,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Mr. Mime,63.8,psychic,fairy,132.9,140.3,90,1677961,25,Confusion,Psychic,Shadow Ball
Snover (Shadow),63.8,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Wobbuffet (Shadow),63.6,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Gardevoir,63.4,psychic,fairy,137.2,115.6,102,1617468,18,Charm,Synchronoise,Shadow Ball
Parasect,63.4,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Rhyperior,63.4,ground,rock,127.2,102.8,134,1751147,14.5,Mud Slap,Rock Wrecker,Surf
Illumise,63.3,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Sneasel (Shadow),63.3,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Aerodactyl,63.1,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Exeggutor (Shadow),63.1,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Lunatone,63.1,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Rhydon,63.1,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Solrock,63.1,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Tyranitar,63.1,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Sawsbuck,62.9,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Aerodactyl (Shadow),62.8,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Lampent,62.8,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Nuzleaf,62.8,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Pignite,62.6,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Vileplume (Shadow),62.6,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Moonblast
Audino,62.4,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Boldore,62.4,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Dugtrio (Shadow),62.4,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Scyther,62.4,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Pyroar,62.3,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Overheat
Fearow,62.1,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Mantyke,62.1,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Armaldo,61.9,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Crobat (Shadow),61.9,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Deoxys (Speed),61.9,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Mothim,61.6,bug,flying,142.1,84,132,1576107,32,Bug Bite,Aerial Ace,Bug Buzz
Fraxure,61.4,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Cherrim (Overcast),61.3,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Dazzling Gleam
Mr. Mime (Galarian),61.3,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Omanyte,61.3,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Smoochum,61.3,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Ice Punch,Psyshock
Masquerain,61.1,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Persian (Shadow),61.1,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Play Rough
Beheeyem,60.9,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Vanillish,60.9,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Musharna,60.8,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Dazzling Gleam
