Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Yanmega,41,bug,flying,194.4,135.1,169,4440194,40,Wing Attack,Aerial Ace,Bug Buzz
Reuniclus,40.8,psychic,none,181,128.8,203,4732636,40,Hidden Power (Psychic),Shadow Ball,Future Sight
Walrein,40.3,ice,water,155.7,150.9,203,4770673,40,Waterfall,Blizzard,Earthquake
Musharna,40.1,psychic,none,156.5,143,211,4722916,40,Charge Beam,Psyshock,Dazzling Gleam
Weezing,40.1,poison,none,149.4,167.5,140,3503561,40,Infestation,Shadow Ball,Sludge Bomb
Starmie,40,water,psychic,177.8,157.3,134,3747351,40,Water Gun,Psychic,Ice Beam
Crobat (Shadow),39.3,poison,flying,165.2,152.5,168,4232499,40,Air Slash,Shadow Ball,Sludge Bomb
Dusknoir,39.3,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Bronzong,39.1,steel,psychic,139.1,180.2,143,3583996,40,Confusion,Psyshock,Heavy Slam
Vileplume (Shadow),39,grass,poison,171.5,143.8,154,3798707,40,Razor Leaf,Sludge Bomb,Moonblast
Walrein (Shadow),39,ice,water,155.7,150.9,203,4770673,40,Waterfall,Blizzard,Earthquake
Scyther,38.3,bug,flying,184.1,146.2,147,3957573,40,Fury Cutter,Night Slash,X-Scissor
Deoxys (Speed),38,psychic,none,193.6,184.1,120,4278458,40,Charge Beam,Psycho Boost,Thunderbolt
Ninetales (Shadow),38,fire,none,145.4,162,151,3557399,40,Fire Spin,Weather Ball (Fire),Psyshock
Forretress (Shadow),37.3,bug,steel,139.1,173.9,154,3724260,40,Bug Bite,Mirror Shot,Earthquake
Noivern,36.6,flying,dragon,173.9,150.2,168,4386009,40,Air Slash,Hurricane,Psychic
Azelf,36.5,psychic,none,225.2,131.2,154,4550485,40,Confusion,Future Sight,Fire Blast
Sawk,36.5,fighting,none,194.4,132.8,154,3975109,40,Poison Jab,Body Slam,Low Sweep
Lunatone,36.1,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Solrock,36.1,rock,psychic,152.5,132.8,175,3543958,40,Confusion,Rock Slide,Psychic
Throh,35.6,fighting,none,147.8,138.3,217,4435304,40,Low Kick,Body Slam,Low Sweep
Tauros,34.1,normal,none,168.3,156.5,154,4056481,40,Tackle,Horn Attack,Earthquake
Grumpig,34,psychic,none,147,160.4,162,3820392,40,Extrasensory,Shadow Ball,Psychic
Weezing (Shadow),33.6,poison,none,149.4,167.5,140,3503561,40,Infestation,Shadow Ball,Sludge Bomb
Dusknoir (Shadow),33.1,ghost,none,154.1,212.6,113,3702110,40,Hex,Dark Pulse,Ominous Wind
Runerigus,31.6,ground,ghost,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Sand Tomb
Cofagrigus,30.8,ghost,none,140.7,199.2,131,3670082,40,Astonish,Shadow Ball,Dark Pulse
Garbodor,30.6,poison,none,154.9,141.5,162,3549834,40,Infestation,Body Slam,Seed Bomb
Sigilyph,30,psychic,flying,173.1,143.8,150,3734141,40,Air Slash,Ancient Power,Signal Beam
Hitmonlee (Shadow),27,fighting,none,188.9,154.9,120,3510906,40,Rock Smash,Close Combat,Stone Edge
Weezing (Galarian),26.1,poison,fairy,149.4,167.5,140,3503561,40,Tackle,Sludge,Play Rough
Lilligant,25.6,grass,none,181,134.4,147,3574256,40,Hidden Power (Grass),Petal Blizzard,Hyper Beam
Hitmonlee,25.3,fighting,none,188.9,154.9,120,3510906,40,Rock Smash,Close Combat,Stone Edge
