Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Ninjask,76.4,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Rufflet,76.4,normal,flying,130.4,88.5,147,1696693,40,Wing Attack,Brave Bird,Aerial Ace
Bastiodon,76.2,rock,steel,85.2,234.5,132,2638165,38.5,Smack Down,Stone Edge,Flamethrower
Clefable,76.2,fairy,none,117.2,112.8,143,1890364,23,Charm,Meteor Mash,Moonblast
Golduck,76.2,water,none,125.6,110.2,128,1771088,23,Water Gun,Cross Chop,Ice Beam
Magmar,76.2,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Return
Mawile (Shadow),76.2,steel,fairy,126.3,121.6,115,1766823,39,Fire Fang,Power-Up Punch,Play Rough
Staraptor,76.2,normal,flying,143.2,89.7,122,1567032,19,Wing Attack,Brave Bird,Close Combat
Bouffalant,76.1,normal,none,119.5,113.5,137,1857953,20,Mud Shot,Stomp,Megahorn
Conkeldurr,76.1,fighting,none,134.6,93.9,130,1642321,16.5,Counter,Dynamic Punch,Stone Edge
Exeggutor,76.1,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Leafeon,76.1,grass,none,128.7,132.8,101,1725483,19,Quick Attack,Leaf Blade,Last Resort
Mismagius,76.1,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Scyther (Shadow),76.1,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Ampharos,76,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Focus Blast
Muk,76,poison,none,118.3,111.7,143,1889615,20,Poison Jab,Thunder Punch,Dark Pulse
Whimsicott,76,grass,fairy,119.8,132.4,117,1855723,27.5,Charm,Grass Knot,Moonblast
Electrode,75.9,electric,none,124.7,126.7,114,1800418,26,Volt Switch,Foul Play,Thunderbolt
Grimer (Shadow),75.9,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Ariados,75.7,bug,poison,126.4,101.2,139,1777881,32,Poison Sting,Megahorn,Cross Poison
Granbull,75.7,fairy,none,137.2,87.1,137,1637249,22,Charm,Close Combat,Crunch
Scizor,75.7,bug,steel,137.7,110.5,105,1598160,18,Bullet Punch,X-Scissor,Iron Head
Seaking,75.6,water,none,124,104.9,139,1807638,26,Waterfall,Drill Run,Icy Wind
Spiritomb,75.6,ghost,dark,121.7,145.8,103,1827786,26.5,Sucker Punch,Shadow Ball,Ominous Wind
Grotle (Shadow),75.5,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Minun,75.5,electric,none,118,127.3,126,1891708,37.5,Spark,Thunderbolt,Grass Knot
Ampharos (Shadow),75.4,electric,none,125.8,107.1,129,1738295,19,Volt Switch,Thunder Punch,Focus Blast
Omastar,75.4,rock,water,128.4,126.1,108,1748538,20,Mud Shot,Rock Slide,Rock Blast
Seviper,75.4,poison,none,138.9,90.8,127,1601430,26.5,Poison Jab,Crunch,Poison Fang
Carracosta,75.2,water,rock,121.2,128.6,117,1823041,21,Water Gun,Surf,Body Slam
Charmeleon,75.2,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Return
Grimer (Alolan),75.2,poison,dark,118.5,83,162,1593601,40,Poison Jab,Crunch,Sludge Bomb
Beartic,75.1,ice,none,137.3,90.8,131,1633093,18.5,Powder Snow,Ice Punch,Surf
Drapion,75.1,poison,dark,119.1,136.9,115,1875026,22.5,Poison Sting,Crunch,Sludge Bomb
Durant,75.1,bug,steel,135.5,120.4,100,1630642,20.5,Bug Bite,X-Scissor,Stone Edge
Entei (Shadow),75.1,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Heatmor,75.1,fire,none,135.3,90.7,134,1644248,23.5,Fire Spin,Flamethrower,Thunder Punch
Porygon2,75,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Relicanth,75,water,rock,105.9,133.5,149,2105658,22,Water Gun,Aqua Tail,Ancient Power
Tirtouga,75,water,rock,117.8,127.2,125,1872864,40,Water Gun,Surf,Body Slam
Victini,75,psychic,fire,120.5,120.5,127,1843005,16.5,Confusion,V-Create,Psychic
Dusclops,74.9,ghost,none,106.3,191.7,103,2099186,37.5,Hex,Shadow Punch,Ice Punch
Monferno,74.9,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Swalot,74.9,poison,none,104.8,122.7,166,2134710,28.5,Infestation,Sludge Bomb,Ice Beam
Tangela,74.7,grass,none,126.3,120.3,116,1763006,24.5,Vine Whip,Grass Knot,Sludge Bomb
Entei,74.6,fire,none,128.9,97.3,138,1730189,15.5,Fire Spin,Flame Charge,Iron Head
Togekiss,74.6,fairy,flying,126.4,125.9,111,1766785,16.5,Charm,Ancient Power,Flamethrower
Pidgeot,74.5,normal,flying,118.1,113.3,141,1886409,25.5,Gust,Aerial Ace,Brave Bird
Croconaw,74.3,water,none,119.4,117.1,134,1873255,36.5,Water Gun,Ice Punch,Crunch
Jirachi,74.3,steel,psychic,120.5,120.5,127,1843005,16.5,Confusion,Doom Desire,Psychic
Litleo (XL),74.3,fire,normal,121.1,106.1,144,1850202,49,Ember,Flame Charge,Crunch
Purugly,74.3,normal,none,128.4,103.8,131,1745605,29.5,Shadow Claw,Aerial Ace,Thunder
Banette (Shadow),74.2,ghost,none,145.9,91.6,113,1510933,24,Shadow Claw,Shadow Ball,Thunder
Gardevoir,74.2,psychic,fairy,137.2,115.6,102,1617468,18,Charm,Synchronoise,Shadow Ball
Hypno (Shadow),74.2,psychic,none,104.8,143.7,142,2138624,27,Confusion,Thunder Punch,Fire Punch
Rapidash,74.2,fire,none,136.3,109.6,110,1643375,21.5,Incinerate,Drill Run,Flame Charge
Weepinbell (Shadow),74.2,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Weezing (Shadow),74.2,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Ursaring,74.1,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Omanyte (Shadow),74,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Maractus,73.8,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Sandshrew (Alolan),73.8,ice,steel,110.6,113.8,120,1510970,40,Powder Snow,Night Slash,Blizzard
Glaceon,73.7,ice,none,137.7,121.3,97,1620249,18,Ice Shard,Avalanche,Icy Wind
Weepinbell,73.6,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Seed Bomb
Armaldo (Shadow),73.5,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Mismagius (Shadow),73.5,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Golurk,73.3,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Dynamic Punch
Marowak (Shadow),73.3,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Raticate (Alolan),73.2,dark,normal,109,125.9,150,2057140,36,Quick Attack,Crunch,Hyper Fang
Combusken,73.1,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Dusknoir (Shadow),73.1,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Frogadier,73.1,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Graveler,73.1,rock,ground,121.6,128.8,115,1800435,29,Mud Shot,Rock Slide,Rock Blast
Plusle,73.1,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Kricketune,73,bug,none,128.5,87.2,154,1726723,38,Fury Cutter,X-Scissor,Aerial Ace
Simipour,73,water,none,138.7,92.3,126,1613093,24,Water Gun,Surf,Crunch
Breloom,72.8,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Garchomp,72.8,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Klang,72.8,steel,none,115.8,139.4,120,1938135,31,Thunder Shock,Thunderbolt,Vise Grip
Sunflora,72.8,grass,none,130.7,99.7,131,1706758,26.5,Bullet Seed,Sludge Bomb,Petal Blizzard
Grimer,72.7,poison,none,118.5,83,162,1593601,40,Poison Jab,Mud Bomb,Sludge Bomb
Palpitoad,72.7,water,ground,113,98,154,1705542,40,Mud Shot,Earth Power,Sludge Wave
Scyther,72.6,bug,flying,136.7,110.1,109,1640076,20.5,Fury Cutter,Night Slash,X-Scissor
Tentacruel,72.6,water,poison,110.7,143.1,127,2012706,23.5,Poison Jab,Acid Spray,Hydro Pump
Amoonguss,72.4,grass,poison,109.7,103.5,178,2021129,26,Feint Attack,Grass Knot,Foul Play
Fletchinder,72.4,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Machop,72.4,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Masquerain,72.4,bug,flying,131.6,104.9,123,1697220,25,Air Slash,Bubble Beam,Lunge
Mawile,72.4,steel,fairy,126.3,121.6,115,1766823,39,Fire Fang,Power-Up Punch,Play Rough
Nidorino (Shadow),72.4,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Ursaring (Shadow),72.4,normal,none,140.9,87.9,128,1585858,19,Counter,Close Combat,Hyper Beam
Gabite,72.2,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Magnemite (Shadow),72.2,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Hippowdon,72.1,ground,none,117.9,115.6,139,1894516,18,Ice Fang,Body Slam,Earth Power
Victreebel (Shadow),72.1,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Weavile,72.1,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Basculin,71.9,water,none,133.5,97.4,127,1651583,26,Water Gun,Aqua Tail,Muddy Water
Murkrow,71.9,dark,flying,147.3,78.7,131,1519095,39.5,Feint Attack,Drill Peck,Foul Play
Bonsly,71.8,rock,none,109.9,117,120,1541849,40,Counter,Rock Slide,Earthquake
Vullaby,71.8,dark,flying,94.8,121.7,147,1696693,40,Feint Attack,Brave Bird,Foul Play
Cryogonal,71.7,ice,none,116.8,136.9,119,1902125,19.5,Ice Shard,Night Slash,Aurora Beam
Gloom (Shadow),71.7,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Quilava,71.7,fire,none,128.8,106.7,127,1745457,40,Ember,Flame Charge,Flamethrower
Yanmega,71.6,bug,flying,136.2,98.3,121,1618879,18.5,Wing Attack,Aerial Ace,Bug Buzz
Emboar,71.3,fire,fighting,139.7,78.6,146,1603836,19,Ember,Rock Slide,Flame Charge
Grotle,71.3,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Growlithe (Shadow),71.3,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Poliwhirl,71.3,water,none,114.6,109.1,140,1749682,40,Mud Shot,Mud Bomb,Scald
Ponyta,71.3,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Weezing,71.3,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Misdreavus (Shadow),71.2,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Pawniard,71.2,dark,steel,133.6,101.9,113,1538646,40,Fury Cutter,Night Slash,X-Scissor
Chimecho,71.1,psychic,none,121.4,120.8,126,1847419,25.5,Extrasensory,Psyshock,Shadow Ball
Torkoal,71.1,fire,none,109,151.3,124,2044921,27,Fire Spin,Overheat,Earthquake
Marowak,70.9,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Porygon-Z,70.9,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Dugtrio (Shadow),70.8,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Golem,70.8,rock,ground,126.4,120.7,116,1769231,18.5,Mud Shot,Stone Edge,Earthquake
Litleo,70.8,fire,normal,121.7,100.4,136,1661297,40,Ember,Flame Charge,Crunch
Porygon-Z (Shadow),70.8,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Vileplume (Shadow),70.8,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Moonblast
Archen,70.7,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Furret,70.7,normal,none,116.8,103.2,159,1916537,34.5,Quick Attack,Brick Break,Hyper Beam
Jolteon,70.7,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Sneasel (Shadow),70.7,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Torterra (Shadow),70.7,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Pignite,70.5,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Rayquaza,70.5,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Simisear,70.5,fire,none,138.7,92.3,126,1613093,24,Fire Spin,Crunch,Flamethrower
Sneasel,70.5,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Braviary,70.4,normal,flying,134.3,94.6,130,1652716,18,Air Slash,Brave Bird,Close Combat
Farfetch'd,70.4,normal,flying,109.9,102.7,123,1388185,40,Fury Cutter,Leaf Blade,Aerial Ace
Kingdra,70.4,water,dragon,122.4,124.3,119,1810502,21,Dragon Breath,Outrage,Octazooka
Growlithe,70,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Mightyena,69.9,dark,none,127.9,103.2,132,1743018,28,Ice Fang,Crunch,Poison Fang
Archeops,69.8,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Leavanny,69.8,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Dusknoir,69.7,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Omanyte,69.7,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Sharpedo (Shadow),69.7,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Magnemite,69.5,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Nidoqueen,69.5,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Donphan,69.4,ground,none,125.8,112,125,1762274,18.5,Counter,Earthquake,Heavy Slam
Garbodor,69.4,poison,none,122.4,114.6,130,1823755,23.5,Infestation,Body Slam,Seed Bomb
Pachirisu,69.4,electric,none,86.1,147.8,134,1705913,40,Volt Switch,Thunder Punch,Thunderbolt
Wobbuffet,69.4,psychic,none,59.3,95.6,313,1774087,40,Counter,Return,Mirror Coat
Braixen,69.2,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Victreebel,69.2,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Delphox,68.9,fire,psychic,134.9,111.7,110,1656631,18,Fire Spin,Flame Charge,Psychic
Poliwhirl (Shadow),68.8,water,none,114.6,109.1,140,1749682,40,Bubble,Mud Bomb,Scald
Dodrio,68.6,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Fraxure,68.6,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Nidorino,68.6,poison,none,120.1,99.6,135,1614849,40,Poison Jab,Sludge Bomb,Horn Attack
Rhyperior,68.5,ground,rock,127.2,102.8,134,1751147,14.5,Mud Slap,Rock Wrecker,Surf
Machop (Shadow),68.4,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Nuzleaf (Shadow),68.4,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Rhydon,68.4,ground,rock,127.4,99.5,138,1749018,17.5,Mud Slap,Stone Edge,Surf
Nuzleaf,68.3,grass,dark,117.8,73.5,147,1272244,40,Feint Attack,Leaf Blade,Foul Play
Lairon (Shadow),68.1,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Parasect,68,bug,grass,125.4,115.1,123,1775497,31,Fury Cutter,X-Scissor,Cross Poison
Vileplume,68,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Bronzong,67.9,steel,psychic,112.4,150.1,118,1990892,24.5,Confusion,Psyshock,Bulldoze
Scraggy,67.9,dark,fighting,116.2,116.2,120,1619571,40,Feint Attack,Foul Play,Brick Break
Chinchou,67.8,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Pyroar,67.8,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Overheat
Sharpedo,67.6,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Armaldo,67.5,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Nidorina (Shadow),67.5,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Sandslash,67.5,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Celebi,67.3,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Gloom,67.3,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Lairon,67.3,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Nidoking,67.3,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Hydreigon,67.1,dark,dragon,137.1,104,114,1625509,15,Dragon Breath,Dark Pulse,Dragon Pulse
Magby,67,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Lumineon,66.7,water,none,109.8,133.7,138,2025052,32.5,Water Gun,Blizzard,Silver Wind
Sandslash (Shadow),66.7,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Wormadam (Trash),66.7,bug,steel,108.6,145.9,130,2060750,37.5,Confusion,Iron Head,Bug Buzz
Arbok (Shadow),66.6,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Smoochum,66.6,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Ice Punch,Psyshock
Tranquill,66.6,normal,flying,125.7,96.4,136,1647706,40,Air Slash,Sky Attack,Aerial Ace
Unfezant,66.6,normal,flying,138,96.2,120,1592757,20,Air Slash,Sky Attack,Hyper Beam
Bayleef,66.4,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Corsola,66.2,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Nidoking (Shadow),66.2,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Arbok,66.1,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Stoutland,66.1,normal,none,126.2,115,122,1771525,19.5,Lick,Wild Charge,Crunch
Staravia,66,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Crobat,65.9,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Delcatty,65.9,normal,none,116.2,112.2,147,1916492,40,Feint Attack,Wild Charge,Disarming Voice
Aggron (Shadow),65.7,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Darumaka,65.7,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Metagross,65.7,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Metagross (Shadow),65.6,steel,psychic,135,120.5,102,1658346,14,Bullet Punch,Meteor Mash,Psychic
Persian (Shadow),65.5,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Play Rough
Mr. Rime,65.3,ice,psychic,130.4,113.8,116,1721657,19.5,Confusion,Icy Wind,Psychic
Nidoqueen (Shadow),65.3,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Kangaskhan,65.2,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Persian (Alolan),65.2,dark,none,123.7,110.8,132,1807902,34.5,Feint Attack,Foul Play,Dark Pulse
Samurott,65.2,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Shelgon (Shadow),65.2,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Flamethrower,Dragon Pulse
Torterra,65.2,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Ledian,65.1,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Lileep,65.1,rock,grass,94.8,130.4,142,1756053,40,Bullet Seed,Grass Knot,Ancient Power
Lileep (Shadow),65,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Porygon,65,normal,none,120.6,114.6,133,1837749,34.5,Quick Attack,Discharge,Hyper Beam
Aggron,64.7,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Magcargo,64.7,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Gigalith,64.6,rock,none,128.3,118.4,114,1732509,17,Smack Down,Rock Slide,Superpower
Vanillish,64.6,ice,none,126.5,118.7,117,1757361,37.5,Frost Breath,Icy Wind,Signal Beam
Liepard,64.5,dark,none,141.9,88.5,125,1570953,30,Snarl,Dark Pulse,Play Rough
Dugtrio (Alolan),64.3,ground,steel,150.2,109.6,90,1481000,29.5,Mud Slap,Mud Bomb,Iron Head
Mr. Mime (Galarian),64.2,ice,psychic,130.5,123.6,105,1693035,27,Confusion,Ice Punch,Psychic
Misdreavus,64.1,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Sawk,64.1,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Uxie,64,psychic,none,103.1,177.5,119,2178203,23,Confusion,Future Sight,Thunder
Crobat (Shadow),63.8,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Geodude (Alolan),63.8,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Tyranitar (Shadow),63.7,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Cinccino,63.6,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Mantyke,63.6,water,flying,94.8,153.3,113,1643030,40,Bubble,Aerial Ace,Ice Beam
Xatu,63.6,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Aerial Ace,Future Sight
Beautifly,63.4,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Gothitelle,63.4,psychic,none,117.2,137.5,118,1902003,22.5,Confusion,Rock Slide,Psychic
Latias,63.4,dragon,psychic,124.6,134.1,107,1788747,15.5,Dragon Breath,Outrage,Psychic
Yanma,63.4,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Absol,63.3,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Nidorina,63.3,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Mothim,63.2,bug,flying,142.1,84,132,1576107,32,Bug Bite,Aerial Ace,Bug Buzz
Clamperl,63.1,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Dustox (XL),63.1,bug,poison,95,148.7,142,2005436,50,Confusion,Sludge Bomb,Bug Buzz
Lombre,63.1,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Turtwig (Shadow),62.9,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Roselia,62.7,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Tyranitar,62.7,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Flaaffy (Shadow),62.6,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Oddish (Shadow),62.6,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Rhyhorn,62.6,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Spinda,62.6,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Wartortle,62.6,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Flaaffy,62.4,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Persian,62.2,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Return
Aerodactyl (Shadow),62.1,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Lilligant,61.9,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Absol (Shadow),61.8,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Sigilyph,61.7,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Teddiursa (Shadow),61.7,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Metang (Shadow),61.5,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Sandshrew (Shadow),61.2,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Boldore,61,rock,none,126.5,109.6,127,1760699,28,Smack Down,Rock Slide,Bulldoze
Runerigus,60.9,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Metang,60.8,steel,psychic,110.6,145.4,126,2025037,37,Metal Claw,Psyshock,Gyro Ball
Slowking,60.8,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Snover,60.7,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Dwebble,60.5,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Walrein (Shadow),60.5,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Cacturne (Shadow),60.4,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Camerupt,60.4,fire,ground,134.9,97.8,125,1649595,25.5,Ember,Overheat,Earth Power
Lampent,60.3,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Musharna,60.3,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Dazzling Gleam
Swoobat,60.2,psychic,flying,128.4,100.9,135,1749670,35.5,Confusion,Aerial Ace,Psychic
Wormadam (Plant),60.2,bug,grass,110.7,146.8,124,2013961,33.5,Bug Bite,Energy Ball,Bug Buzz
