"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Shadow Machamp","Bullet Punch","Heavy Slam","14.07","291.9","813","2838"
"Shadow Magneton","Charge Beam","Magnet Bomb","15.253","229.1","812.9","2308"
"Tyrantrum","Rock Throw","Stone Edge","13.097","361.6","812.5","2905"
"Charizard","Fire Spin","Flamethrower","13.513","329.1","812.1","2683"
"Gardevoir","Charge Beam","Dazzling Gleam","13.434","334.5","811.1","2872"
"Darmanitan","Incinerate","Focus Blast","14.082","290.3","810.8","2883"
"Sirfetch'd","Fury Cutter","Brave Bird","13.968","297.4","810.6","2772"
"Raikou","Volt Switch","Return","12.816","385","810.4","3205"
"Shadow Muk","Lick","Gunk Shot","13.431","334.5","810.4","2560"
"Sylveon","Charm","Dazzling Gleam","12.542","410.8","810.4","2850"
"Banette","Shadow Claw","Shadow Ball","14.98","240.9","810","2134"
"Shadow Electivire","Low Kick","Flamethrower","14.419","270.1","809.8","2859"
"Clawitzer","Smack Down","Crabhammer","13.75","311.5","809.7","2566"
"Machamp","Counter","Heavy Slam","13.422","334.1","807.9","2838"
"Shadow Porygon-Z","Hidden Power (Fire)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Fighting)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Water)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Flying)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Grass)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Poison)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Electric)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Ground)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Psychic)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Rock)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Ice)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Bug)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Dragon)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Ghost)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Dark)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Porygon-Z","Hidden Power (Steel)","Blizzard","14.383","271.5","807.6","3033"
"Shadow Ambipom","Scratch","Hyper Beam","14.843","246.8","807.2","2245"
"Shadow Charizard","Ember","Fire Blast","14.116","286.5","805.8","2683"
"Shadow Piloswine","Powder Snow","Avalanche","14.213","280.3","804.8","2178"
"Raikou","Thunder Shock","Thunder","12.793","384.3","804.7","3205"
"Machamp","Counter","Submission","13.408","333.8","804.5","2838"
"Shaymin (Land Forme)","Hidden Power (Grass)","Solar Beam","12.33","429.1","804.2","3032"
"Tornadus (Incarnate Forme)","Bite","Hurricane","13.61","318.7","803.4","3106"
"Cobalion","Zen Headbutt","Sacred Sword","12.289","432.8","803.3","2806"
"Shadow Piloswine","Ice Shard","Avalanche","14.206","280.1","803.2","2178"
"Shadow Gallade","Charm","Close Combat","14.02","290.9","801.8","2872"
"Shadow Snorlax","Zen Headbutt","Body Slam","12.384","422.2","801.8","2995"
"Exeggutor","Bullet Seed","Solar Beam","13.461","328.6","801.5","2799"
"Genesect - Douse Drive","Fury Cutter","Gunk Shot","13.242","345.1","801.4","3114"
"Shadow Machamp","Bullet Punch","Close Combat","14.016","290.8","800.6","2838"
"Gyarados","Dragon Tail","Return","12.789","382.7","800.4","3149"
"Shadow Kabutops","Waterfall","Stone Edge","14.452","265.2","800.4","2519"
"Entei","Fire Spin","Iron Head","12.584","401.2","799.5","3225"
"Shadow Arcanine","Fire Fang","Crunch","13.874","299.4","799.5","2813"
"Shadow Walrein","Waterfall","Blizzard","13.197","347.9","799.5","2531"
"Shadow Electivire","Low Kick","Thunder","14.372","269.3","799.4","2859"
"Salamence","Bite","Fire Blast","13.088","356.5","799.3","3481"
"Regigigas","Zen Headbutt","Thunder","12.373","421.6","798.7","4027"
"Gallade","Confusion","Leaf Blade","13.382","333.2","798.5","2872"
"Honchkrow","Snarl","Psychic","14.461","263.9","798.1","2518"
"Ursaring","Counter","Hyper Beam","13.679","311.1","796.3","2735"
"Shadow Nidoking","Iron Tail","Earth Power","14.32","270.9","795.4","2383"
"Zapdos","Charge Beam","Return","12.911","369.4","794.9","3275"
"Shadow Cloyster","Frost Breath","Avalanche","13.765","304.5","794.2","2366"
"Rampardos","Zen Headbutt","Flamethrower","14.355","268.4","794.1","3062"
"Shadow Porygon-Z","Charge Beam","Blizzard","14.322","270.3","794.1","3033"
"Deoxys (Attack Forme)","Zen Headbutt","Zap Cannon","19.089","114.1","793.4","2395"
"Mamoswine","Mud Slap","Stone Edge","13.132","350.2","793","3090"
"Heracross","Counter","Earthquake","13.262","339.9","792.8","2879"
"Shadow Suicune","Snarl","Hydro Pump","12.521","403.5","792.1","2770"
"Shadow Charizard","Air Slash","Dragon Claw","14.054","285.2","791.6","2683"
"Celebi","Confusion","Seed Bomb","12.277","427.2","790.6","3032"
"Toxicroak","Poison Jab","Dynamic Punch","14.092","282.2","789.8","2310"
"Shadow Machamp","Bullet Punch","Rock Slide","13.968","289.8","789.6","2838"
"Shaymin (Sky Forme)","Hidden Power (Fire)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Fighting)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Water)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Poison)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Electric)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Ground)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Psychic)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Rock)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Ice)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Bug)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Dragon)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Ghost)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Dark)","Energy Ball","12.957","362.7","788.9","3336"
"Shaymin (Sky Forme)","Hidden Power (Steel)","Energy Ball","12.957","362.7","788.9","3336"
"Shadow Poliwrath","Mud Shot","Dynamic Punch","13.5","320.3","788.1","2401"
"Togekiss","Hidden Power (Fire)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Fighting)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Water)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Grass)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Poison)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Electric)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Ground)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Psychic)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Rock)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Ice)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Bug)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Dragon)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Ghost)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Dark)","Dazzling Gleam","12.538","399.3","787","3094"
"Togekiss","Hidden Power (Steel)","Dazzling Gleam","12.538","399.3","787","3094"
"Alakazam","Confusion","Focus Blast","14.285","269.7","786.4","2839"
"Espeon","Zen Headbutt","Last Resort","13.782","300.4","786.4","2943"
"Shadow Gyarados","Bite","Crunch","13.325","332.2","786.1","3149"
"Shadow Gyarados","Dragon Breath","Crunch","13.325","332.2","786.1","3149"
"Shadow Charizard","Wing Attack","Dragon Claw","14.029","284.7","786","2683"
"Garchomp","Mud Shot","Fire Blast","12.324","419.6","785.2","3679"
"Shadow Weavile","Ice Shard","Focus Blast","14.313","267.3","783.9","2790"
"Genesect - Chill Drive","Metal Claw","Ice Beam","13.164","343.1","782.8","3114"
"Landorus (Incarnate Forme)","Mud Shot","Rock Slide","12.938","361.3","782.5","3332"
"Zygarde (50% Forme)","Dragon Tail","Hyper Beam","11.795","476.9","782.5","3166"
"Jolteon","Volt Switch","Thunderbolt","13.641","308.2","782.4","2682"
"Landorus (Incarnate Forme)","Mud Shot","Focus Blast","12.936","361.3","782.1","3332"
"Shadow Electabuzz","Thunder Shock","Thunderbolt","14.744","243.8","781.5","2167"
"Alolan Exeggutor","Bullet Seed","Solar Beam","13.295","332.5","781.4","2799"
"Arcanine","Snarl","Flamethrower","13.18","341.3","781.4","2813"
"Breloom","Bullet Seed","Dynamic Punch","14.552","253.5","781.2","2441"
"Shadow Moltres","Wing Attack","Ancient Power","13.521","315.9","780.9","3218"
"Zygarde (50% Forme)","Zen Headbutt","Outrage","11.788","476.6","780.6","3166"
"Delphox","Fire Spin","Fire Blast","13.19","339.8","779.8","2841"
"Pinsir","Bug Bite","Return","13.626","307.9","779","2747"
"Mew","Frost Breath","Psychic","12.227","425.5","777.8","3032"
"Flareon","Ember","Flamethrower","13.669","304.2","776.9","2812"
"Gyarados","Dragon Tail","Outrage","12.692","379.8","776.4","3149"
"Rhydon","Mud Slap","Stone Edge","12.71","377.8","775.7","2952"
"Aerodactyl","Rock Throw","Rock Slide","13.551","311.5","775.2","2585"
"Electivire","Thunder Shock","Return","13.627","306.4","775.2","2859"
"Breloom","Counter","Seed Bomb","14.522","253","774.8","2441"
"Leavanny","Bug Bite","Leaf Blade","13.585","308.9","774.4","2396"
"Exeggutor","Extrasensory","Return","13.342","325.7","773.5","2799"
"Keldeo","Low Kick","X-Scissor","12.684","379","773.5","3434"
"Pinsir","Bug Bite","X-Scissor","13.602","307.4","773.5","2747"
"Xerneas","Zen Headbutt","Moonblast","12.313","414.2","773.3","3511"
"Shadow Snorlax","Lick","Heavy Slam","12.269","418.3","772.5","2995"
"Gyarados","Bite","Aqua Tail","12.674","379.2","772.1","3149"
"Gyarados","Dragon Breath","Aqua Tail","12.674","379.2","772.1","3149"
"Shadow Arcanine","Fire Fang","Bulldoze","13.753","296.8","772.1","2813"
"Jolteon","Thunder Shock","Discharge","13.588","307.1","770.4","2682"
"Houndoom","Fire Fang","Flamethrower","13.994","281","770.3","2447"
"Shadow Cacturne","Sucker Punch","Dynamic Punch","15.582","203.4","769.7","2134"
"Shadow Porygon2","Lock-On","Hyper Beam","13.629","304","769.7","2517"
"Typhlosion","Incinerate","Overheat","13.329","324.6","768.7","2683"
"Giratina (Altered Forme)","Dragon Breath","Dragon Claw","11.351","524.9","767.6","3138"
"Glaceon","Ice Shard","Ice Beam","13.206","333.3","767.6","2903"
"Weavile","Feint Attack","Return","13.599","304.8","766.5","2790"
"Shadow Zapdos","Thunder Shock","Ancient Power","13.387","319.2","765.9","3275"
"Swampert","Water Gun","Surf","12.705","373.3","765.7","2761"
"Gengar","Shadow Claw","Sludge Wave","14.366","258.1","765.3","2672"
"Rhydon","Mud Slap","Surf","12.667","376.5","765.3","2952"
"Shadow Ampharos","Charge Beam","Zap Cannon","13.666","299.8","765.2","2649"
"Alakazam","Counter","Dazzling Gleam","14.186","267.9","764.7","2839"
"Shadow Articuno","Frost Breath","Hurricane","12.642","378.3","764.4","2833"
"Shadow Snorlax","Zen Headbutt","Outrage","12.237","417.2","764.4","2995"
"Shadow Aerodactyl","Steel Wing","Earth Power","14.133","270.7","764.2","2585"
"Escavalier","Bug Bite","Megahorn","13.31","324","764","2682"
"Sceptile","Bullet Seed","Leaf Blade","13.622","302","763.4","2560"
"Shadow Cacturne","Sucker Punch","Dark Pulse","15.551","203","763.4","2134"
"Cacturne","Sucker Punch","Grass Knot","14.856","232.7","763","2134"
"Shadow Charizard","Dragon Breath","Fire Blast","13.923","282.5","762.5","2683"
"Shadow Swampert","Water Gun","Muddy Water","13.283","325.3","762.2","2761"
"Azelf","Confusion","Fire Blast","13.805","289.4","761.5","2981"
"Shadow Ninetales","Ember","Weather Ball Fire","13.774","291.2","760.9","2117"
"Porygon-Z","Hidden Power (Fire)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Fighting)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Water)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Flying)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Grass)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Poison)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Electric)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Ground)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Psychic)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Rock)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Ice)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Bug)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Dragon)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Ghost)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Dark)","Hyper Beam","13.537","306.6","760.6","3033"
"Porygon-Z","Hidden Power (Steel)","Hyper Beam","13.537","306.6","760.6","3033"
"Gengar","Shadow Claw","Focus Blast","14.344","257.7","760.5","2672"
"Ursaring","Shadow Claw","Hyper Beam","13.522","307.6","760.5","2735"
"Mismagius","Hex","Shadow Ball","13.615","301.3","760.4","2428"
"Leafeon","Razor Leaf","Solar Beam","12.971","348.1","759.7","2734"
"Donphan","Mud Slap","Earthquake","12.763","365.2","759.2","2798"
"Venusaur","Vine Whip","Sludge Bomb","12.953","349.1","758.7","2526"
"Shadow Scyther","Fury Cutter","Aerial Ace","14.209","264","757.2","2513"
"Alakazam","Psycho Cut","Dazzling Gleam","14.149","267.2","756.8","2839"
"Mew","Waterfall","Psychic","12.136","422.3","754.9","3032"
"Snorlax","Lick","Hyper Beam","11.646","476.4","752.5","2995"
"Shadow Nidoking","Fury Cutter","Earthquake","14.122","267.1","752.3","2383"
"Shadow Crobat","Air Slash","Shadow Ball","13.582","299.8","751.1","2457"
"Shadow Porygon-Z","Hidden Power (Fire)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Fighting)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Water)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Flying)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Grass)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Poison)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Electric)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Ground)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Psychic)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Rock)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Ice)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Bug)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Dragon)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Ghost)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Dark)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Porygon-Z","Hidden Power (Steel)","Zap Cannon","14.115","266.4","749.2","3033"
"Shadow Ursaring","Counter","Close Combat","14.098","267.2","748.8","2735"
"Exeggutor","Zen Headbutt","Seed Bomb","13.232","323","748.5","2799"
"Shadow Lapras","Water Gun","Surf","12.606","373.6","748.5","2452"
"Emboar","Ember","Focus Blast","13.355","314.1","748.1","2769"
"Machamp","Counter","Rock Slide","13.164","327.7","747.5","2838"
"Magmortar","Karate Chop","Fire Punch","13.336","315","747","2909"
"Golem","Rock Throw","Earthquake","12.764","359.1","746.8","2738"
"Gigalith","Mud Slap","Rock Slide","12.598","373.5","746.7","2998"
"Shadow Omastar","Mud Shot","Rock Slide","13.62","295.4","746.5","2587"
"Porygon-Z","Lock-On","Solar Beam","13.465","305","744.5","3033"
"Deoxys (Attack Forme)","Poison Jab","Zap Cannon","18.786","112.2","744.2","2395"
"Toxicroak","Poison Jab","Sludge Bomb","13.881","278","743.6","2310"
"Arceus","Iron Tail","Future Sight","11.609","475.1","743.2","3697"
"Mienshao","Low Kick","Grass Knot","14.611","238","742.4","2517"
"Gigalith","Smack Down","Solar Beam","12.579","373","742.3","2998"
"Shadow Cloyster","Ice Shard","Avalanche","13.535","299.4","742.3","2366"
"Sylveon","Quick Attack","Dazzling Gleam","12.269","401.8","742","2850"
"Avalugg","Bite","Avalanche","11.824","448.8","741.9","2970"
"Simisage","Vine Whip","Grass Knot","14.114","263.8","741.8","2183"
"Gallade","Confusion","Close Combat","13.134","327","740.9","2872"
"Scizor","Fury Cutter","X-Scissor","13.307","314.3","740.7","2786"
"Tyrantrum","Dragon Tail","Earthquake","12.798","353.4","740.7","2905"
"Tornadus (Therian Forme)","Gust","Focus Blast","12.906","344.4","740.4","2986"
"Virizion","Quick Attack","Leaf Blade","12.039","424","739.8","2806"
"Vaporeon","Water Gun","Hydro Pump","12.224","404.8","739.5","2892"
"Deoxys (Attack Forme)","Zen Headbutt","Psycho Boost","18.755","112.1","739.3","2395"
"Hariyama","Counter","Close Combat","12.942","341.1","739.3","2627"
"Shadow Armaldo","Struggle Bug","Rock Blast","13.881","276.1","738.6","2645"
"Shadow Venusaur","Razor Leaf","Petal Blizzard","13.467","302.4","738.6","2526"
"Genesect - Shock Drive","Fury Cutter","Zap Cannon","12.973","338.1","738.4","3114"
"Shadow Snorlax","Lick","Earthquake","12.131","413.5","738.2","2995"
"Arcanine","Thunder Fang","Flamethrower","12.993","336.4","737.9","2813"
"Shadow Walrein","Frost Breath","Blizzard","12.928","340.8","736.3","2531"
"Shadow Scyther","Air Slash","Aerial Ace","14.107","262.1","735.7","2513"
"Mr. Rime","Zen Headbutt","Psychic","13.016","333.6","735.6","2625"
"Mesprit","Confusion","Future Sight","12.513","375.2","735.2","2840"
"Ursaring","Metal Claw","Hyper Beam","13.407","305","734.9","2735"
"Machamp","Karate Chop","Close Combat","13.107","326.3","734.6","2838"
"Roserade","Bullet Seed","Solar Beam","13.531","296.5","734.5","2759"
"Delphox","Zen Headbutt","Flamethrower","12.987","334.6","732.9","2841"
"Mew","Struggle Bug","Psychic","12.045","419.1","732.4","3032"
"Krookodile","Snarl","Outrage","12.985","334.4","732.1","2828"
"Torterra","Razor Leaf","Solar Beam","12.475","377","732","2725"
"Hippowdon","Fire Fang","Earth Power","12.129","409","729.7","2865"
"Scizor","Fury Cutter","Iron Head","13.255","313.1","729.1","2786"
"Ho-Oh","Hidden Power (Fire)","Earthquake","11.75","449.1","728.7","3587"
"Ho-Oh","Hidden Power (Flying)","Earthquake","11.75","449.1","728.7","3587"
"Keldeo","Poison Jab","X-Scissor","12.496","373.4","728.6","3434"
"Scizor","Fury Cutter","Return","13.252","313","728.5","2786"
"Genesect - Burn Drive","Fury Cutter","Flamethrower","12.93","337","728.4","3114"
"Rayquaza","Air Slash","Ancient Power","12.794","347.8","728.3","3561"
"Chandelure","Fire Spin","Flame Charge","13.551","292.5","727.7","3035"
"Jynx","Frost Breath","Avalanche","13.981","266.2","727.6","2372"
"Zebstrika","Spark","Wild Charge","13.974","266.5","727.2","2254"
"Pinsir","Fury Cutter","X-Scissor","13.386","302.5","725.6","2747"
"Roserade","Bullet Seed","Weather Ball Fire","13.489","295.6","725.5","2759"
"Jynx","Pound","Avalanche","13.97","266","725.2","2372"
"Hippowdon","Thunder Fang","Earth Power","12.109","408.3","725.1","2865"
"Houndoom","Snarl","Flamethrower","13.783","276.8","724.8","2447"
"Shadow Porygon-Z","Charge Beam","Zap Cannon","13.998","264.2","724.7","3033"
"Togekiss","Charm","Aerial Ace","12.281","391.1","724.3","3094"
"Leafeon","Quick Attack","Solar Beam","12.814","343.9","723.7","2734"
"Charizard","Fire Spin","Return","13.128","319.7","723.3","2683"
"Shadow Flygon","Mud Shot","Earthquake","13.762","277.2","722.6","2471"
"Breloom","Counter","Sludge Bomb","14.27","248.6","722.4","2441"
"Deoxys (Attack Forme)","Poison Jab","Psycho Boost","18.647","111.4","722.4","2395"
"Shadow Machoke","Karate Chop","Dynamic Punch","14.714","226.8","722.4","1886"
"Venusaur","Vine Whip","Solar Beam","12.795","344.8","722.3","2526"
"Krookodile","Mud Slap","Outrage","12.941","333.3","722.2","2828"
"Greninja","Feint Attack","Surf","13.689","281.4","721.8","2465"
"Lugia","Dragon Tail","Future Sight","10.835","567.3","721.7","3438"
"Arcanine","Snarl","Wild Charge","12.92","334.6","721.6","2813"
"Gyarados","Bite","Outrage","12.462","372.9","721.6","3149"
"Gyarados","Dragon Breath","Outrage","12.462","372.9","721.6","3149"
"Charizard","Air Slash","Overheat","13.12","319.5","721.5","2683"
"Tornadus (Incarnate Forme)","Bite","Hyper Beam","13.24","310","719.6","3106"
"Gallade","Charm","Synchronoise","13.034","324.6","718.7","2872"
"Zoroark","Shadow Claw","Foul Play","14.657","228","718","2387"
"Machamp","Counter","Payback","13.031","324.4","717.8","2838"
"Shadow Snorlax","Lick","Superpower","12.046","410.6","717.8","2995"
"Eelektross","Spark","Thunderbolt","13.295","304.7","716.1","2537"
"Magmortar","Karate Chop","Psychic","13.193","311.6","715.6","2909"
"Druddigon","Dragon Tail","Dragon Claw","13.178","312.6","715.5","2537"
"Krookodile","Snarl","Crunch","12.91","332.5","715.5","2828"
"Bisharp","Snarl","Iron Head","13.442","294.5","715.3","2641"
"Shadow Aerodactyl","Steel Wing","Ancient Power","13.9","266.3","715","2585"
"Bisharp","Snarl","Dark Pulse","13.44","294.4","714.8","2641"
"Archeops","Steel Wing","Crunch","13.843","269.3","714.3","3093"
"Infernape","Fire Spin","Flamethrower","13.551","287","714.2","2491"
"Shadow Scyther","Steel Wing","Aerial Ace","14","260.1","713.8","2513"
"Chesnaught","Low Kick","Solar Beam","12.327","381","713.7","2743"
"Pinsir","Fury Cutter","Return","13.329","301.2","713.2","2747"
"Terrakion","Zen Headbutt","Close Combat","12.426","371.3","712.4","3434"
"Krookodile","Mud Slap","Crunch","12.896","332.1","712.3","2828"
"Shadow Magneton","Thunder Shock","Zap Cannon","14.757","221.6","712.2","2308"
"Jolteon","Volt Switch","Discharge","13.322","301","711.7","2682"
"Shadow Charizard","Ember","Dragon Claw","13.682","277.7","711.2","2683"
"Shadow Ninetales","Feint Attack","Weather Ball Fire","13.544","286.3","711.2","2117"
"Shadow Kabutops","Waterfall","Ancient Power","14.028","257.4","710.6","2519"
"Ho-Oh","Extrasensory","Earthquake","11.676","446.3","710.3","3587"
"Shadow Magnezone","Charge Beam","Mirror Shot","13.39","295.8","710.2","2976"
"Shadow Venusaur","Vine Whip","Sludge Wave","13.334","299.4","709.8","2526"
"Gyarados","Bite","Return","12.409","371.3","709.5","3149"
"Gyarados","Dragon Breath","Return","12.409","371.3","709.5","3149"
"Thundurus (Therian Forme)","Bite","Sludge Wave","13.249","305","709.4","3398"
"Mr. Rime","Ice Shard","Psychic","12.898","330.5","709.2","2625"
"Typhlosion","Shadow Claw","Overheat","13.063","318.1","709.1","2683"
"Shadow Omastar","Rock Throw","Ancient Power","13.445","291.6","708.8","2587"
"Magnezone","Spark","Return","12.786","339","708.6","2976"
"Absol","Snarl","Return","14.622","226.4","707.9","2346"
"Shadow Ursaring","Shadow Claw","Close Combat","13.902","263.5","707.9","2735"
"Tornadus (Incarnate Forme)","Air Slash","Dark Pulse","13.184","308.7","707.4","3106"
"Xerneas","Tackle","Megahorn","12.039","405","706.7","3511"
"Shadow Lapras","Frost Breath","Surf","12.425","368.2","706.3","2452"
"Tyrantrum","Rock Throw","Earthquake","12.645","349.1","705.9","2905"
"Houndoom","Fire Fang","Return","13.687","274.9","704.9","2447"
"Lucario","Counter","Close Combat","13.849","265.4","704.8","2510"
"Shadow Aerodactyl","Bite","Earth Power","13.85","265.3","704.8","2585"
"Shadow Muk","Poison Jab","Sludge Wave","12.97","323","704.7","2560"
"Mesprit","Extrasensory","Future Sight","12.38","371.2","704.4","2840"
"Blastoise","Water Gun","Hydro Cannon","12.477","362.4","703.9","2290"
"Shadow Kadabra","Confusion","Shadow Ball","16.467","157.6","703.6","1912"
"Shadow Electivire","Low Kick","Ice Punch","13.921","260.8","703.5","2859"
"Chesnaught","Vine Whip","Superpower","12.282","379.6","703.2","2743"
"Granbull","Charm","Play Rough","13.544","282.9","702.9","2370"
"Shadow Gliscor","Wing Attack","Earthquake","12.956","323.2","702.8","2500"
"Machamp","Counter","Stone Edge","12.962","322.7","702.7","2838"
"Machamp","Karate Chop","Cross Chop","12.961","322.6","702.5","2838"
"Roserade","Poison Jab","Dazzling Gleam","13.381","293.2","702.4","2759"
"Shadow Pinsir","Fury Cutter","Close Combat","13.897","261.7","702.3","2747"
"Snorlax","Lick","Skull Bash","11.444","468.2","701.7","2995"
"Shadow Ampharos","Volt Switch","Thunder Punch","13.372","293.3","701.5","2649"
"Mew","Snarl","Grass Knot","11.911","414.5","700.4","3032"
"Mew","Snarl","Wild Charge","11.911","414.5","700.4","3032"
"Archeops","Wing Attack","Crunch","13.775","267.9","700.3","3093"
"Zekrom","Charge Beam","Crunch","12.158","389.6","700.2","3750"
"Charizard","Wing Attack","Flamethrower","13.021","317.1","700","2683"
"Pangoro","Snarl","Close Combat","13.073","313.3","700","2695"
"Shadow Magnezone","Charge Beam","Flash Cannon","13.337","294.6","699","2976"
"Shadow Nidoqueen","Poison Jab","Earthquake","13.288","297.8","698.8","2310"
"Victreebel","Acid","Leaf Blade","13.703","271.5","698.7","2257"
"Mismagius","Sucker Punch","Shadow Ball","13.33","295","698.6","2428"
"Entei","Fire Fang","Flame Charge","12.161","387.7","697.3","3225"
"Genesect - Chill Drive","Fury Cutter","Ice Beam","12.787","333.3","696.8","3114"
"Shadow Banette","Shadow Claw","Dazzling Gleam","15.097","202.3","696.3","2134"
"Gallade","Low Kick","Leaf Blade","12.929","321.9","695.7","2872"
"Banette","Hex","Shadow Ball","14.412","231.8","693.9","2134"
"Gengar","Shadow Claw","Shadow Punch","14.016","251.8","693.3","2672"
"Greninja","Bubble","Surf","13.549","278.5","692.7","2465"
"Charizard","Ember","Overheat","12.986","316.2","692.6","2683"
