"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Aggron","Dragon Tail","Return","10.649","349.1","421.5","2786"
"Chesnaught","Low Kick","Energy Ball","10.806","334","421.4","2743"
"Leafeon","Quick Attack","Energy Ball","11.192","300.4","421.1","2734"
"Obstagoon","Lick","Hyper Beam","10.831","331.1","420.7","2463"
"Gengar","Hex","Dark Pulse","12.369","222.2","420.6","2672"
"Crobat","Air Slash","Shadow Ball","11.225","297.4","420.6","2457"
"Mew","Volt Switch","Thunderbolt","10.484","364.8","420.5","3032"
"Cacturne","Sucker Punch","Return","12.798","200.5","420.3","2134"
"Mew","Frost Breath","Surf","10.483","364.8","420.3","3032"
"Mew","Waterfall","Hyper Beam","10.479","364.7","419.7","3032"
"Mew","Steel Wing","Dark Pulse","10.479","364.7","419.6","3032"
"Galvantula","Fury Cutter","Discharge","12.491","215.2","419.5","2048"
"Gliscor","Fury Cutter","Earthquake","10.88","325.7","419.5","2500"
"Snorlax","Zen Headbutt","Outrage","10.06","411.5","419","2995"
"Lilligant","Charm","Solar Beam","11.949","244.8","417.6","2368"
"Stoutland","Lick","Play Rough","11.147","301.4","417.6","2625"
"Scolipede","Poison Jab","X-Scissor","11.901","247.7","417.5","2272"
"Armored Mewtwo","Confusion","Rock Slide","9.913","428.6","417.5","2959"
"Gliscor","Wing Attack","Earthquake","10.867","325.3","417.4","2500"
"Barbaracle","Water Gun","Grass Knot","11.137","301.6","416.6","2484"
"Mew","Volt Switch","Surf","10.459","364","416.5","3032"
"Mew","Volt Switch","Overheat","10.459","364","416.4","3032"
"Tyrantrum","Charm","Earthquake","11.08","305.9","416.1","2905"
"Golem","Mud Shot","Stone Edge","11.023","310.2","415.5","2738"
"Rhydon","Rock Smash","Surf","10.87","323.1","415","2952"
"Ursaring","Shadow Claw","Close Combat","11.618","264.3","414.4","2735"
"Jellicent","Bubble","Shadow Ball","10.854","324","414.3","2171"
"Heliolisk","Mud Slap","Grass Knot","11.937","243.5","414.2","2414"
"Mew","Shadow Claw","Stone Edge","10.44","363.3","413.3","3032"
"Magneton","Spark","Zap Cannon","12.305","221.8","413.2","2308"
"Celebi","Charge Beam","Dazzling Gleam","10.439","363.3","413.2","3032"
"Jirachi","Charge Beam","Dazzling Gleam","10.439","363.3","413.2","3032"
"Mew","Charge Beam","Dazzling Gleam","10.439","363.3","413.2","3032"
"Mew","Dragon Tail","Dark Pulse","10.438","363.2","413.1","3032"
"Alolan Muk","Poison Jab","Sludge Wave","10.842","324","413","2560"
"Muk","Poison Jab","Sludge Wave","10.842","324","413","2560"
"Shaymin (Land Forme)","Hidden Power (Fire)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Fighting)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Water)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Flying)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Poison)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Electric)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Ground)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Psychic)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Rock)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Ice)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Bug)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Dragon)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Ghost)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Dark)","Energy Ball","10.437","363.2","412.9","3032"
"Shaymin (Land Forme)","Hidden Power (Steel)","Energy Ball","10.437","363.2","412.9","3032"
"Accelgor","Infestation","Bug Buzz","12.334","220","412.8","2267"
"Serperior","Vine Whip","Grass Knot","11.052","305.7","412.8","2114"
"Magnezone","Charge Beam","Flash Cannon","11.17","296.1","412.7","2976"
"Porygon2","Charge Beam","Return","11.144","298.3","412.7","2517"
"Mew","Charge Beam","Solar Beam","10.436","363.1","412.7","3032"
"Torterra","Bite","Return","10.809","326.6","412.5","2725"
"Scyther","Air Slash","Aerial Ace","11.661","260","412.2","2513"
"Mew","Cut","Blizzard","10.433","363","412.2","3032"
"Armaldo","Struggle Bug","Rock Blast","11.463","273.6","412.1","2645"
"Noivern","Air Slash","Hurricane","11.21","292.4","411.9","2566"
"Mew","Dragon Tail","Stone Edge","10.43","363","411.8","3032"
"Greninja","Feint Attack","Night Slash","11.896","244.5","411.7","2465"
"Breloom","Bullet Seed","Sludge Bomb","12.398","216","411.6","2441"
"Tangela","Vine Whip","Solar Beam","11.817","249.4","411.6","2078"
"Mew","Cut","Focus Blast","10.425","362.8","411","3032"
"Nidoqueen","Poison Jab","Earthquake","11.117","299","410.8","2310"
"Jolteon","Volt Switch","Thunder","11.608","262.3","410.3","2682"
"Mew","Shadow Claw","Dark Pulse","10.419","362.6","410","3032"
"Walrein","Waterfall","Return","10.668","337.5","409.7","2531"
"Luxray","Hidden Power (Electric)","Hyper Beam","11.601","262.1","409.2","2682"
"Escavalier","Counter","Drill Run","11.386","277.2","409.1","2682"
"Mew","Waterfall","Rock Slide","10.41","362.2","408.6","3032"
"Thundurus  (Incarnate Forme)","Astonish","Crunch","11.492","269.1","408.4","3106"
"Feraligatr","Waterfall","Ice Beam","10.999","306.5","407.9","2653"
"Lucario","Bullet Punch","Flash Cannon","12.078","231.4","407.8","2510"
"Mew","Steel Wing","Thunder","10.405","362.1","407.8","3032"
"Scolipede","Bug Bite","X-Scissor","11.829","246.2","407.6","2272"
"Aerodactyl","Steel Wing","Hyper Beam","11.54","265.3","407.6","2585"
"Snorlax","Lick","Superpower","9.989","408.6","407.3","2995"
"Alolan Ninetales","Feint Attack","Weather Ball Ice","11.211","288.5","406.5","2144"
"Vileplume","Acid","Petal Blizzard","11.531","265.1","406.3","2377"
"Glaceon","Frost Breath","Icy Wind","11.264","284.3","406.3","2903"
"Mr. Mime","Confusion","Psychic","12.07","231","406.2","2069"
"Grumpig","Extrasensory","Psychic","11.093","297.5","406.1","2200"
"Dragalge","Acid","Outrage","11.237","286.2","406","2213"
"Simipour","Bite","Surf","12.137","226.9","405.6","2183"
"Alolan Golem","Volt Switch","Rock Blast","10.957","308.3","405.5","2738"
"Mew","Infestation","Hyper Beam","10.389","361.5","405.4","3032"
"Mew","Waterfall","Dragon Claw","10.389","361.5","405.4","3032"
"Vaporeon","Water Gun","Water Pulse","10.518","348.3","405.3","2892"
"Crustle","Smack Down","Rock Slide","11.182","289.7","405.1","2360"
"Omastar","Rock Throw","Ancient Power","11.169","290.7","405.1","2587"
"Togekiss","Charm","Ancient Power","10.62","338.2","405.1","3094"
"Mew","Struggle Bug","Dazzling Gleam","10.384","361.4","404.6","3032"
"Gengar","Sucker Punch","Dark Pulse","12.249","220.1","404.5","2672"
"Mew","Rock Smash","Dazzling Gleam","10.383","361.3","404.5","3032"
"Magneton","Thunder Shock","Return","12.239","220.6","404.4","2308"
"Alolan Muk","Bite","Sludge Wave","10.784","322.3","404.2","2560"
"Pinsir","Bug Bite","Submission","11.563","261.3","404","2747"
"Pangoro","Bullet Punch","Close Combat","11.394","273.1","404","2695"
"Mew","Cut","Rock Slide","10.379","361.2","403.8","3032"
"Stantler","Tackle","Return","12.224","220.8","403.4","2010"
"Flygon","Dragon Tail","Stone Edge","11.363","274.7","403.1","2471"
"Delphox","Zen Headbutt","Flame Charge","11.183","288.1","402.9","2841"
"Florges","Vine Whip","Petal Blizzard","10.468","351.2","402.8","3003"
"Kabutops","Waterfall","Ancient Power","11.629","256.1","402.7","2519"
"Pangoro","Low Kick","Iron Head","11.385","272.9","402.7","2695"
"Pangoro","Bullet Punch","Night Slash","11.384","272.8","402.6","2695"
"Mew","Waterfall","Blizzard","10.367","360.7","401.9","3032"
"Azelf","Extrasensory","Swift","11.763","246.6","401.4","2981"
"Mew","Waterfall","Focus Blast","10.363","360.6","401.3","3032"
"Scyther","Steel Wing","Aerial Ace","11.58","258.2","400.9","2513"
"Mew","Pound","Stone Edge","10.36","360.5","400.9","3032"
"Pyroar","Fire Fang","Flame Charge","11.524","261.8","400.7","2570"
"Magnezone","Charge Beam","Mirror Shot","11.086","293.9","400.5","2976"
"Golem","Mud Shot","Rock Blast","10.922","307.3","400.4","2738"
"Jellicent","Hex","Shadow Ball","10.762","321.2","400.4","2171"
"Torterra","Razor Leaf","Stone Edge","10.729","324.2","400.4","2725"
"Barbaracle","Fury Cutter","Grass Knot","11.027","298.6","400.3","2484"
"Charizard","Ember","Dragon Claw","11.322","275.7","400.2","2683"
"Obstagoon","Counter","Hyper Beam","10.694","326.9","399.8","2463"
"Emboar","Ember","Heat Wave","11.418","268.5","399.7","2769"
"Primeape","Counter","Cross Chop","12.284","215.6","399.6","2124"
"Machoke","Karate Chop","Dynamic Punch","12.122","224.2","399.3","1886"
"Clefable","Pound","Dazzling Gleam","11.095","292.3","399.2","2263"
"Aerodactyl","Steel Wing","Ancient Power","11.478","263.9","399","2585"
"Mew","Waterfall","Ice Beam","10.348","360.1","399","3032"
"Clefable","Pound","Meteor Mash","11.091","292.2","398.8","2263"
"Aerodactyl","Bite","Earth Power","11.476","263.8","398.7","2585"
"Mew","Pound","Dark Pulse","10.346","360","398.7","3032"
"Alolan Golem","Volt Switch","Stone Edge","10.908","307","398.4","2738"
"Infernape","Rock Smash","Solar Beam","11.711","248","398.3","2491"
"Gogoat","Zen Headbutt","Seed Bomb","10.821","314.4","398.3","2598"
"Alolan Muk","Snarl","Sludge Wave","10.744","321.1","398.3","2560"
"Jynx","Confusion","Focus Blast","12.024","229","398","2372"
"Mew","Rock Smash","Solar Beam","10.339","359.8","397.6","3032"
"Primeape","Counter","Close Combat","12.265","215.2","397.1","2124"
"Mew","Cut","Dragon Claw","10.334","359.6","396.9","3032"
"Mew","Shadow Claw","Thunder","10.333","359.6","396.7","3032"
"Mienshao","Low Kick","Stone Edge","12.49","203.4","396.4","2517"
"Musharna","Zen Headbutt","Future Sight","10.611","331.7","396.3","2529"
"Kadabra","Confusion","Shadow Ball","13.629","156.5","396.2","1912"
"Electivire","Low Kick","Ice Punch","11.521","259","396.1","2859"
"Mew","Dragon Tail","Thunder","10.329","359.4","396.1","3032"
"Drapion","Poison Sting","Sludge Bomb","11.093","290.1","396","2278"
"Pinsir","Rock Smash","Return","11.504","260","395.8","2747"
"Reuniclus","Hidden Power (Fire)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Fighting)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Water)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Flying)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Grass)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Poison)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Electric)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Ground)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Rock)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Ice)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Bug)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Dragon)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Ghost)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Dark)","Future Sight","11.002","297","395.5","2718"
"Reuniclus","Hidden Power (Steel)","Future Sight","11.002","297","395.5","2718"
"Kabutops","Fury Cutter","Stone Edge","11.576","254.9","395.4","2519"
"Lapras","Frost Breath","Surf","10.268","365.2","395.4","2452"
"Mew","Frost Breath","Hyper Beam","10.322","359.2","395","3032"
"Simisage","Bite","Solar Beam","12.056","225.4","394.9","2183"
"Vileplume","Razor Leaf","Petal Blizzard","11.446","263.1","394.6","2377"
"Ninetales","Feint Attack","Weather Ball Fire","11.167","283.2","394.4","2117"
"Mew","Struggle Bug","Solar Beam","10.318","359","394.3","3032"
"Beheeyem","Confusion","Dark Pulse","11.505","258.7","393.9","2556"
"Banette","Shadow Claw","Dazzling Gleam","12.508","201.2","393.7","2134"
"Flareon","Ember","Heat Wave","11.533","256.6","393.7","2812"
"Articuno","Ice Shard","Return","10.231","367.4","393.5","2833"
"Aggron","Iron Tail","Thunder","10.467","343.1","393.4","2786"
"Mew","Cut","Ice Beam","10.308","358.7","392.9","3032"
"Charizard","Dragon Breath","Dragon Claw","11.265","274.3","392.2","2683"
"Ampharos","Volt Switch","Thunder Punch","11.048","290.8","392.1","2649"
"Aggron","Dragon Tail","Stone Edge","10.457","342.8","392","2786"
"Crawdaunt","Snarl","Bubble Beam","12.198","216","391.9","2297"
"Noivern","Bite","Psychic","11.072","288.8","391.9","2566"
"Mew","Charge Beam","Overheat","10.299","358.4","391.6","3032"
"Hitmonchan","Counter","Return","11.717","243.3","391.4","2165"
"Mew","Snarl","Dark Pulse","10.298","358.4","391.4","3032"
"Staraptor","Wing Attack","Close Combat","11.646","247.8","391.3","2624"
"Omastar","Water Gun","Rock Blast","11.072","288.2","391.2","2587"
"Crawdaunt","Snarl","Night Slash","12.188","215.8","390.7","2297"
"Starmie","Quick Attack","Hydro Pump","11.57","252.2","390.6","2400"
"Ampharos","Charge Beam","Return","11.037","290.5","390.6","2649"
"Nidoking","Poison Jab","Sludge Wave","11.451","260","390.4","2383"
"Crawdaunt","Waterfall","Bubble Beam","12.184","215.7","390.1","2297"
"Accelgor","Infestation","Signal Beam","12.162","216.9","390.1","2267"
"Nidoking","Poison Jab","Megahorn","11.449","259.9","390","2383"
"Magneton","Spark","Return","12.128","218.6","389.9","2308"
"Zygarde (50% Forme)","Zen Headbutt","Bulldoze","9.909","400.6","389.8","3166"
"Crawdaunt","Waterfall","Night Slash","12.18","215.7","389.7","2297"
"Donphan","Charm","Heavy Slam","10.799","309","389.2","2798"
"Blissey","Pound","Hyper Beam","8.95","542.3","388.9","2560"
"Simipour","Water Gun","Hydro Pump","12.009","224.5","388.8","2183"
"Mew","Poison Jab","Dark Pulse","10.279","357.7","388.5","3032"
"Mew","Infestation","Rock Slide","10.279","357.7","388.4","3032"
"Kingler","Bubble","X-Scissor","11.754","239","388.2","2627"
"Aurorus","Powder Snow","Blizzard","10.484","336.7","388","2602"
"Hariyama","Bullet Punch","Close Combat","11.014","290.2","387.8","2627"
"Zygarde (50% Forme)","Zen Headbutt","Hyper Beam","9.897","400.1","387.8","3166"
"Cobalion","Metal Claw","Stone Edge","10.241","360.7","387.5","2806"
"Stoutland","Ice Fang","Wild Charge","10.94","295.8","387.4","2625"
"Musharna","Zen Headbutt","Psyshock","10.551","329.8","387.4","2529"
"Suicune","Extrasensory","Hydro Pump","10.004","386.8","387.3","2770"
"Shiftry","Razor Leaf","Return","11.877","231.1","387.2","2166"
"Hitmonlee","Rock Smash","Return","11.913","228.7","386.7","2392"
"Mew","Charge Beam","Thunderbolt","10.267","357.3","386.7","3032"
"Lapras","Water Gun","Blizzard","10.212","363.2","386.7","2452"
"Slaking","Yawn","Body Slam","10.257","357.7","386.1","4115"
"Ferrothorn","Metal Claw","Power Whip","10.672","317.5","385.9","2155"
"Delphox","Scratch","Flame Charge","11.062","285","385.8","2841"
"Pangoro","Bullet Punch","Rock Slide","11.263","269.9","385.7","2695"
"Sawsbuck","Feint Attack","Solar Beam","11.604","246.8","385.6","2244"
"Rhydon","Rock Smash","Stone Edge","10.671","317.2","385.4","2952"
"Articuno","Ice Shard","Hurricane","10.178","365.5","385.4","2833"
"Swellow","Wing Attack","Sky Attack","12.608","192","384.8","1783"
"Clawitzer","Water Gun","Ice Beam","11.416","258.6","384.8","2566"
"Kingler","Bubble","Water Pulse","11.728","238.5","384.7","2627"
"Armored Mewtwo","Iron Tail","Future Sight","9.712","419.9","384.7","2959"
"Mr. Rime","Confusion","Psybeam","11.058","283.4","383.1","2625"
"Gourgeist - Super Size","Razor Leaf","Seed Bomb","10.673","315","382.9","2445"
"Mew","Pound","Thunder","10.242","356.4","382.9","3032"
"Mew","Rock Smash","Thunderbolt","10.242","356.4","382.9","3032"
"Absol","Snarl","Thunder","12.535","194.1","382.3","2346"
"Mew","Poison Jab","Stone Edge","10.237","356.2","382.1","3032"
"Simisear","Fire Spin","Fire Blast","11.956","223.5","382","2183"
"Greninja","Bubble","Night Slash","11.675","240","381.9","2465"
"Mew","Rock Smash","Overheat","10.235","356.2","381.9","3032"
"Suicune","Snarl","Return","9.969","385.4","381.8","2770"
"Carnivine","Bite","Power Whip","11.925","225.1","381.7","2005"
"Samurott","Fury Cutter","Blizzard","11.047","282.9","381.4","2624"
"Accelgor","Acid","Bug Buzz","12.092","215.6","381.3","2267"
"Weezing","Acid","Sludge Bomb","11.189","272.1","381.1","2129"
"Kadabra","Confusion","Return","13.495","155","380.9","1912"
"Crobat","Bite","Shadow Ball","10.95","290.1","380.8","2457"
"Mew","Struggle Bug","Thunderbolt","10.227","355.9","380.7","3032"
"Mew","Frost Breath","Rock Slide","10.226","355.8","380.5","3032"
"Infernape","Rock Smash","Close Combat","11.577","245.2","380.4","2491"
"Mew","Snarl","Stone Edge","10.225","355.8","380.4","3032"
"Lunatone","Rock Throw","Rock Slide","11.215","269.6","380.3","2161"
"Solrock","Rock Throw","Rock Slide","11.215","269.6","380.3","2161"
"Swampert","Mud Shot","Muddy Water","10.666","313.4","380.3","2761"
"Sneasel","Feint Attack","Avalanche","12.278","205.1","379.6","1904"
"Mew","Infestation","Dragon Claw","10.219","355.6","379.5","3032"
"Trevenant","Sucker Punch","Seed Bomb","11.307","262.3","379.2","2376"
"Avalugg","Bite","Earthquake","9.997","379.5","379.1","2970"
"Mew","Infestation","Focus Blast","10.212","355.4","378.5","3032"
"Mew","Infestation","Blizzard","10.212","355.4","378.4","3032"
"Politoed","Bubble","Surf","10.804","299.9","378.2","2274"
"Zapdos","Charge Beam","Ancient Power","10.718","306.7","377.6","3275"
"Mew","Infestation","Ice Beam","10.206","355.2","377.6","3032"
"Hariyama","Bullet Punch","Heavy Slam","10.938","288.2","377.2","2627"
"Shiftry","Bullet Seed","Foul Play","11.798","229.6","377","2166"
"Aerodactyl","Bite","Ancient Power","11.315","260.1","376.7","2585"
"Muk","Lick","Return","10.596","316.7","376.7","2560"
"Mew","Struggle Bug","Overheat","10.198","354.9","376.4","3032"
"Magmar","Karate Chop","Flamethrower","11.801","228.8","376","2223"
"Mew","Charge Beam","Surf","10.195","354.8","376","3032"
"Skuntank","Poison Jab","Return","11.279","261.8","375.7","2190"
"Cresselia","Confusion","Future Sight","9.382","453.9","374.9","2653"
"Mew","Frost Breath","Dragon Claw","10.188","354.5","374.8","3032"
"Mew","Rock Smash","Surf","10.183","354.4","374.2","3032"
"Mew","Steel Wing","Flash Cannon","10.18","354.3","373.8","3032"
"Donphan","Tackle","Heavy Slam","10.691","305.9","373.7","2798"
"Virizion","Quick Attack","Close Combat","10.148","357.4","373.5","2806"
"Shiftry","Feint Attack","Return","11.77","229","373.4","2166"
"Malamar","Psycho Cut","Foul Play","11.062","275.9","373.4","2190"
"Mew","Frost Breath","Blizzard","10.178","354.2","373.4","3032"
"Mew","Frost Breath","Focus Blast","10.177","354.2","373.3","3032"
"Aggron","Smack Down","Thunder","10.33","338.6","373.2","2786"
"Porygon2","Hidden Power (Fire)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Fighting)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Water)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Flying)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Grass)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Poison)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Electric)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Ground)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Psychic)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Rock)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Ice)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Bug)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Dragon)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Ghost)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Dark)","Return","10.865","290.8","373","2517"
"Porygon2","Hidden Power (Steel)","Return","10.865","290.8","373","2517"
"Gogoat","Rock Smash","Seed Bomb","10.645","309.2","373","2598"
"Mew","Frost Breath","Ice Beam","10.171","353.9","372.4","3032"
"Milotic","Dragon Tail","Hyper Beam","10.167","354.1","372.2","2791"
"Togekiss","Hidden Power (Fire)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Fighting)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Water)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Grass)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Poison)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Electric)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Ground)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Psychic)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Rock)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Ice)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Bug)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Dragon)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Ghost)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Dark)","Flamethrower","10.397","331.1","372.1","3094"
"Togekiss","Hidden Power (Steel)","Flamethrower","10.397","331.1","372.1","3094"
"Kabutops","Waterfall","Water Pulse","11.4","251","371.9","2519"
"Nidoqueen","Poison Jab","Return","10.844","291.7","371.9","2310"
"Tangela","Infestation","Grass Knot","11.52","243.1","371.8","2078"
"Tangela","Infestation","Power Whip","11.52","243.1","371.8","2078"
"Golduck","Water Gun","Hydro Pump","11.229","262.6","371.8","2275"
"Armored Mewtwo","Iron Tail","Dynamic Punch","9.63","416.4","371.8","2959"
"Dragalge","Dragon Tail","Gunk Shot","10.988","279.8","371.2","2213"
"Gastrodon","Mud Slap","Earth Power","10.892","287.2","371.2","2158"
"Mew","Struggle Bug","Surf","10.162","353.6","371.1","3032"
"Gorebyss","Water Gun","Psychic","11.652","234.5","371","2316"
"Lapras","Water Gun","Hydro Pump","10.105","359.4","370.8","2452"
"Mamoswine","Powder Snow","Stone Edge","10.858","289.5","370.6","3090"
"Muk","Infestation","Gunk Shot","10.548","315.2","370","2560"
"Muk","Acid","Sludge Wave","10.548","315.2","369.9","2560"
"Aerodactyl","Bite","Hyper Beam","11.259","258.8","369.4","2585"
"Ursaring","Metal Claw","Close Combat","11.284","256.7","368.8","2735"
"Cacturne","Poison Jab","Dynamic Punch","12.385","194","368.6","2134"
"Cacturne","Poison Jab","Dark Pulse","12.384","194","368.4","2134"
"Mew","Volt Switch","Rock Slide","10.144","353","368.4","3032"
"Magmar","Ember","Flamethrower","11.74","227.6","368.2","2223"
"Eelektross","Spark","Dragon Claw","11.257","258.1","368.2","2537"
"Lapras","Water Gun","Ice Beam","10.085","358.7","367.9","2452"
"Crobat","Air Slash","Return","10.853","287.5","367.5","2457"
"Nidoking","Fury Cutter","Return","11.28","256","367.4","2383"
"Maractus","Poison Jab","Solar Beam","11.896","217.9","366.7","2111"
"Kingdra","Dragon Breath","Blizzard","10.857","286.6","366.7","2453"
"Girafarig","Confusion","Psychic","11.974","213.5","366.6","1900"
"Mew","Poison Jab","Thunder","10.13","352.5","366.5","3032"
"Lilligant","Hidden Power (Fire)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Fighting)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Water)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Flying)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Poison)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Electric)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Ground)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Psychic)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Rock)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Ice)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Bug)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Dragon)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Ghost)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Dark)","Solar Beam","11.564","236.9","366.4","2368"
"Lilligant","Hidden Power (Steel)","Solar Beam","11.564","236.9","366.4","2368"
"Bouffalant","Mud Shot","Skull Bash","10.573","310","366.4","2598"
"Hippowdon","Fire Fang","Stone Edge","10.21","344.3","366.4","2865"
"Kadabra","Psycho Cut","Shadow Ball","13.36","153.4","365.9","1912"
"Glaceon","Ice Shard","Icy Wind","10.972","276.9","365.7","2903"
"Mew","Volt Switch","Hyper Beam","10.123","352.3","365.5","3032"
"Sawk","Low Kick","Body Slam","11.454","243.1","365.3","2588"
"Bellossom","Razor Leaf","Leaf Blade","10.949","278","364.9","2118"
"Skuntank","Bite","Return","11.193","259.8","364.3","2190"
"Ampharos","Volt Switch","Thunder","10.843","285.4","363.9","2649"
"Golem","Mud Shot","Ancient Power","10.663","300.1","363.8","2738"
"Cryogonal","Frost Breath","Solar Beam","10.425","320.9","363.6","2598"
"Cresselia","Psycho Cut","Future Sight","9.307","450.3","363.1","2653"
"Throh","Low Kick","Focus Blast","10.4","322.5","362.8","2379"
"Mew","Steel Wing","Gyro Ball","10.105","351.6","362.8","3032"
"Hitmonlee","Low Kick","Close Combat","11.723","225.1","362.7","2392"
"Noivern","Bite","Hurricane","10.859","283.2","362.6","2566"
"Poliwrath","Bubble","Hydro Pump","10.621","302.4","362.3","2401"
"Perrserker","Metal Claw","Iron Head","11.413","243.4","361.9","2215"
"Mew","Dragon Tail","Flash Cannon","10.096","351.3","361.5","3032"
"Feraligatr","Water Gun","Ice Beam","10.672","297.4","361.4","2653"
"Mew","Snarl","Thunder","10.092","351.2","360.9","3032"
"Mienshao","Poison Jab","Stone Edge","12.197","198.7","360.5","2517"
"Flygon","Mud Shot","Return","11.051","267.2","360.5","2471"
"Mew","Shadow Claw","Flash Cannon","10.088","351","360.4","3032"
"Lapras","Ice Shard","Surf","10.032","356.8","360.3","2452"
"Omastar","Mud Shot","Hydro Pump","10.846","282.3","360.2","2587"
"Nidoqueen","Bite","Earth Power","10.756","289.3","360","2310"
"Aurorus","Frost Breath","Thunderbolt","10.289","330.5","359.9","2602"
"Crustle","Fury Cutter","X-Scissor","10.855","281.2","359.8","2360"
"Aurorus","Rock Throw","Ancient Power","10.288","330.4","359.8","2602"
"Drapion","Infestation","Sludge Bomb","10.829","283.2","359.7","2278"
